Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0.083,0.725155,0.177889,0.605221,-0.276067,-136.925583,150.261383,-54.294926,-0.751589,-0.219561,-0.176321,0.596504,-134.647507,118.341354,-48.190857,0.821903,0.318939,0.067391,-0.467132,-128.950729,100.588882,-37.953396,0.518748,0.41416,0.747691,-0.018183,-110.253166,150.654694,71.986557,-0.155752,0.789268,-0.537289,-0.253215,-120.304871,118.542824,69.449249,-0.327564,0.703512,-0.562694,-0.284865,-119.722191,93.113953,65.457726
0.091,0.72511,0.177349,0.6049,-0.277234,-136.889374,150.303802,-54.206299,-0.749728,-0.21424,-0.174998,0.601153,-134.647369,118.389534,-48.080147,0.821539,0.318445,0.066817,-0.468189,-128.929031,100.628372,-37.871025,0.515962,0.412391,0.750675,-0.014249,-109.636093,150.602051,71.917778,-0.155285,0.788407,-0.538412,-0.253797,-119.76358,118.499123,69.371483,-0.328971,0.703576,-0.56125,-0.285933,-119.261185,93.099319,65.297852
0.1,0.725878,0.175885,0.604227,-0.277624,-136.8396,150.346832,-54.110954,-0.749123,-0.212349,-0.174774,0.602642,-134.637878,118.421516,-48.003811,0.821584,0.316919,0.06534,-0.469354,-128.903809,100.65873,-37.797192,0.517354,0.413688,0.748919,-0.018095,-108.953056,150.529419,71.906212,-0.149134,0.793349,-0.533415,-0.252636,-119.147263,118.498482,69.201897,-0.328246,0.703497,-0.561602,-0.286267,-118.712708,93.076439,65.129784
0.108,0.726218,0.174773,0.603867,-0.278221,-136.797256,150.381317,-54.048306,-0.749922,-0.211617,-0.174129,0.602092,-134.619461,118.452705,-47.928101,0.822504,0.316672,0.06324,-0.468196,-128.867188,100.683426,-37.717567,0.51726,0.412305,0.749739,-0.018414,-108.313881,150.492508,71.873169,-0.143375,0.79919,-0.526486,-0.252095,-118.61322,118.500053,69.061813,-0.324972,0.707071,-0.558646,-0.286982,-118.234978,93.073967,64.972961
0.116,0.727809,0.173639,0.602584,-0.277556,-136.754288,150.417953,-53.94376,-0.750929,-0.210637,-0.173121,0.60147,-134.599579,118.485786,-47.84819,0.822743,0.316254,0.063118,-0.468074,-128.826736,100.715973,-37.648808,0.516963,0.411468,0.750438,-0.016926,-107.674194,150.44519,71.828964,-0.149948,0.795615,-0.528138,-0.256092,-118.025604,118.481873,68.984032,-0.327562,0.705579,-0.558452,-0.288084,-117.728065,93.082397,64.798058
0.125,0.730449,0.168741,0.60089,-0.277311,-136.66156,150.46521,-53.835766,-0.751638,-0.209449,-0.172418,0.601203,-134.572525,118.525993,-47.758717,0.823086,0.315295,0.064317,-0.467956,-128.783325,100.765144,-37.578506,0.51536,0.408637,0.753143,-0.01399,-106.946793,150.391296,71.774307,-0.149972,0.795584,-0.527121,-0.258259,-117.349792,118.476501,68.882248,-0.32725,0.70687,-0.556519,-0.289014,-117.146042,93.065369,64.652618
0.133,0.73135,0.165531,0.60037,-0.277998,-136.59671,150.519608,-53.726585,-0.754694,-0.21153,-0.16896,0.597616,-134.486694,118.607796,-47.586327,0.823593,0.313592,0.063139,-0.468367,-128.75206,100.79081,-37.524937,0.516393,0.408652,0.752361,-0.017166,-106.2771,150.340286,71.757599,-0.156454,0.791962,-0.529055,-0.261572,-116.744804,118.477699,68.80761,-0.324196,0.710374,-0.553479,-0.289702,-116.621078,93.084702,64.477135
0.141,0.732304,0.16484,0.599239,-0.278336,-136.535233,150.553207,-53.652435,-0.756796,-0.2129,-0.169806,0.594221,-134.442169,118.635788,-47.519882,0.824195,0.31217,0.06274,-0.468312,-128.715378,100.811592,-37.476719,0.515259,0.412788,0.750822,-0.019518,-105.625031,150.314636,71.689682,-0.151893,0.795225,-0.526171,-0.260174,-116.143738,118.483963,68.726395,-0.32513,0.710925,-0.551684,-0.290725,-116.092064,93.083168,64.34201
0.15,0.733686,0.164323,0.597902,-0.277876,-136.462494,150.594299,-53.5676,-0.753911,-0.213822,-0.171568,0.597045,-134.408752,118.709145,-47.426304,0.824243,0.310494,0.061638,-0.469487,-128.676331,100.840652,-37.415222,0.515236,0.408797,0.753122,-0.014933,-104.84893,150.274628,71.666481,-0.144594,0.800798,-0.520259,-0.259126,-115.474915,118.478157,68.636772,-0.328818,0.709825,-0.550288,-0.291909,-115.46447,93.097527,64.170746
0.158,0.734404,0.162672,0.59748,-0.277861,-136.393234,150.640137,-53.474545,-0.757263,-0.211147,-0.170082,0.594174,-134.373291,118.714157,-47.358246,0.824133,0.309008,0.060608,-0.470792,-128.627945,100.86483,-37.358536,0.512631,0.405607,0.756662,-0.012439,-104.142616,150.247299,71.57312,-0.139534,0.800444,-0.523647,-0.25615,-114.827774,118.445572,68.620659,-0.330269,0.709798,-0.548604,-0.293503,-114.902161,93.119843,64.015289
0.166,0.735324,0.162147,0.596431,-0.277988,-136.314621,150.669937,-53.406479,-0.75795,-0.210049,-0.169508,0.593851,-134.337509,118.742058,-47.282093,0.824357,0.307706,0.059893,-0.471344,-128.580215,100.889038,-37.300907,0.509008,0.405438,0.759241,-0.009165,-103.47271,150.234406,71.478989,-0.141535,0.801792,-0.519808,-0.258645,-114.226105,118.468048,68.542885,-0.332471,0.709224,-0.547589,-0.294296,-114.321686,93.123718,63.89838
0.175,0.737125,0.161068,0.595294,-0.276277,-136.230408,150.714081,-53.320683,-0.758143,-0.206428,-0.167227,0.595518,-134.282867,118.823387,-47.118469,0.824778,0.305728,0.058634,-0.472052,-128.530594,100.902626,-37.240837,0.506673,0.404931,0.761096,-0.006817,-102.726234,150.190826,71.393013,-0.144094,0.802853,-0.515684,-0.26217,-113.539711,118.492485,68.451828,-0.335532,0.711093,-0.542715,-0.295339,-113.649895,93.165245,63.741146
0.183,0.737529,0.16345,0.594689,-0.275099,-136.184067,150.732452,-53.257732,-0.759008,-0.205262,-0.166612,0.594991,-134.241333,118.854843,-47.049271,0.824771,0.304004,0.057761,-0.473286,-128.490112,100.917664,-37.196754,0.505171,0.404689,0.762237,-0.004854,-102.059891,150.166016,71.307625,-0.14265,0.800981,-0.519038,-0.26207,-112.881981,118.463913,68.451797,-0.336183,0.710461,-0.542587,-0.296354,-113.05555,93.174294,63.626938
0.191,0.73763,0.163277,0.594391,-0.275578,-136.088379,150.770401,-53.195084,-0.758233,-0.200937,-0.167304,0.597258,-134.214935,118.872559,-47.023964,0.824763,0.302611,0.056699,-0.474319,-128.45285,100.926147,-37.156178,0.505589,0.404353,0.762141,-0.004419,-101.359245,150.146072,71.242371,-0.144294,0.801625,-0.51714,-0.262951,-112.256363,118.475258,68.390144,-0.336692,0.713354,-0.537889,-0.29739,-112.448502,93.188873,63.506317
0.2,0.738978,0.161541,0.593597,-0.274698,-135.972244,150.811951,-53.116535,-0.757462,-0.198102,-0.167752,0.599055,-134.167297,118.896736,-46.978657,0.825062,0.301214,0.055373,-0.474845,-128.401016,100.93718,-37.101944,0.50533,0.404567,0.762201,-0.004156,-100.56398,150.128372,71.17263,-0.145169,0.803603,-0.512334,-0.265825,-111.567986,118.494011,68.30571,-0.339803,0.712179,-0.537404,-0.297544,-111.755859,93.211403,63.348652
0.208,0.739858,0.160921,0.592687,-0.274655,-135.872131,150.840317,-53.053432,-0.758568,-0.197394,-0.167331,0.598005,-134.10907,118.922569,-46.906937,0.825487,0.299452,0.05459,-0.475311,-128.354538,100.948624,-37.059719,0.502672,0.402841,0.764875,-0.002348,-99.889526,150.102921,71.097275,-0.142854,0.801679,-0.516761,-0.264315,-110.896408,118.460846,68.312035,-0.343166,0.70945,-0.538317,-0.298551,-111.134277,93.225456,63.241123
0.216,0.740561,0.160596,0.592019,-0.274395,-135.761459,150.867889,-53.001987,-0.760739,-0.197453,-0.166372,0.595491,-134.039215,118.952599,-46.820248,0.825895,0.298428,0.054433,-0.475264,-128.298462,100.959099,-37.010826,0.501517,0.401826,0.766169,-0.000908,-99.198761,150.101181,71.018112,-0.145907,0.801608,-0.515285,-0.265739,-110.278358,118.495575,68.229172,-0.346248,0.710212,-0.535407,-0.298413,-110.509254,93.264565,63.116119
0.225,0.742258,0.159738,0.589979,-0.274704,-135.609741,150.900833,-52.926792,-0.761168,-0.195197,-0.166445,0.595666,-133.957367,118.981216,-46.758671,0.825688,0.296783,0.055548,-0.476522,-128.243484,100.97908,-36.964069,0.500064,0.402416,0.76681,-0.00033,-98.459953,150.084213,70.932053,-0.145667,0.804334,-0.510525,-0.266817,-109.578003,118.532196,68.137497,-0.344774,0.713464,-0.53225,-0.29801,-109.791374,93.305382,62.983765
0.233,0.742774,0.158987,0.58961,-0.274536,-135.495239,150.926834,-52.893192,-0.75999,-0.192731,-0.166875,0.597848,-133.888992,118.999687,-46.730495,0.826179,0.295576,0.05537,-0.476443,-128.195816,100.979126,-36.922966,0.498588,0.403862,0.76701,0.000793,-97.812515,150.090027,70.854057,-0.141479,0.802764,-0.515586,-0.264054,-108.90609,118.517159,68.159729,-0.344969,0.712586,-0.533258,-0.298085,-109.149292,93.32325,62.895721
0.241,0.742836,0.158575,0.590043,-0.273673,-135.375122,150.951141,-52.877392,-0.762126,-0.192454,-0.166452,0.595331,-133.810791,119.024826,-46.652317,0.82691,0.294633,0.053876,-0.475929,-128.144394,100.975716,-36.874817,0.497651,0.403818,0.767642,0.000977,-97.168861,150.108963,70.775101,-0.14472,0.803716,-0.512341,-0.265714,-108.295357,118.585587,68.05056,-0.346859,0.712498,-0.532047,-0.298265,-108.505188,93.387909,62.782402
0.25,0.743344,0.158051,0.589505,-0.27376,-135.234711,150.976196,-52.852898,-0.761942,-0.190053,-0.166356,0.596365,-133.724457,119.041183,-46.611305,0.827402,0.293242,0.053054,-0.476026,-128.084961,100.974342,-36.828506,0.49565,0.405229,0.768186,0.003202,-96.466042,150.161026,70.696266,-0.146002,0.804102,-0.510585,-0.26722,-107.596672,118.661224,67.954865,-0.348651,0.712967,-0.530637,-0.297565,-107.784966,93.463036,62.679516
0.258,0.744284,0.15747,0.589051,-0.272513,-135.096481,150.986694,-52.831547,-0.761937,-0.188892,-0.16704,0.596548,-133.628891,119.064316,-46.566029,0.827655,0.292626,0.053613,-0.475901,-128.018036,100.978401,-36.793846,0.494315,0.408222,0.767463,0.002831,-95.862404,150.232468,70.634483,-0.146073,0.80469,-0.509599,-0.267293,-106.967422,118.735886,67.892288,-0.347478,0.713105,-0.531404,-0.297237,-107.135048,93.519234,62.606644
0.266,0.744167,0.157153,0.588886,-0.273371,-134.949539,151.011917,-52.834415,-0.766001,-0.189647,-0.165851,0.591414,-133.530777,119.089195,-46.476959,0.827655,0.291292,0.054345,-0.476638,-127.9487,100.983704,-36.755924,0.495774,0.408556,0.766341,0.003493,-95.225517,150.33107,70.585579,-0.147327,0.803309,-0.511859,-0.266441,-106.342293,118.819572,67.833824,-0.349547,0.712083,-0.531553,-0.296995,-106.488922,93.625839,62.507446
0.275,0.745492,0.155713,0.58834,-0.271756,-134.778198,151.030396,-52.802937,-0.767701,-0.188611,-0.165658,0.589592,-133.427475,119.106529,-46.417561,0.828211,0.289839,0.055069,-0.476474,-127.871796,100.985336,-36.716862,0.493381,0.410926,0.766608,0.00518,-94.58429,150.436111,70.504005,-0.146451,0.802495,-0.514731,-0.263829,-105.612648,118.89875,67.814842,-0.349418,0.712563,-0.531401,-0.296266,-105.764748,93.709541,62.45845
0.283,0.745447,0.155361,0.588144,-0.272502,-134.628265,151.049072,-52.804482,-0.768783,-0.187854,-0.16577,0.588391,-133.313736,119.128036,-46.363987,0.828762,0.288524,0.05572,-0.476238,-127.796783,100.988029,-36.665871,0.494145,0.411648,0.765734,0.004217,-94.000648,150.544495,70.460983,-0.148426,0.802681,-0.51368,-0.264208,-105.009125,119.014915,67.735779,-0.347706,0.71467,-0.530364,-0.295062,-105.125748,93.830902,62.37886
0.291,0.745652,0.156153,0.587332,-0.273241,-134.453735,151.054733,-52.81881,-0.771216,-0.192296,-0.16432,0.584163,-133.181488,119.172241,-46.279091,0.830013,0.287467,0.055578,-0.474713,-127.721169,100.985428,-36.621304,0.492441,0.412648,0.766281,0.006072,-93.465492,150.66629,70.385757,-0.149244,0.802918,-0.512865,-0.264611,-104.425026,119.12355,67.653343,-0.349526,0.712977,-0.531426,-0.295097,-104.500977,93.953232,62.305511
0.3,0.746801,0.154985,0.58677,-0.271972,-134.278061,151.066177,-52.839077,-0.771268,-0.194689,-0.163916,0.583416,-133.039185,119.228683,-46.205296,0.830683,0.286079,0.05665,-0.474252,-127.64225,100.99791,-36.585178,0.4918,0.412322,0.766872,0.005531,-92.824287,150.79361,70.332077,-0.148564,0.804524,-0.511067,-0.263591,-103.765038,119.248375,67.591766,-0.350576,0.711988,-0.53278,-0.293795,-103.797195,94.073471,62.247025
0.308,0.74688,0.155077,0.586709,-0.271835,-134.108109,151.078003,-52.877808,-0.754532,-0.170471,-0.162017,0.612676,-133.02626,119.083359,-46.593208,0.83116,0.285031,0.057218,-0.47398,-127.577934,101.0056,-36.551834,0.491064,0.411906,0.767565,0.005727,-92.291595,150.912277,70.269821,-0.150288,0.803301,-0.513065,-0.262462,-103.196083,119.368805,67.544487,-0.351662,0.710825,-0.533868,-0.293338,-103.185638,94.198792,62.162464
0.316,0.747175,0.154888,0.586911,-0.270693,-133.94696,151.089645,-52.903194,-0.752781,-0.165832,-0.160034,0.616611,-132.970734,119.036774,-46.635799,0.831656,0.284256,0.057576,-0.473532,-127.516708,101.007965,-36.519123,0.49086,0.410717,0.768329,0.00617,-91.741562,151.033798,70.222168,-0.148119,0.801946,-0.517101,-0.259904,-102.602768,119.436325,67.560234,-0.350191,0.712355,-0.533908,-0.291305,-102.573761,94.296753,62.125568
0.325,0.746825,0.15552,0.587424,-0.270183,-133.749588,151.110229,-52.950172,-0.753695,-0.164858,-0.160124,0.615732,-132.851212,119.041611,-46.610172,0.831725,0.283499,0.058239,-0.473782,-127.442482,101.017082,-36.477905,0.490278,0.409536,0.769327,0.006652,-91.176331,151.151428,70.172226,-0.152049,0.80136,-0.516196,-0.261239,-102.006721,119.588173,67.47226,-0.350576,0.712072,-0.534541,-0.290372,-101.907524,94.436859,62.032867
0.333,0.746577,0.156178,0.587488,-0.270351,-133.576813,151.132446,-52.983749,-0.753857,-0.164813,-0.160855,0.615355,-132.738403,119.053635,-46.597919,0.832048,0.282647,0.05906,-0.473623,-127.374062,101.030731,-36.444927,0.48993,0.409835,0.769387,0.006944,-90.67971,151.258316,70.123047,-0.150777,0.801531,-0.517227,-0.259406,-101.462936,119.661758,67.490303,-0.350527,0.713659,-0.533434,-0.288565,-101.330757,94.549706,61.979996
0.341,0.747312,0.155211,0.587826,-0.268131,-133.394379,151.150162,-53.022499,-0.752759,-0.1644,-0.161941,0.616524,-132.62619,119.077477,-46.579826,0.832001,0.282213,0.060405,-0.473794,-127.306366,101.050499,-36.414547,0.490152,0.410078,0.769112,0.007271,-90.178169,151.370895,70.0756,-0.152195,0.802239,-0.515825,-0.259178,-100.966217,119.778,67.428825,-0.350462,0.715186,-0.532246,-0.287054,-100.763191,94.65197,61.913635
0.35,0.746336,0.154813,0.58897,-0.26857,-133.193893,151.187469,-53.047806,-0.752271,-0.163902,-0.16316,0.616931,-132.484055,119.10508,-46.557213,0.832441,0.282254,0.061911,-0.472802,-127.228073,101.071915,-36.384674,0.491361,0.408693,0.76908,0.007132,-89.626831,151.473022,70.054924,-0.152012,0.803339,-0.514298,-0.258913,-100.411057,119.879997,67.379829,-0.350043,0.715247,-0.533221,-0.285599,-100.147797,94.78894,61.81596
0.358,0.74687,0.155039,0.58922,-0.266397,-133.034027,151.200119,-53.100903,-0.752361,-0.163264,-0.164774,0.616561,-132.347137,119.137787,-46.544941,0.832577,0.282143,0.062703,-0.472525,-127.151382,101.085602,-36.367676,0.490601,0.409913,0.768913,0.007409,-89.167061,151.566422,70.009026,-0.152475,0.803871,-0.513809,-0.25796,-99.922913,119.956116,67.354164,-0.349102,0.716576,-0.532992,-0.283842,-99.615982,94.872643,61.760269
0.366,0.746841,0.154133,0.590513,-0.264132,-132.878632,151.233856,-53.166992,-0.755211,-0.164891,-0.167144,0.611988,-132.225204,119.142548,-46.576572,0.832289,0.282185,0.063539,-0.472895,-127.08316,101.104057,-36.353931,0.491937,0.410086,0.767974,0.006583,-88.69809,151.649612,69.969849,-0.153154,0.803295,-0.514679,-0.257616,-99.452461,120.036659,67.331566,-0.350797,0.715652,-0.533878,-0.282413,-99.084763,94.95121,61.719257
0.375,0.74593,0.153655,0.591789,-0.264128,-132.66333,151.287872,-53.193005,-0.756444,-0.166736,-0.166829,0.610049,-132.136322,119.1427,-46.606644,0.832532,0.281609,0.064171,-0.472725,-127.009712,101.134041,-36.338032,0.491694,0.411474,0.767392,0.005948,-88.193123,151.731049,69.912704,-0.153785,0.80278,-0.515832,-0.256539,-98.92469,120.118507,67.297768,-0.351684,0.715468,-0.534118,-0.281321,-98.507874,95.061813,61.618172
0.383,0.746322,0.155866,0.590369,-0.264904,-132.473999,151.318588,-53.224857,-0.756941,-0.167453,-0.166569,0.609307,-132.02771,119.20414,-46.616383,0.833163,0.28007,0.066208,-0.472247,-126.92485,101.173439,-36.331314,0.491037,0.413414,0.766753,0.007831,-87.7911,151.798157,69.873436,-0.153507,0.802509,-0.516787,-0.255631,-98.464973,120.175575,67.278419,-0.351716,0.716664,-0.533389,-0.279615,-98.014572,95.136192,61.568577
0.391,0.746319,0.156328,0.590728,-0.263836,-132.314499,151.361023,-53.263683,-0.756274,-0.167098,-0.167936,0.609858,-131.878265,119.258499,-46.607372,0.833375,0.27962,0.069627,-0.471647,-126.837204,101.208817,-36.336472,0.490592,0.41512,0.766113,0.0081,-87.375732,151.862686,69.837151,-0.152898,0.802778,-0.51662,-0.255488,-98.028954,120.230225,67.257965,-0.353917,0.716234,-0.532695,-0.279261,-97.554657,95.21183,61.51223
0.4,0.746894,0.154864,0.591115,-0.262201,-132.132065,151.420731,-53.293503,-0.755682,-0.167129,-0.169729,0.610086,-131.738251,119.32428,-46.623672,0.832765,0.281166,0.071013,-0.471598,-126.730286,101.234695,-36.336758,0.491257,0.414546,0.765997,0.008187,-86.897881,151.91597,69.798538,-0.153745,0.802649,-0.517231,-0.254144,-97.547913,120.289459,67.235222,-0.354252,0.716022,-0.533343,-0.278141,-97.023666,95.271057,61.474972
0.408,0.74515,0.156314,0.592429,-0.263335,-131.934601,151.486115,-53.313179,-0.755293,-0.167616,-0.170642,0.610179,-131.604385,119.370422,-46.635296,0.833198,0.281961,0.07238,-0.47015,-126.652405,101.264038,-36.326893,0.490235,0.415647,0.766035,0.009863,-86.507103,151.96225,69.752625,-0.154564,0.801575,-0.518798,-0.253842,-97.133728,120.341957,67.205048,-0.35236,0.718162,-0.532369,-0.276891,-96.584183,95.326981,61.431992
0.416,0.747294,0.155226,0.591559,-0.259835,-131.783981,151.523712,-53.347336,-0.756496,-0.168464,-0.17159,0.608187,-131.474442,119.414314,-46.648186,0.832249,0.283142,0.073977,-0.470872,-126.572227,101.298645,-36.332111,0.489019,0.416575,0.766286,0.011452,-86.125443,152.009048,69.703651,-0.154183,0.802429,-0.518026,-0.252951,-96.733864,120.377335,67.204132,-0.35528,0.716886,-0.532214,-0.276765,-96.161835,95.384438,61.388474
0.425,0.746507,0.155485,0.592084,-0.260744,-131.583496,151.590988,-53.389233,-0.754156,-0.165718,-0.176052,0.610567,-131.23671,119.487381,-46.608448,0.832253,0.282462,0.075206,-0.471077,-126.469948,101.361382,-36.3386,0.49025,0.416554,0.765512,0.011329,-85.679756,152.058685,69.650787,-0.156477,0.800849,-0.519571,-0.253382,-96.30619,120.424927,67.187622,-0.35399,0.717812,-0.532301,-0.275847,-95.697556,95.43985,61.349594
0.433,0.746545,0.155193,0.592203,-0.260542,-131.4198,151.647263,-53.388691,-0.753374,-0.164748,-0.177603,0.611345,-131.088226,119.563713,-46.639297,0.83211,0.281863,0.075723,-0.471606,-126.38385,101.400589,-36.356762,0.489476,0.417792,0.765316,0.012407,-85.320457,152.09024,69.597031,-0.156079,0.801258,-0.518723,-0.254072,-95.934311,120.461212,67.185822,-0.357916,0.715091,-0.533349,-0.275826,-95.302765,95.48243,61.33157
0.441,0.747023,0.153825,0.592475,-0.259359,-131.255417,151.703247,-53.405972,-0.754209,-0.165357,-0.178592,0.609862,-130.965347,119.634102,-46.665676,0.831891,0.282185,0.076937,-0.471604,-126.294945,101.435936,-36.38343,0.48964,0.417669,0.765264,0.013316,-84.961586,152.131134,69.529968,-0.156641,0.800927,-0.519221,-0.25375,-95.590103,120.493423,67.182854,-0.356735,0.71603,-0.532814,-0.275953,-94.925835,95.534126,61.304588
0.45,0.748624,0.152035,0.592354,-0.256055,-131.079941,151.749161,-53.412807,-0.75389,-0.165199,-0.18098,0.609594,-130.797958,119.722244,-46.671906,0.831665,0.282974,0.078135,-0.471332,-126.195229,101.479248,-36.402451,0.489891,0.418355,0.764724,0.013558,-84.576836,152.164536,69.462646,-0.156223,0.801761,-0.518178,-0.253505,-95.200577,120.526764,67.167191,-0.357161,0.715909,-0.532695,-0.275945,-94.521759,95.57238,61.285316
0.458,0.746899,0.152545,0.59311,-0.259021,-130.904526,151.8246,-53.3983,-0.754908,-0.16845,-0.182313,0.607042,-130.662476,119.789978,-46.702358,0.831869,0.283794,0.079097,-0.470318,-126.099548,101.529381,-36.414974,0.488838,0.419769,0.764594,0.015103,-84.24865,152.193604,69.394493,-0.154783,0.801088,-0.519584,-0.253639,-94.858521,120.551193,67.149986,-0.357738,0.716501,-0.531789,-0.27541,-94.172325,95.578705,61.29908
0.466,0.747426,0.152507,0.592812,-0.258205,-130.759766,151.853149,-53.434635,-0.754729,-0.166273,-0.179495,0.608703,-130.582718,119.786621,-46.758041,0.830315,0.285476,0.080304,-0.471838,-125.968262,101.584114,-36.440022,0.488727,0.419704,0.764695,0.015378,-83.921516,152.22049,69.321869,-0.156614,0.799614,-0.520849,-0.254569,-94.544014,120.577362,67.129494,-0.359255,0.715018,-0.532431,-0.276048,-93.846588,95.594391,61.303925
0.475,0.748035,0.150619,0.592983,-0.257156,-130.580841,151.906937,-53.439056,-0.755345,-0.168637,-0.182224,0.606474,-130.40387,119.90435,-46.770634,0.830304,0.28501,0.081407,-0.47195,-125.856697,101.630959,-36.470047,0.48921,0.419949,0.764234,0.016233,-83.556137,152.252686,69.245697,-0.155603,0.799858,-0.520722,-0.254685,-94.206009,120.600845,67.114929,-0.361097,0.713031,-0.53389,-0.275965,-93.489395,95.627861,61.301891
