Format Version,1.23,Take Name,Take 2024-01-26 09.46.31 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-26 09.46.31.979 上午,Capture Start Frame,446671,Total Frames in Take,334,Total Exported Frames,334,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.956227,-0.196808,0.040067,0.212817,-79.008652,152.709000,7.296865,-72.600304,150.858459,3.827135,-73.205650,154.963654,11.818765,-85.052193,154.035049,9.749305,-85.176460,150.978821,3.792251,0.428797,-0.024336,-0.397424,0.810922,-84.145584,122.583481,-0.084795,-86.494026,127.586494,4.722778,-90.434662,122.795128,2.095705,-82.841537,116.898514,-5.131971,-76.812141,123.053787,-2.025711,-0.601914,-0.133709,0.362502,0.698866,-105.638626,113.957886,0.908541,-108.306679,111.715057,1.030471,-103.889847,116.582359,0.314143,-102.597260,111.051849,1.120514,-107.760681,116.482292,1.169035,-86.468643,127.589119,4.724502,-90.478668,122.763153,2.070543,-82.837784,116.929947,-5.099210,-76.813080,123.048233,-2.035389,-72.582016,150.824326,3.803296,-73.276321,155.026596,11.855295,-85.010834,154.027695,9.798059,-85.210617,150.991547,3.721935,-108.289764,111.705521,1.063732,-103.862236,116.603027,0.362364,-102.607574,111.028252,1.087216,-107.792259,116.496887,1.123247
7,0.058000,0.956131,-0.197362,0.040215,0.212710,-79.018661,152.729309,7.313489,-72.610245,150.872726,3.847129,-73.215935,154.977341,11.839029,-85.062241,154.061188,9.762688,-85.186249,151.005997,3.805106,0.428948,-0.024097,-0.397345,0.810889,-84.148529,122.598282,-0.079630,-86.497589,127.598343,4.730700,-90.437233,122.806946,2.102206,-82.843689,116.916039,-5.129669,-76.815620,123.071777,-2.021774,-0.602711,-0.134579,0.362534,0.697995,-105.640160,113.964119,0.911190,-108.305069,111.717453,1.031278,-103.894165,116.590309,0.316221,-102.594849,111.063019,1.133691,-107.766548,116.485718,1.163572,-86.476974,127.605072,4.736440,-90.479462,122.773300,2.075481,-82.838104,116.944168,-5.100772,-76.816162,123.064445,-2.032593,-72.586327,150.832870,3.818265,-73.280693,155.033249,11.871449,-85.013786,154.053955,9.824577,-85.218201,151.016891,3.738352,-108.287689,111.710480,1.061272,-103.871063,116.612671,0.364124,-102.607468,111.027779,1.091871,-107.793831,116.498734,1.123079
8,0.066000,0.956173,-0.198004,0.040294,0.211908,-79.025986,152.744827,7.334726,-72.617073,150.886566,3.870171,-73.224098,154.979294,11.868073,-85.069885,154.079575,9.781564,-85.192886,151.033905,3.819093,0.429370,-0.024204,-0.396958,0.810851,-84.148643,122.613373,-0.071588,-86.504379,127.609253,4.739830,-90.439293,122.817398,2.105086,-82.836571,116.934921,-5.124012,-76.814354,123.091911,-2.007274,-0.603202,-0.135691,0.361822,0.697725,-105.639557,113.971329,0.913220,-108.303871,111.723579,1.025770,-103.892944,116.598236,0.323176,-102.593697,111.071480,1.144408,-107.767677,116.492058,1.159527,-86.480598,127.614784,4.742426,-90.482521,122.782051,2.079840,-82.837715,116.957680,-5.099499,-76.811722,123.089088,-2.014459,-72.589264,150.842545,3.833898,-73.283096,155.032669,11.904650,-85.020309,154.075974,9.852238,-85.224670,151.040039,3.750756,-108.285355,111.719391,1.053853,-103.875839,116.620323,0.365121,-102.604904,111.024033,1.099437,-107.794380,116.504692,1.121629
9,0.075000,0.956192,-0.198264,0.040268,0.211584,-79.030754,152.762589,7.356703,-72.622078,150.903564,3.892117,-73.228653,154.991302,11.892600,-85.074471,154.098602,9.803295,-85.197815,151.056915,3.838797,0.429561,-0.023779,-0.396794,0.810843,-84.151360,122.631248,-0.067428,-86.508354,127.622520,4.748151,-90.441269,122.829880,2.111858,-82.837677,116.956902,-5.124043,-76.818130,123.115692,-2.005696,-0.603684,-0.137208,0.360630,0.697628,-105.638680,113.979759,0.915791,-108.303177,111.731651,1.016449,-103.890060,116.607224,0.334276,-102.593445,111.080086,1.157115,-107.768036,116.500107,1.155326,-86.484512,127.629089,4.752147,-90.486084,122.793129,2.084591,-82.839424,116.976700,-5.101355,-76.814972,123.113808,-2.012726,-72.593094,150.855972,3.851638,-73.289124,155.049103,11.934285,-85.024223,154.095047,9.877546,-85.230515,151.062881,3.766324,-108.283661,111.733040,1.040985,-103.876640,116.626717,0.365823,-102.606201,111.018661,1.108344,-107.794510,116.507973,1.123370
10,0.083000,0.956217,-0.198529,0.040110,0.211251,-79.031723,152.774384,7.375903,-72.624252,150.914444,3.909580,-73.228157,154.996658,11.913087,-85.074577,154.111847,9.823828,-85.199913,151.074570,3.857113,0.429831,-0.023552,-0.396701,0.810752,-84.153625,122.645592,-0.063929,-86.511703,127.632866,4.755264,-90.443436,122.840919,2.115942,-82.838684,116.975113,-5.124556,-76.820679,123.133484,-2.002384,-0.603163,-0.137687,0.359766,0.698431,-105.635193,113.986710,0.915044,-108.302185,111.741219,1.007609,-103.883125,116.613625,0.341468,-102.593300,111.083244,1.153152,-107.762123,116.508774,1.157951,-86.488182,127.640343,4.759400,-90.487976,122.801933,2.087826,-82.841263,116.994812,-5.102352,-76.817169,123.131538,-2.009078,-72.599586,150.869537,3.873507,-73.291107,155.058304,11.954487,-85.027687,154.107635,9.896163,-85.231598,151.081802,3.777020,-108.280205,111.748245,1.029582,-103.876755,116.633186,0.363380,-102.602516,111.015488,1.116857,-107.795502,116.513428,1.119780
11,0.091000,0.956276,-0.198627,0.040052,0.210902,-79.027222,152.786499,7.392523,-72.619827,150.928040,3.925272,-73.223595,155.004562,11.931690,-85.070023,154.123169,9.841021,-85.195450,151.090225,3.872102,0.430015,-0.023236,-0.396566,0.810730,-84.155746,122.660973,-0.060194,-86.515038,127.644394,4.762389,-90.445107,122.852028,2.121347,-82.839325,116.993973,-5.124336,-76.823517,123.153481,-2.000195,-0.602688,-0.137984,0.358671,0.699345,-105.635597,113.989784,0.909595,-108.306503,111.748627,0.993991,-103.878426,116.615021,0.344015,-102.598915,111.080620,1.144545,-107.758522,116.514900,1.155830,-86.491844,127.652763,4.767683,-90.490227,122.811234,2.091006,-82.841553,117.013786,-5.101717,-76.820389,123.151062,-2.007426,-72.599533,150.884125,3.891314,-73.282692,155.075241,11.979210,-85.026978,154.117310,9.916105,-85.224823,151.097809,3.788518,-108.276405,111.763557,1.016839,-103.875580,116.638161,0.364569,-102.602745,111.016167,1.120480,-107.795082,116.517975,1.120912
12,0.100000,0.956306,-0.198620,0.040086,0.210763,-79.023384,152.798141,7.417749,-72.615501,150.940933,3.950734,-73.220390,155.015320,11.958157,-85.066536,154.133850,9.865915,-85.191124,151.102478,3.896184,0.430282,-0.022936,-0.396205,0.810773,-84.157356,122.680351,-0.053673,-86.521240,127.658699,4.771905,-90.446960,122.864471,2.127770,-82.835724,117.017662,-5.121266,-76.825500,123.180580,-1.993115,-0.602340,-0.138792,0.357652,0.700006,-105.636719,113.994835,0.902445,-108.309639,111.755730,0.976891,-103.876282,116.619812,0.345884,-102.602898,111.082649,1.136998,-107.758018,116.521179,1.150011,-86.495461,127.666405,4.776610,-90.494156,122.822952,2.096169,-82.834595,117.043533,-5.093570,-76.825974,123.176003,-2.001549,-72.599472,150.903152,3.925089,-73.286087,155.092316,12.003106,-85.026123,154.127930,9.935221,-85.223450,151.111237,3.798502,-108.272758,111.780655,1.001544,-103.874924,116.643433,0.364808,-102.600204,111.022041,1.119280,-107.794868,116.522995,1.121804
13,0.108000,0.956379,-0.198275,0.039931,0.210787,-79.023720,152.808350,7.433985,-72.616264,150.955185,3.964011,-73.220032,155.029037,11.971792,-85.066574,154.140274,9.884934,-85.192017,151.108948,3.915198,0.430295,-0.022617,-0.396140,0.810807,-84.157845,122.699181,-0.045188,-86.521568,127.675400,4.782659,-90.446541,122.880211,2.139146,-82.836205,117.038239,-5.114744,-76.827072,123.202858,-1.987828,-0.601869,-0.139541,0.357190,0.700498,-105.634964,114.003250,0.897958,-108.307884,111.763908,0.965092,-103.873993,116.629349,0.348415,-102.601311,111.090729,1.130367,-107.756638,116.529045,1.147960,-86.494888,127.685455,4.789822,-90.493896,122.834549,2.102203,-82.833214,117.065514,-5.085401,-76.830414,123.196983,-1.997010,-72.602188,150.918610,3.938314,-73.285782,155.106949,12.019415,-85.024948,154.136520,9.959296,-85.221634,151.114014,3.814857,-108.270737,111.795769,0.988619,-103.874168,116.650604,0.366202,-102.596222,111.032700,1.114362,-107.794250,116.527054,1.120867
14,0.116000,0.956440,-0.198231,0.040048,0.210532,-79.024277,152.822113,7.449543,-72.615448,150.971680,3.980646,-73.222343,155.041733,11.990127,-85.068108,154.151825,9.899285,-85.191200,151.123230,3.928112,0.430431,-0.022355,-0.395982,0.810819,-84.159950,122.715187,-0.039458,-86.525276,127.688240,4.790865,-90.448341,122.892189,2.146095,-82.836411,117.056992,-5.111582,-76.829788,123.223320,-1.983226,-0.600877,-0.140609,0.356899,0.701284,-105.633720,114.013817,0.894210,-108.305374,111.772690,0.951764,-103.873810,116.642693,0.354640,-102.598557,111.102356,1.120145,-107.757126,116.537544,1.150291,-86.496880,127.696823,4.796262,-90.494499,122.844223,2.107360,-82.836327,117.090057,-5.076268,-76.832443,123.217514,-1.992489,-72.600609,150.933533,3.953126,-73.286674,155.118362,12.038004,-85.024445,154.148682,9.980516,-85.219315,151.127335,3.828816,-108.267166,111.808655,0.976713,-103.873024,116.665863,0.372441,-102.594986,111.043839,1.103698,-107.793854,116.530609,1.123193
15,0.125000,0.956378,-0.198507,0.040168,0.210528,-79.025589,152.842789,7.470127,-72.616463,150.989014,4.003565,-73.224152,155.059692,12.012657,-85.069618,154.175629,9.917684,-85.192123,151.146851,3.946597,0.430549,-0.022018,-0.395802,0.810854,-84.162354,122.732185,-0.034417,-86.529289,127.701759,4.798697,-90.450195,122.904411,2.153089,-82.836861,117.076935,-5.109308,-76.833084,123.245644,-1.980164,-0.600016,-0.141667,0.356578,0.701971,-105.632385,114.023376,0.888622,-108.302811,111.780571,0.936881,-103.873421,116.654800,0.358498,-102.595795,111.113014,1.109395,-107.757507,116.545143,1.149715,-86.501350,127.709793,4.803370,-90.496201,122.854927,2.113565,-82.838783,117.111519,-5.072348,-76.834435,123.240105,-1.989385,-72.600464,150.950439,3.974055,-73.288872,155.130814,12.059081,-85.022179,154.176010,10.007322,-85.219177,151.147247,3.846622,-108.264030,111.822632,0.964984,-103.873886,116.670189,0.378791,-102.590157,111.061768,1.090507,-107.793427,116.537270,1.120100
