Format Version,1.23,Take Name,Take 2024-01-26 08.54.53 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-26 08.54.54.136 上午,Capture Start Frame,74930,Total Frames in Take,404,Total Exported Frames,404,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,shoulder,shoulder,shoulder,shoulder,shoulder,shoulder,shoulder,shoulder:Marker1,shoulder:Marker1,shoulder:Marker1,shoulder:Marker2,shoulder:Marker2,shoulder:Marker2,shoulder:Marker3,shoulder:Marker3,shoulder:Marker3,shoulder:Marker4,shoulder:Marker4,shoulder:Marker4,elbow,elbow,elbow,elbow,elbow,elbow,elbow,elbow:Marker1,elbow:Marker1,elbow:Marker1,elbow:Marker2,elbow:Marker2,elbow:Marker2,elbow:Marker3,elbow:Marker3,elbow:Marker3,elbow:Marker4,elbow:Marker4,elbow:Marker4,wrist,wrist,wrist,wrist,wrist,wrist,wrist,wrist:Marker1,wrist:Marker1,wrist:Marker1,wrist:Marker2,wrist:Marker2,wrist:Marker2,wrist:Marker3,wrist:Marker3,wrist:Marker3,wrist:Marker4,wrist:Marker4,wrist:Marker4,elbow:Marker1,elbow:Marker1,elbow:Marker1,elbow:Marker2,elbow:Marker2,elbow:Marker2,elbow:Marker3,elbow:Marker3,elbow:Marker3,elbow:Marker4,elbow:Marker4,elbow:Marker4,shoulder:Marker1,shoulder:Marker1,shoulder:Marker1,shoulder:Marker2,shoulder:Marker2,shoulder:Marker2,shoulder:Marker3,shoulder:Marker3,shoulder:Marker3,shoulder:Marker4,shoulder:Marker4,shoulder:Marker4,wrist:Marker1,wrist:Marker1,wrist:Marker1,wrist:Marker2,wrist:Marker2,wrist:Marker2,wrist:Marker3,wrist:Marker3,wrist:Marker3,wrist:Marker4,wrist:Marker4,wrist:Marker4
,ID,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,6F078786BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,7CE43158BAA011EE20BCEA1B09BCBFA4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,D02C5AF9BBE311EE20BCEA1B09BCC2A4,"83FB3C38BBE511EE20BCEA1B09BCC2A4","83FB3C38BBE511EE20BCEA1B09BCC2A4","83FB3C38BBE511EE20BCEA1B09BCC2A4","83FB3C3BBBE511EE20BCEA1B09BCC2A4","83FB3C3BBBE511EE20BCEA1B09BCC2A4","83FB3C3BBBE511EE20BCEA1B09BCC2A4","83FB3C3ABBE511EE20BCEA1B09BCC2A4","83FB3C3ABBE511EE20BCEA1B09BCC2A4","83FB3C3ABBE511EE20BCEA1B09BCC2A4","83FB3C41BBE511EE20BCEA1B09BCC2A4","83FB3C41BBE511EE20BCEA1B09BCC2A4","83FB3C41BBE511EE20BCEA1B09BCC2A4","83FB3C3CBBE511EE20BCEA1B09BCC2A4","83FB3C3CBBE511EE20BCEA1B09BCC2A4","83FB3C3CBBE511EE20BCEA1B09BCC2A4","83FB3C37BBE511EE20BCEA1B09BCC2A4","83FB3C37BBE511EE20BCEA1B09BCC2A4","83FB3C37BBE511EE20BCEA1B09BCC2A4","83FB3C36BBE511EE20BCEA1B09BCC2A4","83FB3C36BBE511EE20BCEA1B09BCC2A4","83FB3C36BBE511EE20BCEA1B09BCC2A4","83FB3C39BBE511EE20BCEA1B09BCC2A4","83FB3C39BBE511EE20BCEA1B09BCC2A4","83FB3C39BBE511EE20BCEA1B09BCC2A4","83FB3C3DBBE511EE20BCEA1B09BCC2A4","83FB3C3DBBE511EE20BCEA1B09BCC2A4","83FB3C3DBBE511EE20BCEA1B09BCC2A4","83FB3C3EBBE511EE20BCEA1B09BCC2A4","83FB3C3EBBE511EE20BCEA1B09BCC2A4","83FB3C3EBBE511EE20BCEA1B09BCC2A4","83FB3C3FBBE511EE20BCEA1B09BCC2A4","83FB3C3FBBE511EE20BCEA1B09BCC2A4","83FB3C3FBBE511EE20BCEA1B09BCC2A4","83FB3C40BBE511EE20BCEA1B09BCC2A4","83FB3C40BBE511EE20BCEA1B09BCC2A4","83FB3C40BBE511EE20BCEA1B09BCC2A4"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.332550,-0.521007,0.228752,0.752087,-60.813023,154.619492,12.122796,-62.335949,158.202148,18.555191,-54.202866,155.300552,16.001965,-60.231018,151.513779,6.265055,-66.482254,153.461487,7.668974,0.338384,-0.135633,-0.639670,0.676700,-86.672256,136.858475,9.493981,-85.181404,142.645905,13.729671,-91.422150,140.812775,11.974660,-89.429756,131.098404,5.168354,-80.655739,132.876831,7.103226,0.049417,0.314893,-0.639337,0.699749,-110.376648,137.062454,9.341853,-107.844696,138.989944,10.515252,-108.193085,134.477051,7.701098,-112.848389,135.593369,8.384349,-112.620399,139.189453,10.766707,-85.032753,142.474792,13.648989,-91.437195,140.790649,11.953976,-89.624443,131.300674,5.301316,-80.639702,132.898987,7.119059,-62.356579,158.211990,18.592361,-54.168163,155.272354,15.904962,-60.205395,151.518051,6.325289,-66.513802,153.462311,7.600908,-107.897362,138.975281,10.512461,-108.191833,134.481949,7.703330,-112.851349,135.600861,8.385394,-112.560883,139.180649,10.763266
1,0.008000,-0.332662,-0.521301,0.228672,0.751858,-60.814877,154.620880,12.133138,-62.343090,158.204117,18.563959,-54.207821,155.302780,16.017433,-60.228069,151.514603,6.276181,-66.480522,153.462036,7.674979,0.338117,-0.135330,-0.641180,0.675464,-86.677330,136.861450,9.502866,-85.160194,142.638245,13.743752,-91.409813,140.829147,11.995401,-89.461128,131.116562,5.173899,-80.678192,132.861877,7.098396,0.050016,0.315323,-0.639509,0.699355,-110.374901,137.060165,9.343108,-107.840767,138.983383,10.518785,-108.194305,134.474579,7.698721,-112.848320,135.595016,8.383922,-112.616219,139.187698,10.770996,-85.034164,142.474609,13.653874,-91.438278,140.789124,11.958614,-89.624802,131.297226,5.307033,-80.644485,132.911819,7.132208,-62.359291,158.212234,18.596619,-54.169144,155.272629,15.909251,-60.207218,151.518356,6.326790,-66.514427,153.461975,7.603109,-107.896767,138.973740,10.513202,-108.191704,134.481735,7.703940,-112.850395,135.599686,8.385820,-112.561249,139.178925,10.765543
2,0.016000,-0.332687,-0.521385,0.228694,0.751782,-60.815685,154.619324,12.141226,-62.345539,158.202866,18.571482,-54.209476,155.302124,16.026800,-60.227402,151.512680,6.284609,-66.480324,153.459610,7.682012,0.337981,-0.135297,-0.641245,0.675476,-86.677773,136.860886,9.506564,-85.158997,142.638092,13.746280,-91.409241,140.829330,11.999842,-89.463234,131.115646,5.179104,-80.679626,132.860458,7.101018,0.050181,0.315385,-0.639501,0.699323,-110.375214,137.060043,9.344724,-107.840958,138.982559,10.521279,-108.194771,134.474701,7.699744,-112.848724,135.595520,8.384811,-112.616409,139.187424,10.773054,-85.035637,142.472839,13.656179,-91.438332,140.788071,11.961288,-89.622795,131.294113,5.313142,-80.644844,132.914078,7.136725,-62.361198,158.210754,18.603924,-54.171318,155.271545,15.914212,-60.206772,151.515823,6.333563,-66.515480,153.460251,7.607673,-107.897400,138.973694,10.516553,-108.192169,134.481461,7.704377,-112.850571,135.600098,8.387353,-112.561928,139.178772,10.766730
3,0.025000,-0.332554,-0.521303,0.228831,0.751856,-60.817074,154.618484,12.144526,-62.345589,158.201187,18.575567,-54.209675,155.302719,16.027822,-60.230053,151.512390,6.287489,-66.482986,153.457626,7.687224,0.337928,-0.135302,-0.641172,0.675571,-86.677917,136.858887,9.511537,-85.160156,142.637085,13.750259,-91.410103,140.826767,12.004339,-89.462364,131.112381,5.185107,-80.679047,132.859283,7.106423,0.050487,0.315479,-0.639426,0.699327,-110.374977,137.058716,9.346490,-107.840897,138.980347,10.524878,-108.194283,134.474197,7.700557,-112.848328,135.594940,8.385036,-112.616394,139.185410,10.775482,-85.035873,142.472839,13.660992,-91.439240,140.785355,11.965693,-89.623138,131.290543,5.318864,-80.644379,132.912582,7.141897,-62.362461,158.208603,18.607986,-54.172165,155.273529,15.917923,-60.207577,151.515121,6.339644,-66.516678,153.460281,7.617828,-107.898560,138.971283,10.520613,-108.191360,134.480804,7.704736,-112.850250,135.599426,8.387936,-112.561539,139.177292,10.768832
4,0.033000,-0.332465,-0.521390,0.228849,0.751829,-60.818775,154.617905,12.152326,-62.348652,158.199448,18.583694,-54.211914,155.302856,16.036419,-60.230534,151.512726,6.294926,-66.483986,153.456573,7.694263,0.337832,-0.135246,-0.641162,0.675640,-86.678848,136.858658,9.515632,-85.160843,142.637497,13.753420,-91.410950,140.826263,12.009016,-89.463554,131.111389,5.190404,-80.680031,132.859482,7.109674,0.050524,0.315493,-0.639375,0.699365,-110.375023,137.058334,9.347240,-107.841194,138.980103,10.525957,-108.193985,134.474197,7.701178,-112.848190,135.594421,8.385505,-112.616730,139.184662,10.776315,-85.036636,142.472488,13.664874,-91.440132,140.785187,11.970152,-89.622459,131.287933,5.324273,-80.645599,132.912750,7.144736,-62.364491,158.207397,18.616385,-54.176247,155.271988,15.922923,-60.208977,151.515869,6.344863,-66.518265,153.457703,7.621531,-107.898438,138.970444,10.521235,-108.191429,134.481400,7.705780,-112.849876,135.598618,8.388188,-112.561813,139.176636,10.769780
5,0.041000,-0.332409,-0.521428,0.228810,0.751840,-60.821587,154.618011,12.154826,-62.351830,158.198563,18.586658,-54.214920,155.302521,16.039320,-60.233021,151.513718,6.296991,-66.486580,153.457230,7.696335,0.337911,-0.135416,-0.641042,0.675680,-86.678520,136.855667,9.521224,-85.162926,142.635422,13.758630,-91.412109,140.823135,12.012025,-89.460793,131.107315,5.195864,-80.678253,132.856827,7.118362,0.050618,0.315568,-0.639378,0.699322,-110.375366,137.057999,9.348316,-107.841316,138.979202,10.527444,-108.194626,134.473984,7.701638,-112.848701,135.594559,8.386274,-112.616821,139.184235,10.777903,-85.038155,142.471390,13.669199,-91.441231,140.781998,11.973804,-89.621971,131.286148,5.329561,-80.643784,132.909134,7.153296,-62.368618,158.206970,18.619671,-54.177494,155.271408,15.929863,-60.211201,151.517761,6.349010,-66.519142,153.457291,7.626919,-107.899857,138.969727,10.523017,-108.191635,134.480789,7.705883,-112.850693,135.598770,8.389071,-112.561646,139.176636,10.771455
