,,,,,,,,,,,,,,,,,,,,
-0.338052,-0.58808,0.168805,0.715114,-80.094063,155.165283,51.687824,0.584576,-0.296515,-0.435436,0.617046,-92.976166,134.075012,32.237904,0.303296,0.073781,-0.600813,0.735929,-110.373077,135.573273,17.382095
-0.297888,-0.46695,0.228835,0.800534,-97.397743,154.517395,-21.859695,0.111209,0.269536,-0.722512,0.626865,-117.236938,131.438965,-18.255365,-0.347502,0.629652,-0.619718,0.314213,-123.273422,137.736908,-1.294214
-0.327306,-0.526336,0.230059,0.750276,-60.963673,154.655151,12.500447,0.341108,-0.134402,-0.639872,0.675385,-86.68074,136.799484,9.686636,0.05209,0.314336,-0.639664,0.699506,-110.363403,137.020737,9.400158
0.955164,-0.205698,0.05253,0.206377,-79.301941,153.127121,8.08592,0.431977,-0.03323,-0.388761,0.813116,-84.140877,122.965515,0.371667,-0.602781,-0.150916,0.35199,0.699988,-105.532387,114.083328,0.981375
0.90362,0.01354,-0.393149,0.169473,-69.538414,153.311401,-16.877432,0.234541,0.131327,-0.576198,0.771842,-88.113533,126.904419,-12.817447,-0.490362,-0.242657,0.473308,0.690393,-107.69075,116.503944,-3.418839
0.958367,-0.089395,-0.18351,0.199665,-70.224068,152.858246,30.763144,0.518623,-0.168562,-0.423304,0.723485,-84.446945,128.155869,17.692915,0.680104,0.51084,-0.222134,-0.47661,-103.643394,117.422867,7.187071
