Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0.108,0.772847,0.132054,0.579442,-0.222521,-71.052284,152.288498,-58.386105,-0.732255,-0.082201,-0.185869,0.649999,-72.617958,119.155464,-52.322556,-0.777454,-0.171255,-0.168092,0.581362,-72.031006,96.869621,-46.982891,0.558083,0.33078,0.755417,-0.092052,-61.685287,151.943329,82.476517,-0.239432,0.767213,-0.522953,-0.283861,-70.415916,118.557755,78.731064,-0.395332,0.696543,-0.523034,-0.291505,-68.549431,93.61058,72.720116
0.116,0.772968,0.132019,0.579319,-0.222441,-71.051735,152.290558,-58.375774,-0.732308,-0.08178,-0.186047,0.649941,-72.623657,119.155823,-52.316769,-0.777573,-0.171173,-0.167995,0.581255,-72.031601,96.869926,-46.97934,0.558015,0.330936,0.755416,-0.091907,-61.694462,151.946121,82.469841,-0.239358,0.767147,-0.523195,-0.283656,-70.419777,118.562019,78.726517,-0.395253,0.696481,-0.523237,-0.291397,-68.551437,93.617271,72.711655
0.125,0.773102,0.131941,0.579264,-0.222168,-71.053459,152.294464,-58.368362,-0.732405,-0.081995,-0.185639,0.649922,-72.622894,119.162216,-52.304768,-0.777657,-0.170598,-0.167641,0.581414,-72.033989,96.873993,-46.97765,0.557952,0.331095,0.755364,-0.092149,-61.701702,151.948273,82.46907,-0.240084,0.766385,-0.524053,-0.283517,-70.427635,118.569756,78.718964,-0.393255,0.699,-0.521359,-0.291437,-68.541077,93.611938,72.713753
0.133,0.773273,0.131965,0.579056,-0.2221,-71.053398,152.295715,-58.363811,-0.732925,-0.081398,-0.185167,0.649545,-72.624496,119.167397,-52.290787,-0.777729,-0.170083,-0.167339,0.581556,-72.029976,96.880569,-46.971237,0.557875,0.331078,0.755411,-0.09229,-61.707752,151.953156,82.467102,-0.239987,0.767049,-0.523305,-0.283185,-70.432556,118.571815,78.717545,-0.395052,0.697048,-0.522784,-0.291126,-68.553391,93.624809,72.697517
0.141,0.773455,0.131838,0.5789,-0.22195,-71.056564,152.297745,-58.363976,-0.733113,-0.080417,-0.184961,0.649513,-72.633873,119.168182,-52.281994,-0.777763,-0.169776,-0.166929,0.581718,-72.026634,96.883621,-46.963306,0.557956,0.330909,0.755407,-0.092436,-61.714085,151.954117,82.468636,-0.241171,0.766146,-0.523912,-0.283502,-70.434212,118.570618,78.722534,-0.393676,0.698074,-0.522619,-0.29083,-68.552376,93.626892,72.692123
0.15,0.773581,0.131954,0.578716,-0.22192,-71.059593,152.299164,-58.36668,-0.733346,-0.080281,-0.184417,0.649422,-72.632248,119.171211,-52.274883,-0.777703,-0.170114,-0.167069,0.581659,-72.012383,96.888512,-46.941929,0.55796,0.330937,0.755391,-0.092443,-61.722912,151.956802,82.469238,-0.239906,0.76707,-0.523319,-0.28317,-70.440308,118.576202,78.708908,-0.394735,0.697588,-0.522397,-0.290959,-68.559532,93.634033,72.678879
0.158,0.773741,0.132024,0.578511,-0.221854,-71.062584,152.301453,-58.37257,-0.733511,-0.080293,-0.184174,0.649304,-72.632278,119.176079,-52.268665,-0.777963,-0.169976,-0.166941,0.581389,-72.010971,96.890747,-46.934456,0.557932,0.331143,0.755319,-0.092461,-61.728848,151.95874,82.471985,-0.239993,0.766731,-0.523892,-0.282956,-70.447037,118.58226,78.701141,-0.39399,0.697985,-0.5226,-0.290651,-68.558273,93.635078,72.672821
0.166,0.773861,0.132108,0.578373,-0.221743,-71.067657,152.301208,-58.376892,-0.733794,-0.080263,-0.183962,0.649048,-72.633583,119.176971,-52.262505,-0.777969,-0.170099,-0.166757,0.581397,-72.006966,96.894417,-46.924019,0.558114,0.331242,0.755061,-0.09311,-61.732491,151.960892,82.4832,-0.240086,0.766975,-0.523745,-0.282486,-70.454178,118.585693,78.700844,-0.395187,0.697312,-0.522515,-0.290794,-68.566658,93.643066,72.656418
0.175,0.773898,0.132192,0.57826,-0.221861,-71.075401,152.299362,-58.384377,-0.733909,-0.080238,-0.183762,0.648977,-72.633057,119.177673,-52.258789,-0.778756,-0.170072,-0.166128,0.58053,-72.007431,96.885498,-46.914597,0.558519,0.327448,0.75648,-0.092585,-61.736847,151.982895,82.466858,-0.240317,0.767141,-0.523529,-0.282242,-70.462303,118.588272,78.699997,-0.395279,0.697202,-0.522648,-0.290696,-68.571777,93.647781,72.643265
0.183,0.774048,0.132175,0.578067,-0.221854,-71.083679,152.29538,-58.390289,-0.734074,-0.079864,-0.183621,0.648877,-72.633568,119.173958,-52.255409,-0.778967,-0.170042,-0.165994,0.580294,-72.004799,96.881882,-46.904232,0.558835,0.32765,0.756085,-0.093193,-61.738564,151.982697,82.480675,-0.240425,0.767558,-0.522642,-0.282657,-70.471428,118.585762,78.700111,-0.395316,0.697391,-0.522475,-0.290501,-68.578705,93.652702,72.629128
0.191,0.7741,0.132359,0.577907,-0.221978,-71.09346,152.289551,-58.396835,-0.73427,-0.079694,-0.183408,0.648735,-72.634438,119.169548,-52.254688,-0.779125,-0.170344,-0.165973,0.58,-71.999924,96.882843,-46.888435,0.558735,0.328345,0.755861,-0.093163,-61.746059,151.985138,82.487579,-0.242378,0.765976,-0.523778,-0.283179,-70.4786,118.586693,78.699341,-0.395663,0.697125,-0.522595,-0.290452,-68.583481,93.65786,72.616669
0.2,0.774136,0.132491,0.577769,-0.222132,-71.105171,152.281601,-58.402931,-0.734452,-0.079861,-0.183315,0.648536,-72.63485,119.164848,-52.253498,-0.779251,-0.170693,-0.165828,0.579769,-71.996162,96.880981,-46.875011,0.558909,0.328519,0.755664,-0.093106,-61.756062,151.989532,82.493118,-0.24277,0.76577,-0.523998,-0.282994,-70.487762,118.587479,78.69783,-0.395904,0.697077,-0.52258,-0.290264,-68.591835,93.663475,72.599998
0.208,0.773249,0.133425,0.57853,-0.222681,-71.106323,152.271652,-58.427071,-0.734455,-0.079486,-0.183144,0.648626,-72.636505,119.152573,-52.25441,-0.779271,-0.170884,-0.165813,0.57969,-71.991638,96.875313,-46.866016,0.558466,0.3286,0.756104,-0.091892,-61.758572,151.99173,82.507965,-0.243119,0.765766,-0.523748,-0.283166,-70.494438,118.588936,78.698265,-0.396058,0.696887,-0.522766,-0.290176,-68.596771,93.666786,72.591278
0.216,0.773136,0.133474,0.578572,-0.222934,-71.115837,152.264496,-58.431934,-0.734501,-0.079611,-0.183043,0.648587,-72.637642,119.145523,-52.251953,-0.779278,-0.171146,-0.165464,0.579704,-71.982727,96.873131,-46.858997,0.558563,0.327953,0.75638,-0.091345,-61.762829,151.992981,82.514694,-0.242737,0.76621,-0.523441,-0.282861,-70.498596,118.590355,78.695679,-0.395168,0.697873,-0.522223,-0.289996,-68.606239,93.673729,72.573296
0.225,0.773277,0.133444,0.578345,-0.223054,-71.128357,152.254974,-58.438919,-0.734774,-0.080257,-0.183023,0.648205,-72.637497,119.137314,-52.24831,-0.779287,-0.171134,-0.165557,0.579668,-71.980957,96.862381,-46.850933,0.55874,0.327978,0.75622,-0.091489,-61.772774,151.992935,82.516319,-0.242529,0.766444,-0.523141,-0.282963,-70.50779,118.59021,78.691574,-0.395449,0.697731,-0.522261,-0.289888,-68.614128,93.676697,72.560905
0.233,0.7733,0.133561,0.578251,-0.223147,-71.138725,152.247131,-58.442997,-0.7347,-0.080206,-0.182872,0.648337,-72.638054,119.130051,-52.246849,-0.779361,-0.17123,-0.165541,0.579546,-71.976944,96.855446,-46.844189,0.558759,0.32794,0.756219,-0.09153,-61.777161,151.992157,82.521996,-0.242855,0.766198,-0.523261,-0.283125,-70.51371,118.590607,78.688469,-0.395413,0.697958,-0.522038,-0.289794,-68.621193,93.680206,72.548592
0.241,0.773382,0.133504,0.578176,-0.223089,-71.149811,152.239243,-58.445019,-0.734444,-0.080598,-0.183524,0.648394,-72.64299,119.119247,-52.253403,-0.779453,-0.171383,-0.165447,0.579404,-71.972137,96.850204,-46.839134,0.558765,0.32787,0.756226,-0.091685,-61.786034,151.99086,82.522163,-0.242831,0.766364,-0.523007,-0.283165,-70.523453,118.590866,78.685272,-0.39585,0.697577,-0.522302,-0.289638,-68.627594,93.681206,72.537018
0.25,0.773454,0.133602,0.578014,-0.2232,-71.162537,152.231186,-58.447754,-0.734394,-0.080596,-0.183421,0.64848,-72.645065,119.109703,-52.255367,-0.779366,-0.171584,-0.16539,0.579477,-71.967621,96.845428,-46.835697,0.558671,0.328127,0.756163,-0.09185,-61.792709,151.988419,82.526405,-0.243079,0.766329,-0.522796,-0.283436,-70.536713,118.591141,78.680298,-0.395735,0.697416,-0.522718,-0.289431,-68.636818,93.686249,72.522858
0.258,0.773415,0.133679,0.577987,-0.223362,-71.173958,152.225647,-58.446365,-0.734879,-0.081553,-0.183702,0.647731,-72.644302,119.107422,-52.256721,-0.779032,-0.171668,-0.165576,0.579849,-71.965431,96.840958,-46.836353,0.558622,0.328149,0.756187,-0.091873,-61.798454,151.986053,82.528259,-0.242938,0.766808,-0.522107,-0.283533,-70.550797,118.592094,78.676849,-0.397249,0.696514,-0.522804,-0.289374,-68.644882,93.693031,72.506554
0.266,0.773471,0.13339,0.577942,-0.223457,-71.184082,152.218124,-58.443409,-0.734906,-0.08161,-0.183592,0.647725,-72.645149,119.101486,-52.258492,-0.779024,-0.171761,-0.16555,0.579839,-71.963509,96.838219,-46.835876,0.558714,0.328062,0.756127,-0.092125,-61.805737,151.983627,82.529724,-0.242703,0.767068,-0.521852,-0.283498,-70.559898,118.591377,78.677246,-0.397628,0.696139,-0.523123,-0.28918,-68.652885,93.69175,72.499435
0.275,0.773305,0.133407,0.577726,-0.224575,-71.200714,152.215759,-58.433609,-0.734784,-0.081723,-0.183376,0.64791,-72.648552,119.096329,-52.259983,-0.779159,-0.171803,-0.165509,0.579656,-71.962029,96.833435,-46.838543,0.558602,0.328149,0.75615,-0.092298,-61.814465,151.981522,82.531616,-0.242936,0.767051,-0.521798,-0.283448,-70.571991,118.591904,78.673729,-0.398136,0.695957,-0.523058,-0.289036,-68.662201,93.693489,72.487717
0.283,0.773424,0.133183,0.577618,-0.224578,-71.212402,152.208557,-58.431458,-0.734797,-0.081793,-0.183366,0.647889,-72.651932,119.090736,-52.262123,-0.778998,-0.171929,-0.165486,0.579842,-71.959236,96.830177,-46.840347,0.558698,0.328004,0.756164,-0.092121,-61.824463,151.975601,82.534256,-0.242722,0.767235,-0.521632,-0.283436,-70.58197,118.591866,78.672119,-0.398668,0.695364,-0.523529,-0.288878,-68.671158,93.697823,72.477196
0.291,0.773614,0.133368,0.57731,-0.224604,-71.227577,152.202362,-58.428669,-0.734732,-0.081823,-0.183194,0.648007,-72.658501,119.084724,-52.264328,-0.778826,-0.171985,-0.165419,0.580076,-71.958611,96.827026,-46.845135,0.558533,0.327756,0.756464,-0.091542,-61.831951,151.973114,82.537338,-0.242527,0.767498,-0.521317,-0.283472,-70.591057,118.591843,78.668526,-0.398384,0.695745,-0.52329,-0.288785,-68.678734,93.698059,72.471031
0.3,0.773473,0.133485,0.577447,-0.224669,-71.241058,152.1931,-58.415943,-0.734519,-0.081661,-0.18276,0.648392,-72.666298,119.079468,-52.265739,-0.778619,-0.172038,-0.165275,0.580379,-71.960182,96.820831,-46.852398,0.558451,0.32762,0.75663,-0.091153,-61.84103,151.971298,82.541267,-0.242282,0.767694,-0.521135,-0.283486,-70.601791,118.591866,78.663651,-0.398281,0.695983,-0.523054,-0.28878,-68.687057,93.69812,72.463692
0.308,0.77347,0.133738,0.577376,-0.224711,-71.252617,152.189316,-58.405937,-0.73428,-0.081676,-0.182762,0.64866,-72.672699,119.07486,-52.266491,-0.778306,-0.17225,-0.16529,0.580732,-71.958282,96.817574,-46.85524,0.558435,0.327651,0.756645,-0.091019,-61.849964,151.970184,82.546547,-0.24109,0.768739,-0.5203,-0.283204,-70.614578,118.5923,78.65667,-0.398425,0.696029,-0.522833,-0.28887,-68.696732,93.698936,72.454926
0.316,0.77344,0.133596,0.577427,-0.22477,-71.260468,152.18927,-58.39719,-0.734104,-0.081731,-0.18275,0.648856,-72.680908,119.07003,-52.26754,-0.778239,-0.172361,-0.16524,0.580802,-71.962006,96.813629,-46.862923,0.55835,0.327575,0.756768,-0.090783,-61.860336,151.971512,82.548836,-0.240948,0.768979,-0.520042,-0.283145,-70.624855,118.592491,78.652641,-0.398465,0.696242,-0.522504,-0.288899,-68.707787,93.700966,72.443748
0.325,0.773694,0.132064,0.577539,-0.224509,-71.2593,152.200653,-58.366192,-0.733489,-0.081003,-0.182257,0.649781,-72.693817,119.061707,-52.266365,-0.777885,-0.172347,-0.165182,0.581296,-71.967178,96.809372,-46.870071,0.558399,0.3275,0.756788,-0.090586,-61.869778,151.971252,82.553711,-0.241157,0.768746,-0.520302,-0.283121,-70.635315,118.590149,78.652153,-0.398792,0.696136,-0.522374,-0.288939,-68.716034,93.698593,72.441383
0.333,0.773641,0.131983,0.577587,-0.224618,-71.266449,152.198929,-58.35923,-0.733265,-0.0808,-0.182278,0.650053,-72.702454,119.058136,-52.266079,-0.777531,-0.17255,-0.164735,0.581837,-71.975159,96.799454,-46.873943,0.558082,0.327383,0.757046,-0.090813,-61.885498,151.968826,82.557724,-0.24107,0.769023,-0.520128,-0.282766,-70.641434,118.590096,78.65023,-0.398395,0.696725,-0.52185,-0.289013,-68.725677,93.698814,72.436264
0.341,0.773612,0.132141,0.577571,-0.224669,-71.274094,152.195694,-58.353786,-0.733196,-0.080775,-0.182207,0.650153,-72.710632,119.053139,-52.264977,-0.77711,-0.172733,-0.164874,0.582306,-71.984192,96.792763,-46.878666,0.557782,0.327649,0.75717,-0.090656,-61.893112,151.962051,82.579239,-0.241073,0.769207,-0.519851,-0.282772,-70.650887,118.590393,78.64846,-0.400062,0.695594,-0.521864,-0.289408,-68.741707,93.702492,72.42511
0.35,0.773457,0.132015,0.577925,-0.224363,-71.282127,152.194427,-58.351742,-0.733108,-0.080577,-0.182231,0.65027,-72.723495,119.048462,-52.267021,-0.776484,-0.173759,-0.165497,0.582659,-71.994781,96.784424,-46.889755,0.557874,0.32767,0.757049,-0.091023,-61.903412,151.961884,82.583778,-0.241057,0.769089,-0.520032,-0.282774,-70.661987,118.588791,78.648773,-0.400277,0.695561,-0.521584,-0.289695,-68.753723,93.702354,72.419777
0.358,0.773397,0.132097,0.577998,-0.224334,-71.290703,152.19249,-58.346325,-0.733099,-0.080771,-0.182267,0.650247,-72.731155,119.045021,-52.265339,-0.775977,-0.17385,-0.165795,0.583222,-72.004929,96.777802,-46.894161,0.557971,0.327215,0.757138,-0.09133,-61.916035,151.963821,82.581017,-0.241307,0.769136,-0.519755,-0.282941,-70.672195,118.589806,78.646484,-0.398949,0.696374,-0.521435,-0.289843,-68.763855,93.694672,72.425926
0.366,0.773408,0.132245,0.578006,-0.22419,-71.298241,152.18689,-58.340336,-0.732621,-0.08045,-0.181884,0.650932,-72.73896,119.038902,-52.269577,-0.775718,-0.17395,-0.166054,0.583463,-72.017845,96.770981,-46.899139,0.557642,0.326483,0.757774,-0.090687,-61.931473,151.963135,82.576508,-0.241365,0.768858,-0.519817,-0.283531,-70.687904,118.589378,78.644699,-0.398504,0.697088,-0.52073,-0.290004,-68.776627,93.697296,72.419701
0.375,0.77333,0.1328,0.577912,-0.224374,-71.318604,152.175323,-58.32737,-0.732464,-0.08047,-0.181806,0.651128,-72.748032,119.034576,-52.268707,-0.775534,-0.174159,-0.16639,0.583549,-72.031036,96.76429,-46.900333,0.557367,0.326057,0.758206,-0.090291,-61.941574,151.961243,82.575684,-0.24139,0.769023,-0.519609,-0.283445,-70.700928,118.592087,78.643394,-0.397164,0.698629,-0.519716,-0.289952,-68.794975,93.699013,72.412697
0.383,0.773224,0.13298,0.578012,-0.224371,-71.324913,152.170486,-58.322315,-0.73234,-0.080384,-0.181908,0.651249,-72.757103,119.029762,-52.268948,-0.775697,-0.174145,-0.166475,0.583313,-72.04525,96.752556,-46.90678,0.557258,0.325758,0.758425,-0.090208,-61.952019,151.961166,82.574303,-0.24196,0.768933,-0.519512,-0.283381,-70.713577,118.592323,78.64711,-0.396751,0.699548,-0.518677,-0.290164,-68.812416,93.707832,72.401642
0.391,0.773143,0.133118,0.578114,-0.224309,-71.328957,152.168243,-58.317329,-0.732225,-0.080507,-0.182072,0.651317,-72.761757,119.027138,-52.26593,-0.775535,-0.1738,-0.166855,0.583523,-72.055962,96.753578,-46.908535,0.55716,0.325921,0.758445,-0.090056,-61.961025,151.964645,82.577721,-0.241795,0.769234,-0.519225,-0.283229,-70.724884,118.594864,78.649048,-0.394959,0.701345,-0.517529,-0.290322,-68.832726,93.713348,72.397095
0.4,0.773092,0.13323,0.578167,-0.224279,-71.333275,152.165344,-58.317287,-0.732139,-0.08033,-0.182187,0.651405,-72.769394,119.018539,-52.265488,-0.775084,-0.173662,-0.167108,0.58409,-72.061089,96.751945,-46.908146,0.557227,0.325834,0.758506,-0.089436,-61.970215,151.971252,82.580162,-0.242404,0.768881,-0.519475,-0.28321,-70.737907,118.598976,78.651665,-0.395071,0.701382,-0.517242,-0.29059,-68.846008,93.721642,72.393112
0.408,0.773127,0.133307,0.578104,-0.224275,-71.336624,152.161346,-58.315945,-0.732268,-0.081172,-0.182108,0.651177,-72.77298,119.023361,-52.261131,-0.775032,-0.173756,-0.167024,0.584156,-72.063408,96.747955,-46.908756,0.557121,0.326252,0.758468,-0.088896,-61.985443,151.98526,82.578102,-0.24231,0.76903,-0.519311,-0.283185,-70.749779,118.601204,78.654442,-0.396912,0.700151,-0.517366,-0.290832,-68.863121,93.724785,72.393898
0.416,0.773134,0.133454,0.578102,-0.224169,-71.33876,152.15863,-58.316822,-0.732147,-0.080744,-0.182329,0.651304,-72.772751,119.014122,-52.263336,-0.774995,-0.17379,-0.167071,0.58418,-72.064827,96.743614,-46.908672,0.557119,0.327204,0.758113,-0.088441,-62.003941,152.008347,82.570221,-0.242309,0.768992,-0.519385,-0.283155,-70.760841,118.6082,78.655525,-0.397419,0.69997,-0.517121,-0.291009,-68.871162,93.730392,72.401337
0.425,0.773083,0.13363,0.578108,-0.224224,-71.340851,152.154556,-58.319729,-0.732027,-0.080583,-0.182428,0.651432,-72.772011,119.008026,-52.263367,-0.775158,-0.17395,-0.167279,0.583857,-72.073761,96.734077,-46.911098,0.557331,0.327908,0.757843,-0.086786,-62.03677,152.044052,82.545021,-0.243007,0.768201,-0.520162,-0.283277,-70.775131,118.617996,78.665405,-0.39803,0.700345,-0.516182,-0.290939,-68.876572,93.731781,72.423035
0.433,0.773115,0.133758,0.578037,-0.224221,-71.343956,152.148285,-58.321198,-0.732007,-0.08058,-0.18252,0.651429,-72.76796,119.004677,-52.26276,-0.775327,-0.174387,-0.167446,0.583454,-72.077766,96.72731,-46.910004,0.557237,0.328947,0.757641,-0.085215,-62.065933,152.082245,82.510452,-0.243639,0.767235,-0.521066,-0.283692,-70.790161,118.631454,78.67234,-0.399657,0.698893,-0.516479,-0.291673,-68.88092,93.742516,72.44313
0.441,0.773161,0.133928,0.57796,-0.224161,-71.347092,152.142105,-58.325912,-0.732077,-0.080793,-0.182573,0.651308,-72.763824,119.001564,-52.263313,-0.774985,-0.174968,-0.1678,0.583633,-72.077026,96.722641,-46.90596,0.557757,0.329214,0.757407,-0.082827,-62.087654,152.128723,82.459145,-0.244652,0.766041,-0.521797,-0.284701,-70.81292,118.646446,78.680504,-0.401184,0.697389,-0.516849,-0.292519,-68.89045,93.754005,72.468803
0.45,0.773145,0.134007,0.577982,-0.22411,-71.349686,152.134949,-58.331902,-0.732087,-0.081034,-0.182746,0.651219,-72.757416,118.997147,-52.262993,-0.775126,-0.175765,-0.167782,0.583211,-72.072502,96.710243,-46.905674,0.55753,0.329351,0.757813,-0.080051,-62.12001,152.175293,82.387093,-0.246349,0.763695,-0.523647,-0.286139,-70.845665,118.663254,78.696373,-0.403602,0.69497,-0.517644,-0.293542,-68.897774,93.754951,72.522232
0.458,0.773044,0.13419,0.578031,-0.224223,-71.349762,152.12915,-58.337475,-0.732103,-0.08109,-0.18294,0.651139,-72.752129,118.988403,-52.264816,-0.774864,-0.175829,-0.167635,0.583583,-72.071098,96.704895,-46.901356,0.557782,0.327956,0.758502,-0.077455,-62.147488,152.222168,82.281677,-0.248409,0.761433,-0.525377,-0.287215,-70.872162,118.678429,78.716835,-0.407557,0.691871,-0.517916,-0.294914,-68.924721,93.779312,72.548882
0.466,0.773044,0.13444,0.577966,-0.22424,-71.35434,152.121475,-58.345116,-0.732126,-0.081383,-0.183055,0.651045,-72.745262,118.982063,-52.266014,-0.774578,-0.176099,-0.167969,0.583784,-72.057411,96.702538,-46.891815,0.556972,0.327133,0.759755,-0.074424,-62.165565,152.255356,82.183815,-0.251168,0.757521,-0.528184,-0.289995,-70.914352,118.686005,78.737473,-0.410116,0.690065,-0.517357,-0.296575,-68.950798,93.801025,72.572311
0.475,0.773128,0.134516,0.578252,-0.223167,-71.355957,152.107437,-58.363861,-0.732188,-0.081637,-0.183132,0.650921,-72.735474,118.975494,-52.269371,-0.774514,-0.176461,-0.16807,0.583731,-72.044525,96.696465,-46.888226,0.55515,0.325725,0.762062,-0.070519,-62.186386,152.279968,82.042221,-0.251231,0.755763,-0.529936,-0.291332,-70.967384,118.69928,78.750404,-0.412867,0.68819,-0.517009,-0.297722,-68.980492,93.799576,72.615471
