Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0.1,0.690057,0.168428,0.679185,-0.184829,-86.673935,153.403946,-61.252491,-0.717393,-0.18079,-0.318952,0.592395,-91.1073,120.609985,-56.272209,0.777984,0.264036,0.286844,-0.492694,-92.654762,99.658043,-48.81282,0.604611,0.332331,0.719964,-0.075192,-84.397247,152.203613,80.922913,-0.268654,0.750743,-0.496482,-0.343098,-94.291527,119.073784,80.285614,-0.441346,0.686097,-0.472399,-0.333653,-93.473419,94.600555,72.92495
0.108,0.692749,0.167983,0.676334,-0.185616,-86.670982,153.381897,-61.122631,-0.718168,-0.179244,-0.313132,0.595025,-90.976273,120.597252,-56.017601,0.778618,0.263012,0.278758,-0.496863,-92.332489,99.647049,-48.528992,0.604159,0.332307,0.720352,-0.075214,-84.424843,152.207367,80.940918,-0.267511,0.750991,-0.496777,-0.343019,-94.308655,119.072685,80.319008,-0.440932,0.685735,-0.473208,-0.333798,-93.495384,94.586235,73.00032
0.116,0.696162,0.166348,0.672944,-0.186634,-86.680717,153.380157,-60.971851,-0.720259,-0.176664,-0.308635,0.595619,-90.861542,120.57756,-55.80278,0.779778,0.261227,0.272921,-0.49922,-92.033714,99.606308,-48.293125,0.603931,0.332322,0.720577,-0.074816,-84.445549,152.20993,80.944954,-0.267525,0.750223,-0.497651,-0.343423,-94.328094,119.072174,80.360977,-0.441684,0.684764,-0.474357,-0.333166,-93.523819,94.578018,73.096817
0.125,0.698758,0.166675,0.670219,-0.186449,-86.686256,153.37822,-60.834908,-0.72143,-0.173522,-0.303143,0.59794,-90.730461,120.576248,-55.52734,0.781553,0.256189,0.268722,-0.501329,-91.790108,99.547287,-48.082561,0.60398,0.332408,0.720502,-0.074766,-84.469238,152.21405,80.953903,-0.268982,0.748163,-0.499519,-0.344066,-94.347832,119.067039,80.417595,-0.43174,0.691802,-0.473315,-0.333141,-93.567474,94.548065,73.21299
0.133,0.701029,0.167004,0.667527,-0.187284,-86.68174,153.382187,-60.6973,-0.723641,-0.171225,-0.297243,0.598893,-90.618423,120.548248,-55.321503,0.781572,0.255179,0.26084,-0.505957,-91.46759,99.542664,-47.819096,0.603766,0.332431,0.720682,-0.074658,-84.48629,152.219162,80.96125,-0.265531,0.7492,-0.500006,-0.343782,-94.381035,119.096352,80.434967,-0.432498,0.689632,-0.475491,-0.333559,-93.603081,94.527473,73.310707
0.141,0.703299,0.167573,0.664774,-0.188055,-86.688751,153.379501,-60.569118,-0.727067,-0.168863,-0.292741,0.59763,-90.493515,120.545174,-55.122055,0.78399,0.251794,0.256029,-0.506368,-91.243752,99.494484,-47.632744,0.603501,0.332522,0.720856,-0.074716,-84.502014,152.224579,80.960503,-0.265612,0.749613,-0.49912,-0.344107,-94.410416,119.089638,80.504448,-0.43425,0.687263,-0.476672,-0.334485,-93.64151,94.518326,73.412827
0.15,0.706567,0.165941,0.661798,-0.187753,-86.676941,153.370163,-60.417091,-0.729442,-0.166082,-0.287974,0.597832,-90.375122,120.514915,-54.900848,0.78495,0.247883,0.251087,-0.509277,-90.9944,99.454453,-47.436653,0.603179,0.332423,0.721181,-0.074616,-84.517303,152.230591,80.960548,-0.266845,0.747859,-0.500626,-0.344781,-94.442627,119.089554,80.570427,-0.435357,0.685207,-0.478156,-0.335145,-93.68045,94.520157,73.539787
0.158,0.708945,0.164782,0.659311,-0.188556,-86.685471,153.367599,-60.29554,-0.732326,-0.163501,-0.283588,0.597112,-90.274551,120.513893,-54.71196,0.786171,0.245216,0.246232,-0.511052,-90.783745,99.410316,-47.255547,0.603092,0.332308,0.721295,-0.074731,-84.5298,152.236786,80.961922,-0.264878,0.748246,-0.500634,-0.345447,-94.483017,119.105354,80.620102,-0.435413,0.684729,-0.477764,-0.336605,-93.738907,94.51825,73.652237
0.166,0.710818,0.164662,0.657061,-0.189459,-86.678192,153.358551,-60.198776,-0.734041,-0.161121,-0.279056,0.59779,-90.182625,120.494843,-54.529972,0.787285,0.242513,0.240746,-0.513236,-90.529381,99.404129,-47.053017,0.60301,0.33228,0.721358,-0.074912,-84.540489,152.243118,80.964706,-0.262874,0.748733,-0.50068,-0.345856,-94.530006,119.12674,80.674049,-0.437513,0.681337,-0.480529,-0.33683,-93.795181,94.511787,73.764526
0.175,0.713168,0.164388,0.654712,-0.188996,-86.683144,153.358017,-60.056847,-0.736632,-0.15844,-0.274729,0.597323,-90.067474,120.471237,-54.317337,0.787953,0.239841,0.235185,-0.516038,-90.317291,99.351265,-46.884026,0.603159,0.332224,0.721208,-0.075397,-84.552498,152.2509,80.964836,-0.260487,0.749407,-0.500953,-0.345805,-94.569687,119.156982,80.7276,-0.435364,0.681444,-0.482077,-0.337186,-93.873207,94.49395,73.908974
0.183,0.714507,0.164651,0.652822,-0.190245,-86.687668,153.359329,-59.952919,-0.737811,-0.155873,-0.270303,0.598561,-89.979073,120.46521,-54.150616,0.789724,0.234881,0.232868,-0.516662,-90.143692,99.322929,-46.719849,0.603415,0.33227,0.720926,-0.075845,-84.565048,152.256729,80.965164,-0.260787,0.748286,-0.502002,-0.346486,-94.610588,119.176064,80.793243,-0.436204,0.67966,-0.48335,-0.337877,-93.94973,94.494667,74.021049
0.191,0.717191,0.163241,0.650171,-0.190437,-86.705315,153.354568,-59.839035,-0.739284,-0.153276,-0.265531,0.599549,-89.903152,120.446182,-53.979015,0.79021,0.233922,0.225858,-0.519458,-89.906677,99.316345,-46.534462,0.603787,0.3319,0.720747,-0.07621,-84.577477,152.263794,80.961853,-0.262034,0.745773,-0.504461,-0.347389,-94.662682,119.198311,80.860405,-0.431902,0.682419,-0.482852,-0.338553,-94.021538,94.49102,74.156479
0.2,0.718945,0.162201,0.648183,-0.191489,-86.702492,153.342728,-59.728687,-0.741304,-0.150462,-0.261421,0.599574,-89.815727,120.43853,-53.786087,0.79116,0.231096,0.221211,-0.521273,-89.683403,99.294037,-46.362778,0.604124,0.331341,0.720673,-0.076662,-84.590897,152.268066,80.952873,-0.260992,0.746527,-0.502898,-0.348817,-94.740349,119.233612,80.946609,-0.427424,0.686877,-0.479842,-0.339499,-94.166397,94.530464,74.258301
0.208,0.720526,0.161306,0.646343,-0.192519,-86.701988,153.344849,-59.61631,-0.742425,-0.148265,-0.258124,0.600162,-89.745384,120.426903,-53.622501,0.791542,0.229696,0.216854,-0.52314,-89.536461,99.253822,-46.231735,0.60438,0.331216,0.720303,-0.078642,-84.600502,152.276367,80.944534,-0.259237,0.74652,-0.503417,-0.349393,-94.812904,119.272957,81.00251,-0.422441,0.689744,-0.479948,-0.339774,-94.297966,94.559975,74.338867
0.216,0.721892,0.16186,0.644617,-0.192724,-86.696594,153.340134,-59.524334,-0.743275,-0.145937,-0.254199,0.601355,-89.680328,120.409164,-53.462727,0.792893,0.225847,0.213387,-0.524195,-89.373329,99.225578,-46.093464,0.604866,0.330805,0.719793,-0.081261,-84.608391,152.279587,80.943344,-0.257466,0.746631,-0.503798,-0.349916,-94.891678,119.311417,81.064697,-0.42465,0.685992,-0.483723,-0.339263,-94.38858,94.563934,74.480278
0.225,0.724719,0.160801,0.641945,-0.191915,-86.696701,153.336273,-59.418751,-0.741597,-0.147229,-0.251969,0.604044,-89.592751,120.426773,-53.235565,0.793211,0.223647,0.208412,-0.526653,-89.193413,99.195778,-45.950451,0.605432,0.33035,0.71924,-0.083754,-84.609016,152.27507,80.943878,-0.255983,0.745973,-0.505753,-0.349586,-94.995583,119.370529,81.13266,-0.424621,0.684402,-0.486875,-0.337999,-94.535919,94.6138,74.582123
0.233,0.726493,0.160453,0.639756,-0.192809,-86.70858,153.339554,-59.330414,-0.741136,-0.145427,-0.248421,0.60651,-89.53241,120.438446,-53.074474,0.793705,0.220312,0.204824,-0.528718,-89.069862,99.181381,-45.840611,0.605983,0.330169,0.718575,-0.086158,-84.608971,152.270279,80.933929,-0.252053,0.747855,-0.504805,-0.349791,-95.119781,119.431396,81.20816,-0.422289,0.685016,-0.488374,-0.337513,-94.707642,94.638992,74.678215
0.241,0.727839,0.160486,0.638206,-0.192841,-86.716568,153.331558,-59.261536,-0.740026,-0.142933,-0.245165,0.609775,-89.475159,120.447693,-52.908432,0.794671,0.218946,0.200577,-0.529461,-88.903709,99.151054,-45.708904,0.606506,0.330753,0.71758,-0.088502,-84.609177,152.267273,80.936089,-0.251042,0.746909,-0.50648,-0.350118,-95.229355,119.491592,81.270813,-0.416395,0.689577,-0.487774,-0.336415,-94.892738,94.710175,74.749542
0.25,0.729906,0.159793,0.635945,-0.193071,-86.725418,153.325394,-59.16674,-0.737708,-0.139663,-0.240648,0.615118,-89.41761,120.448769,-52.723343,0.795899,0.215652,0.197177,-0.530246,-88.773926,99.126175,-45.578251,0.60732,0.331548,0.716271,-0.090525,-84.61377,152.269836,80.946175,-0.247816,0.746662,-0.509063,-0.349195,-95.381981,119.57843,81.320343,-0.413965,0.690675,-0.488845,-0.335605,-95.134743,94.798866,74.850143
0.258,0.730788,0.159832,0.635027,-0.192726,-86.731194,153.319885,-59.087151,-0.73555,-0.138651,-0.238473,0.618767,-89.358978,120.472466,-52.550434,0.796396,0.211304,0.194842,-0.532109,-88.676201,99.115082,-45.488987,0.607867,0.332401,0.715173,-0.092389,-84.619072,152.283157,80.959862,-0.243073,0.749914,-0.507114,-0.348396,-95.534462,119.669594,81.387207,-0.410968,0.690707,-0.493499,-0.332396,-95.340828,94.880997,74.909111
0.266,0.731023,0.160832,0.634018,-0.19432,-86.736603,153.314575,-59.014233,-0.732555,-0.136692,-0.235855,0.62374,-89.32077,120.50444,-52.39613,0.796584,0.211434,0.190016,-0.53352,-88.511398,99.113457,-45.377014,0.608393,0.333052,0.714261,-0.093626,-84.62117,152.296097,80.975258,-0.242069,0.748112,-0.510521,-0.347993,-95.700226,119.760963,81.4515,-0.410889,0.691144,-0.494298,-0.330393,-95.599571,95.000206,74.967323
0.275,0.732739,0.160535,0.632255,-0.193847,-86.74762,153.308426,-58.932159,-0.720432,-0.136952,-0.230465,0.639616,-89.258553,120.641312,-52.079422,0.797845,0.208119,0.187475,-0.533838,-88.432922,99.090309,-45.273872,0.608988,0.333457,0.713487,-0.094211,-84.624306,152.308182,80.989243,-0.237797,0.749944,-0.510165,-0.347517,-95.907997,119.871559,81.532249,-0.407005,0.694623,-0.493102,-0.32969,-95.934937,95.123581,75.010719
0.283,0.733645,0.160492,0.63123,-0.193793,-86.73642,153.303894,-58.870445,-0.720894,-0.134132,-0.228799,0.64029,-89.237755,120.631935,-52.000801,0.798676,0.206031,0.183194,-0.53489,-88.315483,99.103661,-45.175179,0.609646,0.333427,0.712946,-0.094163,-84.626541,152.316528,81.003784,-0.233568,0.75105,-0.510127,-0.348052,-96.099846,119.993057,81.600998,-0.399295,0.699012,-0.4942,-0.328196,-96.233841,95.235115,75.061569
0.291,0.734881,0.159779,0.629644,-0.194857,-86.741959,153.313705,-58.797848,-0.721908,-0.131501,-0.229535,0.63943,-89.217125,120.601669,-51.963638,0.798885,0.203464,0.181546,-0.536122,-88.24295,99.102318,-45.098,0.610194,0.333281,0.712599,-0.093753,-84.62722,152.323608,81.017982,-0.229891,0.752667,-0.509325,-0.348183,-96.308838,120.118347,81.662025,-0.402859,0.697638,-0.493334,-0.328066,-96.580467,95.418953,75.062752
0.3,0.736931,0.158521,0.627797,-0.194099,-86.747688,153.322891,-58.713341,-0.723753,-0.130731,-0.22778,0.638128,-89.196243,120.588997,-51.879215,0.799013,0.202525,0.177954,-0.537489,-88.131363,99.098526,-44.999832,0.610789,0.333394,0.71211,-0.093193,-84.62796,152.328842,81.035721,-0.227661,0.751666,-0.510872,-0.34954,-96.559441,120.264183,81.760925,-0.395926,0.70209,-0.494471,-0.325285,-96.956619,95.549782,75.145729
0.308,0.737658,0.158592,0.626845,-0.194358,-86.758339,153.3284,-58.660191,-0.726099,-0.137391,-0.226502,0.634509,-89.145958,120.631454,-51.744396,0.80018,0.200896,0.176178,-0.536949,-88.070068,99.091255,-44.92836,0.611261,0.333617,0.711662,-0.092725,-84.625984,152.336639,81.051552,-0.221538,0.755315,-0.507414,-0.350645,-96.800301,120.40303,81.845154,-0.395863,0.701048,-0.496797,-0.324063,-97.33078,95.707909,75.187073
0.316,0.738308,0.157762,0.626408,-0.193972,-86.756828,153.33168,-58.602631,-0.726181,-0.135717,-0.225044,0.635293,-89.134819,120.627579,-51.691349,0.800957,0.199407,0.175061,-0.536711,-88.024628,99.090302,-44.869251,0.611733,0.333938,0.711155,-0.092342,-84.621635,152.345856,81.065895,-0.218907,0.754448,-0.50871,-0.35228,-97.053352,120.572937,81.923004,-0.385971,0.709675,-0.492345,-0.324012,-97.73114,95.890045,75.213577
0.325,0.73996,0.157047,0.624718,-0.193709,-86.781616,153.327148,-58.540546,-0.727854,-0.131024,-0.221268,0.63569,-89.147606,120.597443,-51.634621,0.801134,0.197855,0.172322,-0.537906,-87.964371,99.10154,-44.790546,0.612208,0.334817,0.710287,-0.092694,-84.616577,152.362305,81.088516,-0.216871,0.754352,-0.50826,-0.35439,-97.342209,120.751862,82.029434,-0.386174,0.708908,-0.493654,-0.323459,-98.194435,96.098747,75.243134
0.333,0.740799,0.157105,0.623807,-0.19339,-86.798409,153.322144,-58.509056,-0.728992,-0.130667,-0.219898,0.634934,-89.144936,120.594315,-51.57954,0.801238,0.196249,0.171966,-0.538453,-87.946663,99.101974,-44.736588,0.612649,0.336462,0.709089,-0.092991,-84.608673,152.380508,81.094742,-0.21096,0.756189,-0.506828,-0.35609,-97.619827,120.948494,82.083855,-0.381606,0.711917,-0.49308,-0.323147,-98.641876,96.300957,75.269714
0.341,0.741447,0.156797,0.623065,-0.193549,-86.818901,153.318893,-58.476322,-0.730002,-0.129344,-0.218685,0.634464,-89.150208,120.591263,-51.530479,0.801503,0.196413,0.169321,-0.538836,-87.891739,99.111603,-44.675739,0.612754,0.339179,0.707621,-0.09361,-84.609825,152.412888,81.11673,-0.209741,0.755813,-0.506712,-0.357768,-97.899719,121.127388,82.186035,-0.378418,0.713845,-0.492651,-0.323296,-99.088631,96.514488,75.306046
0.35,0.741351,0.157276,0.623017,-0.193682,-86.825256,153.319321,-58.418266,-0.730578,-0.127177,-0.217264,0.634727,-89.155159,120.590034,-51.492905,0.801913,0.195752,0.167754,-0.538957,-87.858971,99.123672,-44.611176,0.612624,0.342343,0.706148,-0.09406,-84.612343,152.446487,81.143715,-0.200831,0.760928,-0.501041,-0.360018,-98.230362,121.394661,82.234177,-0.373007,0.718284,-0.490178,-0.323511,-99.634727,96.780273,75.33255
0.358,0.741367,0.157318,0.622755,-0.194426,-86.836067,153.330093,-58.371849,-0.732075,-0.127177,-0.21706,0.63307,-89.161102,120.595619,-51.4338,0.801771,0.195283,0.166981,-0.539578,-87.8498,99.121841,-44.570412,0.612911,0.343984,0.705004,-0.094779,-84.610756,152.473145,81.171761,-0.197071,0.761532,-0.500237,-0.361931,-98.516945,121.605217,82.335083,-0.369939,0.720237,-0.489332,-0.323972,-100.133446,97.033592,75.345558
0.366,0.742557,0.157206,0.621497,-0.194001,-86.85968,153.332306,-58.334553,-0.732198,-0.127048,-0.216542,0.63313,-89.163368,120.606125,-51.385498,0.801444,0.195523,0.165776,-0.540348,-87.828651,99.124916,-44.52771,0.613243,0.345014,0.704228,-0.094659,-84.605965,152.496155,81.193069,-0.191987,0.763465,-0.497538,-0.364305,-98.825523,121.835114,82.414848,-0.361987,0.725528,-0.487078,-0.324546,-100.632355,97.285629,75.37796
0.375,0.743712,0.156548,0.620383,-0.193675,-86.872498,153.341934,-58.276196,-0.732392,-0.127158,-0.216113,0.633031,-89.166985,120.616661,-51.332657,0.802214,0.194917,0.164427,-0.539837,-87.813614,99.12825,-44.478268,0.614206,0.345388,0.703249,-0.094337,-84.591148,152.521988,81.220184,-0.188992,0.763624,-0.495967,-0.367665,-99.161713,122.107483,82.485817,-0.358364,0.727527,-0.486571,-0.324852,-101.220009,97.588089,75.396889
0.383,0.743883,0.156866,0.620168,-0.193451,-86.877136,153.348923,-58.251961,-0.732653,-0.126002,-0.215717,0.633094,-89.176552,120.616615,-51.295937,0.802588,0.194597,0.163528,-0.53967,-87.807198,99.133408,-44.436214,0.614921,0.344952,0.702988,-0.093212,-84.583054,152.548904,81.236465,-0.183683,0.765577,-0.492702,-0.370672,-99.474243,122.346817,82.576118,-0.354454,0.730657,-0.484007,-0.325945,-101.771309,97.875771,75.401932
0.391,0.744147,0.157243,0.61992,-0.19292,-86.890968,153.351974,-58.218731,-0.732429,-0.12539,-0.215736,0.633469,-89.183533,120.622269,-51.263325,0.802312,0.193591,0.163448,-0.540466,-87.807198,99.128899,-44.391678,0.615625,0.344937,0.702666,-0.091023,-84.577545,152.591675,81.252716,-0.179258,0.767195,-0.489271,-0.374021,-99.77021,122.605392,82.628235,-0.349469,0.733837,-0.481433,-0.327989,-102.327682,98.159637,75.427338
0.4,0.744642,0.157585,0.619369,-0.192503,-86.913918,153.350372,-58.197033,-0.733157,-0.126103,-0.214725,0.632829,-89.189903,120.631935,-51.207752,0.802587,0.192391,0.163493,-0.540472,-87.821991,99.126724,-44.352242,0.616069,0.345129,0.702348,-0.089739,-84.581055,152.648483,81.278999,-0.173977,0.769031,-0.485462,-0.37769,-100.11277,122.884384,82.718483,-0.344754,0.736726,-0.478827,-0.330311,-102.969254,98.499947,75.440529
0.408,0.744836,0.157377,0.619269,-0.192245,-86.930435,153.351395,-58.180244,-0.733994,-0.12637,-0.21479,0.631782,-89.200981,120.63385,-51.172131,0.802659,0.191964,0.162798,-0.540726,-87.819603,99.131134,-44.314224,0.616797,0.34465,0.702064,-0.088785,-84.578804,152.69136,81.313881,-0.17209,0.767398,-0.485358,-0.381985,-100.411346,123.144257,82.789131,-0.34067,0.738624,-0.477264,-0.332561,-103.550705,98.809532,75.446251
0.416,0.745022,0.157104,0.619153,-0.19212,-86.949974,153.348572,-58.162754,-0.734788,-0.127722,-0.214918,0.630543,-89.21373,120.640228,-51.137775,0.802631,0.191616,0.161594,-0.541252,-87.813652,99.13353,-44.275936,0.617658,0.343254,0.702077,-0.08811,-84.572906,152.730743,81.341972,-0.16764,0.769908,-0.479722,-0.386012,-100.703369,123.399734,82.853523,-0.33442,0.742597,-0.47358,-0.335313,-104.139709,99.12677,75.462364
0.425,0.744743,0.157399,0.619453,-0.191994,-86.979736,153.346252,-58.131355,-0.736059,-0.126704,-0.213233,0.629838,-89.237663,120.628777,-51.092251,0.803208,0.190271,0.161886,-0.540784,-87.849648,99.117218,-44.242844,0.619547,0.341035,0.701597,-0.087279,-84.562698,152.76944,81.374069,-0.165102,0.76903,-0.477247,-0.391881,-101.023209,123.684608,82.934807,-0.330955,0.744476,-0.469439,-0.34037,-104.825386,99.491913,75.478882
0.433,0.745287,0.156735,0.618696,-0.192864,-87.017174,153.3508,-58.0914,-0.736618,-0.125556,-0.212512,0.629657,-89.256866,120.624626,-51.060017,0.803423,0.18974,0.161097,-0.540887,-87.857857,99.116859,-44.213287,0.62131,0.338812,0.701249,-0.0862,-84.551682,152.819092,81.414619,-0.160568,0.77117,-0.471938,-0.395966,-101.309845,123.954391,82.98761,-0.327077,0.746728,-0.465542,-0.344513,-105.426277,99.79187,75.527557
0.441,0.74538,0.15689,0.618532,-0.192905,-87.041023,153.34581,-58.075607,-0.736407,-0.124821,-0.212663,0.629999,-89.274918,120.625809,-51.032455,0.803566,0.189505,0.160108,-0.54105,-87.860779,99.120895,-44.181019,0.622769,0.336928,0.701041,-0.084736,-84.548073,152.865677,81.424576,-0.159088,0.770223,-0.469582,-0.401174,-101.573608,124.221931,83.036026,-0.322773,0.748787,-0.461604,-0.349367,-106.033943,100.11097,75.570366
0.45,0.745526,0.156982,0.618542,-0.192234,-87.067726,153.34079,-58.058846,-0.737339,-0.125978,-0.213118,0.628523,-89.291298,120.63649,-50.987785,0.80359,0.189179,0.15891,-0.541482,-87.865402,99.127037,-44.1404,0.624596,0.334448,0.700589,-0.084849,-84.542816,152.918335,81.450455,-0.156564,0.771378,-0.463866,-0.406561,-101.866707,124.489906,83.115273,-0.325128,0.748306,-0.454912,-0.356911,-106.743095,100.480942,75.601151
0.458,0.745581,0.157104,0.618521,-0.191987,-87.085831,153.338593,-58.045597,-0.738402,-0.127396,-0.213736,0.626778,-89.312965,120.644997,-50.948601,0.803662,0.188738,0.158879,-0.541538,-87.884537,99.127846,-44.11639,0.626744,0.332533,0.699404,-0.086303,-84.532578,152.970337,81.488785,-0.155509,0.771118,-0.459319,-0.412577,-102.125618,124.750366,83.132446,-0.324335,0.748338,-0.449457,-0.364397,-107.346413,100.79155,75.670151
0.466,0.745791,0.157264,0.618315,-0.191704,-87.102768,153.336777,-58.033882,-0.738801,-0.127119,-0.213573,0.626419,-89.335098,120.64505,-50.924728,0.804022,0.188332,0.158953,-0.541122,-87.908478,99.124496,-44.096733,0.628832,0.330118,0.698449,-0.088094,-84.530579,153.009109,81.52681,-0.150756,0.771945,-0.455225,-0.417307,-102.366638,125.000427,83.175751,-0.325257,0.747083,-0.446264,-0.370031,-107.94619,101.11245,75.710342
0.475,0.745972,0.157459,0.618104,-0.191519,-87.121887,153.335098,-58.022724,-0.737186,-0.123776,-0.21125,0.629769,-89.375404,120.618057,-50.917713,0.80421,0.188344,0.159391,-0.540711,-87.93615,99.121666,-44.078655,0.63071,0.326897,0.697935,-0.090716,-84.522278,153.054596,81.559731,-0.152261,0.770673,-0.451047,-0.4236,-102.634094,125.25827,83.252014,-0.327078,0.746677,-0.437961,-0.379056,-108.615768,101.457664,75.771164
