Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0.083,0.746092,0.183578,0.61062,-0.191805,-123.174667,152.599792,-57.087959,-0.715427,-0.145542,-0.261015,0.631548,-124.072136,119.486008,-51.577614,-0.744611,-0.205549,-0.225665,0.593616,-123.91555,96.73851,-47.627647,0.536912,0.346605,0.764081,-0.08815,-120.348824,151.806793,76.755814,-0.180915,0.803707,-0.523481,-0.217469,-128.4216,118.846443,71.758911,-0.366605,0.708087,-0.55778,-0.230423,-125.823715,94.086746,65.900421
0.091,0.746035,0.183661,0.610647,-0.191864,-123.180199,152.597504,-57.089794,-0.715279,-0.145511,-0.260944,0.631752,-124.076759,119.486526,-51.57687,-0.744662,-0.205617,-0.225449,0.593611,-123.920349,96.737762,-47.628925,0.536544,0.34648,0.764455,-0.087641,-120.337738,151.807922,76.743698,-0.180564,0.802886,-0.524991,-0.217152,-128.390717,118.833313,71.733513,-0.366135,0.708114,-0.558104,-0.230303,-125.801788,94.082344,65.888321
0.1,0.745956,0.183534,0.610582,-0.192494,-123.184502,152.590515,-57.09148,-0.715183,-0.14551,-0.26101,0.631833,-124.082474,119.486328,-51.575447,-0.744625,-0.20513,-0.225802,0.593691,-123.919617,96.727882,-47.623787,0.53626,0.346522,0.764667,-0.087357,-120.32608,151.808563,76.73391,-0.179966,0.802498,-0.52593,-0.216811,-128.358994,118.825241,71.703682,-0.366944,0.706709,-0.559209,-0.230651,-125.777832,94.076218,65.877548
0.108,0.74707,0.182617,0.609989,-0.190923,-123.172722,152.585968,-57.110657,-0.714842,-0.145902,-0.261,0.632133,-124.087646,119.484642,-51.577324,-0.744662,-0.20523,-0.225527,0.593714,-123.925758,96.72821,-47.624542,0.535957,0.346622,0.764867,-0.087072,-120.316673,151.811478,76.727341,-0.179755,0.802731,-0.526166,-0.215548,-128.321869,118.829742,71.679482,-0.366805,0.705786,-0.560386,-0.23084,-125.747025,94.064888,65.87027
0.116,0.744814,0.185262,0.610417,-0.195758,-123.210373,152.592072,-57.102329,-0.714915,-0.145686,-0.260916,0.632135,-124.092415,119.485794,-51.575027,-0.745302,-0.206955,-0.224465,0.592714,-123.964378,96.754799,-47.646488,0.535694,0.346588,0.76508,-0.08696,-120.307144,151.814713,76.722618,-0.179675,0.802901,-0.52619,-0.21492,-128.300171,118.831322,71.658897,-0.368558,0.704316,-0.560795,-0.231545,-125.736191,94.068993,65.852348
0.125,0.744409,0.186011,0.610077,-0.197641,-123.212097,152.599548,-57.11211,-0.714809,-0.145605,-0.261022,0.63223,-124.102188,119.486366,-51.576805,-0.745859,-0.207497,-0.224149,0.591944,-123.987701,96.762276,-47.657295,0.535568,0.346604,0.765157,-0.086987,-120.297157,151.817551,76.721397,-0.179475,0.803143,-0.525984,-0.214688,-128.281326,118.83519,71.634377,-0.370661,0.702799,-0.561103,-0.232051,-125.736443,94.078026,65.834641
0.133,0.743716,0.186865,0.610248,-0.198912,-123.238182,152.597885,-57.107605,-0.714699,-0.145621,-0.261006,0.632357,-124.106308,119.484116,-51.577671,-0.745717,-0.207436,-0.223834,0.592262,-123.996284,96.761688,-47.657543,0.535726,0.346633,0.765019,-0.087114,-120.285652,151.817734,76.72245,-0.179321,0.803418,-0.525576,-0.214786,-128.269012,118.836441,71.615669,-0.3726,0.701349,-0.561533,-0.232291,-125.733032,94.083183,65.82386
0.141,0.746118,0.184606,0.609691,-0.193661,-123.221519,152.574005,-57.110714,-0.714596,-0.14584,-0.261041,0.632409,-124.112465,119.482803,-51.57914,-0.745709,-0.207627,-0.223425,0.59236,-124.008003,96.759956,-47.664268,0.535947,0.346519,0.764885,-0.087386,-120.278488,151.820908,76.721153,-0.179395,0.803331,-0.525611,-0.214966,-128.257233,118.841972,71.595772,-0.374442,0.700033,-0.561975,-0.232233,-125.727692,94.087013,65.816238
0.15,0.746177,0.1845,0.60989,-0.192912,-123.229263,152.572937,-57.11055,-0.71441,-0.146222,-0.26121,0.632461,-124.11853,119.481468,-51.583672,-0.745627,-0.207628,-0.22337,0.592484,-124.012482,96.758385,-47.66597,0.536082,0.345877,0.765066,-0.08752,-120.265343,151.826202,76.724854,-0.180057,0.801107,-0.529456,-0.21327,-128.207703,118.820656,71.625763,-0.375886,0.699061,-0.562246,-0.23217,-125.719261,94.090187,65.80938
0.158,0.746175,0.184461,0.609894,-0.192942,-123.231674,152.572815,-57.111923,-0.714439,-0.146371,-0.261227,0.632386,-124.122986,119.47924,-51.58559,-0.745661,-0.207703,-0.223413,0.592398,-124.01757,96.757904,-47.668846,0.535717,0.345287,0.765597,-0.087438,-120.251778,151.832535,76.728119,-0.18054,0.800878,-0.529609,-0.213342,-128.197083,118.822159,71.625603,-0.376687,0.698434,-0.562461,-0.232236,-125.706482,94.094597,65.805634
0.166,0.746285,0.184398,0.609811,-0.192835,-123.232391,152.572601,-57.113342,-0.714621,-0.146592,-0.261547,0.631997,-124.130798,119.478287,-51.587002,-0.745644,-0.207692,-0.223544,0.592375,-124.019516,96.755539,-47.669437,0.535498,0.345047,0.765856,-0.087453,-120.242439,151.834457,76.735947,-0.180618,0.800938,-0.529457,-0.213424,-128.189499,118.824997,71.622177,-0.37684,0.6983,-0.562623,-0.231999,-125.693085,94.097939,65.799126
0.175,0.745911,0.185692,0.608792,-0.196231,-123.24501,152.58252,-57.130535,-0.714615,-0.146664,-0.261454,0.632026,-124.136559,119.476402,-51.592285,-0.745644,-0.207786,-0.223499,0.592358,-124.026421,96.75676,-47.672054,0.5353,0.344612,0.7662,-0.087368,-120.237289,151.836304,76.74881,-0.18031,0.801331,-0.529016,-0.213306,-128.184158,118.827667,71.621391,-0.376321,0.698948,-0.562359,-0.231531,-125.672462,94.107147,65.793053
0.183,0.744688,0.186991,0.609115,-0.198626,-123.261703,152.586884,-57.136833,-0.714694,-0.146677,-0.261386,0.631961,-124.14315,119.474365,-51.596024,-0.744342,-0.206357,-0.225755,0.593638,-123.991882,96.713539,-47.631321,0.535253,0.344659,0.766237,-0.087157,-120.234993,151.837341,76.759354,-0.180516,0.801485,-0.528757,-0.213195,-128.179245,118.829636,71.623062,-0.375733,0.699403,-0.5623,-0.231256,-125.653923,94.109871,65.787132
0.191,0.743952,0.18749,0.609882,-0.198564,-123.283836,152.582413,-57.135807,-0.714882,-0.146845,-0.261675,0.631591,-124.149323,119.471375,-51.599224,-0.744206,-0.206577,-0.225737,0.59374,-123.994362,96.713684,-47.634079,0.535381,0.344855,0.766074,-0.087028,-120.236084,151.836014,76.77359,-0.180543,0.801626,-0.528624,-0.212973,-128.175385,118.831909,71.627434,-0.374972,0.699885,-0.562312,-0.231003,-125.631584,94.112312,65.779488
0.2,0.743367,0.187836,0.610666,-0.198018,-123.305145,152.577621,-57.134514,-0.715157,-0.14694,-0.261899,0.631164,-124.156151,119.468018,-51.603107,-0.744798,-0.207818,-0.224334,0.593095,-124.016655,96.736641,-47.661083,0.535456,0.344898,0.766028,-0.086799,-120.240379,151.835419,76.790886,-0.180524,0.801746,-0.528538,-0.212749,-128.17337,118.829956,71.638138,-0.374118,0.701186,-0.561879,-0.22949,-125.601006,94.123695,65.774467
0.208,0.743291,0.187804,0.610814,-0.197876,-123.311935,152.575607,-57.136311,-0.715359,-0.14695,-0.261972,0.630902,-124.16172,119.466003,-51.607746,-0.744458,-0.207328,-0.225161,0.59338,-124.011055,96.724182,-47.654732,0.535522,0.345059,0.765928,-0.086626,-120.243858,151.832443,76.807594,-0.181058,0.80147,-0.528818,-0.212637,-128.172165,118.830254,71.649574,-0.373084,0.702414,-0.561284,-0.228874,-125.585258,94.125198,65.769753
0.216,0.743349,0.187713,0.610745,-0.197953,-123.314682,152.573257,-57.138145,-0.715471,-0.146947,-0.261987,0.63077,-124.166,119.462059,-51.612377,-0.745412,-0.208776,-0.223539,0.592287,-124.043037,96.74115,-47.690517,0.535725,0.34549,0.765562,-0.086891,-120.250656,151.827286,76.828575,-0.181448,0.801496,-0.529168,-0.211333,-128.166016,118.834412,71.67276,-0.372132,0.703696,-0.560458,-0.228511,-125.570023,94.126526,65.767082
0.225,0.743463,0.187574,0.610612,-0.19807,-123.316811,152.570984,-57.140656,-0.715621,-0.146986,-0.261988,0.63059,-124.170975,119.457771,-51.617367,-0.745022,-0.208696,-0.224085,0.592599,-124.043694,96.741264,-47.689022,0.536042,0.345116,0.765492,-0.087037,-120.258125,151.820129,76.852783,-0.18175,0.802314,-0.528335,-0.210049,-128.164169,118.839287,71.697487,-0.371534,0.704517,-0.560055,-0.22794,-125.555099,94.127266,65.762421
0.233,0.743497,0.187526,0.610563,-0.198137,-123.319138,152.568558,-57.141613,-0.715874,-0.146956,-0.262043,0.630287,-124.175575,119.455322,-51.621532,-0.745163,-0.20914,-0.2237,0.592411,-124.050735,96.743065,-47.697361,0.536474,0.344789,0.765277,-0.087559,-120.264709,151.8125,76.880096,-0.181879,0.802614,-0.528044,-0.209526,-128.166321,118.837532,71.715057,-0.371215,0.705164,-0.559678,-0.227386,-125.545441,94.128517,65.755394
0.241,0.743536,0.187411,0.610601,-0.197982,-123.325478,152.568451,-57.150726,-0.71604,-0.146977,-0.262058,0.630088,-124.179123,119.451035,-51.624931,-0.745311,-0.209139,-0.223348,0.592359,-124.049553,96.734406,-47.698608,0.53677,0.34453,0.765124,-0.088105,-120.273613,151.804535,76.903137,-0.182093,0.802849,-0.527667,-0.209386,-128.171768,118.832634,71.730484,-0.37144,0.70534,-0.559449,-0.227035,-125.539162,94.129715,65.749046
0.25,0.743588,0.187471,0.610501,-0.198041,-123.327972,152.566589,-57.152893,-0.716199,-0.146898,-0.26204,0.629933,-124.182907,119.444466,-51.627094,-0.745055,-0.209087,-0.223548,0.592623,-124.043358,96.731674,-47.692089,0.537201,0.344282,0.764834,-0.088962,-120.287231,151.793961,76.931419,-0.182012,0.803264,-0.526947,-0.209678,-128.181503,118.824112,71.75029,-0.371954,0.705471,-0.558983,-0.226933,-125.537216,94.131866,65.742126
0.258,0.744345,0.187459,0.609646,-0.197842,-123.318031,152.566345,-57.155766,-0.716396,-0.146823,-0.262084,0.629707,-124.185097,119.441185,-51.629757,-0.745255,-0.209148,-0.223379,0.592414,-124.045265,96.728424,-47.694904,0.537534,0.344416,0.764431,-0.089888,-120.296387,151.785172,76.95816,-0.182038,0.80306,-0.527169,-0.20988,-128.189743,118.813789,71.767784,-0.372663,0.70533,-0.558745,-0.226797,-125.53772,94.132034,65.736046
0.266,0.744563,0.187377,0.609401,-0.197854,-123.316597,152.56572,-57.157547,-0.716572,-0.146829,-0.262062,0.629515,-124.187538,119.436577,-51.630383,-0.74544,-0.209303,-0.223112,0.592227,-124.048981,96.726067,-47.697372,0.537702,0.34397,0.764457,-0.090365,-120.30407,151.776154,76.981834,-0.182531,0.803083,-0.526775,-0.210353,-128.200989,118.807098,71.783119,-0.373552,0.704959,-0.558647,-0.226729,-125.53878,94.131973,65.731361
0.275,0.744749,0.187097,0.609244,-0.197903,-123.31678,152.561615,-57.157295,-0.716683,-0.146809,-0.26202,0.629411,-124.188408,119.431152,-51.631325,-0.745245,-0.209178,-0.223283,0.592452,-124.041664,96.721764,-47.691193,0.537997,0.343566,0.76437,-0.090888,-120.31134,151.76416,77.012108,-0.183209,0.8035,-0.525681,-0.210908,-128.216248,118.806633,71.792702,-0.37449,0.704782,-0.558241,-0.226731,-125.545975,94.130791,65.726456
0.283,0.744738,0.187145,0.609223,-0.197961,-123.320679,152.558701,-57.155861,-0.716844,-0.146802,-0.262055,0.629214,-124.189125,119.427559,-51.63105,-0.745282,-0.20927,-0.223132,0.59243,-124.042282,96.717972,-47.689728,0.538138,0.343333,0.76435,-0.091099,-120.319244,151.755096,77.037682,-0.183754,0.803878,-0.524758,-0.211291,-128.227844,118.804108,71.80909,-0.375444,0.704388,-0.557999,-0.226971,-125.552765,94.134468,65.724274
0.291,0.744699,0.187163,0.609258,-0.197984,-123.325089,152.55542,-57.153404,-0.717007,-0.146763,-0.262044,0.629042,-124.189926,119.423141,-51.629375,-0.745291,-0.209273,-0.223134,0.592417,-124.040092,96.715477,-47.686859,0.538313,0.343361,0.764164,-0.091525,-120.32653,151.750168,77.060234,-0.183783,0.804148,-0.524301,-0.211374,-128.238541,118.791985,71.836594,-0.376275,0.704113,-0.557701,-0.227183,-125.562737,94.134842,65.72271
0.3,0.743784,0.18901,0.609141,-0.200021,-123.363792,152.549896,-57.147312,-0.717194,-0.146696,-0.261945,0.628886,-124.188911,119.418678,-51.626171,-0.745032,-0.208981,-0.223433,0.592732,-124.028465,96.71064,-47.675186,0.53866,0.34334,0.763863,-0.092073,-120.336113,151.746201,77.087807,-0.184068,0.803832,-0.524422,-0.212025,-128.252365,118.784058,71.863525,-0.377135,0.703867,-0.55733,-0.227429,-125.574646,94.135384,65.723366
0.308,0.744826,0.186185,0.610474,-0.194657,-123.35405,152.519958,-57.126801,-0.717273,-0.146641,-0.261922,0.628818,-124.188042,119.415047,-51.623917,-0.745173,-0.20888,-0.22324,0.592663,-124.023697,96.703812,-47.670452,0.538937,0.343651,0.763464,-0.092592,-120.34079,151.741882,77.111862,-0.185104,0.802803,-0.525356,-0.212708,-128.257507,118.783066,71.887138,-0.377778,0.703569,-0.557189,-0.227628,-125.586113,94.139191,65.728119
0.316,0.74618,0.186169,0.608786,-0.194771,-123.341286,152.531891,-57.146168,-0.717403,-0.146587,-0.261859,0.628709,-124.186554,119.412125,-51.620228,-0.745438,-0.209004,-0.222905,0.592413,-124.02462,96.703323,-47.669804,0.539158,0.343376,0.763404,-0.092817,-120.343102,151.741882,77.128586,-0.189315,0.799467,-0.528276,-0.214329,-128.256516,118.776558,71.920746,-0.378176,0.703462,-0.556965,-0.227846,-125.599922,94.141022,65.73381
0.325,0.74467,0.188046,0.608719,-0.198912,-123.361313,152.534897,-57.132225,-0.717445,-0.146566,-0.261778,0.6287,-124.184753,119.408394,-51.616035,-0.745438,-0.20887,-0.222766,0.592513,-124.0186,96.69796,-47.661095,0.53919,0.344308,0.762919,-0.093176,-120.349136,151.741379,77.142075,-0.190136,0.799028,-0.528361,-0.215028,-128.262756,118.777534,71.93663,-0.378671,0.70315,-0.556852,-0.228263,-125.616623,94.142113,65.741119
0.333,0.747423,0.186894,0.605488,-0.199534,-123.298027,152.546494,-57.137138,-0.71752,-0.146481,-0.26177,0.628637,-124.18264,119.406471,-51.6119,-0.745483,-0.208135,-0.222884,0.59267,-124.012672,96.696861,-47.648563,0.539234,0.344605,0.762627,-0.094201,-120.351585,151.746719,77.149193,-0.190165,0.798743,-0.528516,-0.215681,-128.271622,118.779732,71.944664,-0.37881,0.702996,-0.556834,-0.228549,-125.632118,94.143227,65.750053
0.341,0.744796,0.188471,0.607935,-0.20043,-123.350883,152.542465,-57.125427,-0.717583,-0.146481,-0.261726,0.628584,-124.180946,119.40377,-51.606403,-0.744876,-0.207382,-0.223687,0.593394,-123.987564,96.683304,-47.623409,0.539313,0.344365,0.762639,-0.094527,-120.348488,151.747803,77.157227,-0.190175,0.798701,-0.528384,-0.216147,-128.277725,118.782333,71.949364,-0.378918,0.702656,-0.557165,-0.228611,-125.650955,94.143959,65.759705
0.35,0.744319,0.188843,0.608596,-0.199846,-123.36879,152.540726,-57.117695,-0.717896,-0.146772,-0.261372,0.628306,-124.175941,119.397781,-51.596104,-0.744327,-0.206303,-0.224865,0.594013,-123.960205,96.654716,-47.591801,0.539259,0.343838,0.762897,-0.094675,-120.340714,151.746353,77.167259,-0.190492,0.79826,-0.528715,-0.216689,-128.282684,118.787552,71.955467,-0.378502,0.702488,-0.55733,-0.229414,-125.679794,94.137459,65.771225
0.358,0.744461,0.188651,0.608527,-0.199709,-123.369301,152.538162,-57.113712,-0.718084,-0.146681,-0.261278,0.628151,-124.174164,119.396339,-51.58971,-0.744692,-0.206831,-0.22399,0.593703,-123.96257,96.668167,-47.591965,0.539069,0.343295,0.76331,-0.094402,-120.333244,151.743835,77.174606,-0.190151,0.798563,-0.528354,-0.216752,-128.286133,118.790268,71.957108,-0.37796,0.702847,-0.557236,-0.229435,-125.699913,94.137787,65.78405
0.366,0.74563,0.188591,0.606983,-0.200103,-123.351624,152.530563,-57.104874,-0.718182,-0.146669,-0.261093,0.628119,-124.170998,119.393158,-51.583012,-0.745649,-0.206642,-0.222973,0.592951,-123.958275,96.680435,-47.600632,0.538893,0.343057,0.763539,-0.09442,-120.327438,151.740189,77.180389,-0.189733,0.798667,-0.528358,-0.216725,-128.288483,118.792137,71.954437,-0.377362,0.703086,-0.557267,-0.22961,-125.718071,94.133942,65.791405
0.375,0.74594,0.188293,0.606675,-0.200161,-123.350891,152.529617,-57.099419,-0.71824,-0.146657,-0.260978,0.628103,-124.167358,119.391693,-51.577194,-0.746163,-0.20469,-0.223134,0.592921,-123.923073,96.665009,-47.586819,0.538475,0.342762,0.763982,-0.094288,-120.32193,151.736237,77.181862,-0.18923,0.798926,-0.528236,-0.216512,-128.290207,118.793663,71.95063,-0.37613,0.703737,-0.55719,-0.229827,-125.736824,94.132217,65.796707
0.383,0.746079,0.188149,0.60656,-0.200126,-123.351013,152.528458,-57.095654,-0.718324,-0.146588,-0.260728,0.628127,-124.164368,119.391014,-51.571934,-0.746214,-0.203775,-0.223059,0.593199,-123.908028,96.655693,-47.573666,0.538194,0.342823,0.764145,-0.094346,-120.320023,151.730209,77.182655,-0.188101,0.800099,-0.526963,-0.216263,-128.298981,118.802917,71.92997,-0.375462,0.703969,-0.557359,-0.229801,-125.750481,94.123795,65.802536
0.391,0.746077,0.188083,0.606569,-0.20017,-123.353531,152.526535,-57.091732,-0.718387,-0.146462,-0.260661,0.628113,-124.161705,119.389107,-51.566525,-0.745364,-0.204398,-0.221383,0.594679,-123.924377,96.665535,-47.566429,0.538181,0.343235,0.764022,-0.093923,-120.318726,151.720932,77.180618,-0.183592,0.803635,-0.523852,-0.214576,-128.307922,118.804001,71.898087,-0.374709,0.70414,-0.557608,-0.229899,-125.763725,94.112778,65.807465
0.4,0.746104,0.188116,0.606519,-0.20019,-123.354637,152.52478,-57.087524,-0.71842,-0.146305,-0.260365,0.628234,-124.160088,119.387268,-51.560802,-0.745488,-0.205173,-0.220512,0.594581,-123.929703,96.670822,-47.560326,0.537923,0.343246,0.764199,-0.093923,-120.318962,151.714401,77.17244,-0.180687,0.805608,-0.522299,-0.213427,-128.312622,118.803314,71.877586,-0.373995,0.703863,-0.558206,-0.230458,-125.777985,94.095604,65.811829
0.408,0.746306,0.187935,0.606317,-0.200219,-123.351494,152.522964,-57.084923,-0.718471,-0.146163,-0.260232,0.628263,-124.157463,119.385292,-51.555939,-0.745695,-0.20438,-0.22003,0.594773,-123.916412,96.662262,-47.560196,0.53725,0.344028,0.76435,-0.093676,-120.320068,151.703506,77.165199,-0.180599,0.805468,-0.522607,-0.213279,-128.314499,118.796837,71.871391,-0.373323,0.703998,-0.558479,-0.230474,-125.789871,94.084213,65.822182
0.416,0.746386,0.187875,0.606212,-0.200293,-123.350212,152.521591,-57.08242,-0.718413,-0.14608,-0.260095,0.628406,-124.156746,119.382896,-51.55154,-0.745916,-0.204306,-0.219835,0.594594,-123.913834,96.660439,-47.560421,0.536749,0.344773,0.764351,-0.093806,-120.322289,151.695908,77.156982,-0.180806,0.80514,-0.523052,-0.21325,-128.317429,118.788788,71.865295,-0.373471,0.70355,-0.55896,-0.230434,-125.8013,94.067986,65.833321
0.425,0.745211,0.187141,0.608779,-0.197551,-123.385933,152.489655,-57.035099,-0.718307,-0.146053,-0.260024,0.628563,-124.156334,119.38063,-51.54808,-0.74552,-0.204352,-0.220127,0.594965,-123.914207,96.656334,-47.549885,0.53624,0.345744,0.764217,-0.094237,-120.323372,151.686676,77.143822,-0.18052,0.805133,-0.523224,-0.213096,-128.321472,118.782021,71.853516,-0.372857,0.703606,-0.559301,-0.230434,-125.820526,94.05056,65.84668
0.433,0.746469,0.185845,0.607645,-0.197517,-123.363853,152.483856,-57.055027,-0.718279,-0.145988,-0.259992,0.628623,-124.154449,119.379105,-51.544529,-0.745095,-0.203492,-0.220651,0.595598,-123.901833,96.638847,-47.5383,0.535574,0.346641,0.764206,-0.094815,-120.326698,151.679169,77.129356,-0.180106,0.805203,-0.523397,-0.212758,-128.323761,118.77494,71.840279,-0.372582,0.703291,-0.560019,-0.230093,-125.840149,94.036415,65.859207
0.441,0.749022,0.183682,0.605397,-0.196776,-123.317764,152.479385,-57.090664,-0.718246,-0.145931,-0.259994,0.628673,-124.15451,119.377914,-51.541317,-0.745241,-0.201834,-0.220719,0.595955,-123.878883,96.620918,-47.538345,0.534853,0.347164,0.764483,-0.094741,-120.330383,151.671448,77.112595,-0.179994,0.805195,-0.523404,-0.212864,-128.330704,118.766991,71.825096,-0.372339,0.70351,-0.559977,-0.229919,-125.85659,94.019363,65.873375
0.45,0.750198,0.182777,0.604329,-0.196425,-123.297462,152.477142,-57.104748,-0.718151,-0.145886,-0.259954,0.628809,-124.153748,119.375526,-51.538372,-0.744783,-0.201778,-0.221535,0.596243,-123.878143,96.608932,-47.529312,0.533987,0.347653,0.764912,-0.094363,-120.335091,151.664093,77.089897,-0.180294,0.804096,-0.525037,-0.212743,-128.328003,118.749306,71.826012,-0.372194,0.7033,-0.560355,-0.229877,-125.871719,94.003845,65.885147
0.458,0.748547,0.184138,0.605781,-0.196977,-123.32708,152.479202,-57.07494,-0.718193,-0.145819,-0.26002,0.628749,-124.153282,119.375275,-51.535576,-0.744683,-0.201674,-0.221474,0.596427,-123.879837,96.607201,-47.531132,0.533643,0.347181,0.765434,-0.093814,-120.344612,151.663452,77.06868,-0.18048,0.803812,-0.525423,-0.212708,-128.333206,118.744598,71.812325,-0.371939,0.703083,-0.560638,-0.230263,-125.883118,93.992516,65.896416
0.466,0.74688,0.185565,0.607267,-0.19739,-123.357498,152.481674,-57.04631,-0.71821,-0.145832,-0.260027,0.628724,-124.15136,119.375549,-51.534344,-0.744627,-0.201594,-0.221366,0.596563,-123.881088,96.605637,-47.535309,0.533319,0.34692,0.765853,-0.093199,-120.354485,151.66185,77.046188,-0.180297,0.803745,-0.52561,-0.212653,-128.338516,118.740692,71.796989,-0.37175,0.702874,-0.560919,-0.230522,-125.893211,93.980499,65.907509
0.475,0.74674,0.185711,0.607383,-0.197425,-123.360893,152.483582,-57.039673,-0.718183,-0.145772,-0.259994,0.628782,-124.150658,119.374718,-51.532276,-0.744617,-0.201654,-0.221635,0.596456,-123.883507,96.607246,-47.537079,0.532577,0.345957,0.766984,-0.091714,-120.370331,151.667343,77.009834,-0.180312,0.803328,-0.526243,-0.21265,-128.341492,118.736633,71.773369,-0.37084,0.703036,-0.560997,-0.231303,-125.911926,93.966125,65.922089
