Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,-0.360874,-0.23835,0.900296,0.049255,-85.663429,150.553543,0.792239,-0.247325,-0.462634,0.851119,0.019914,-97.783569,119.120193,11.14209,0.845745,0.294392,0.086698,-0.436501,-94.757561,98.616371,25.25112,0.704289,-0.254381,0.657721,0.081671,-53.520031,148.475708,-16.38434,0.326616,0.519577,-0.470205,0.634247,-41.49559,114.646805,-16.401678,0.338811,0.777111,0.454371,-0.273593,-40.007484,97.524246,-1.70362
0.008,-0.360354,-0.240524,0.899931,0.049168,-85.715576,150.568298,0.777814,-0.248501,-0.456781,0.853997,0.016951,-97.924606,119.290474,11.355615,0.849373,0.295808,0.084447,-0.428872,-94.923523,99.047066,25.825781,0.702838,-0.252387,0.660374,0.078911,-53.508385,148.489441,-16.286503,0.325956,0.516176,-0.465453,0.640834,-41.225536,114.811935,-15.887341,0.334923,0.782665,0.451224,-0.267691,-39.821823,97.864326,-0.983487
0.016,-0.361046,-0.239436,0.899957,0.048914,-85.748962,150.576706,0.730933,-0.249943,-0.451384,0.856496,0.013957,-98.058311,119.444946,11.573584,0.853176,0.29759,0.082281,-0.42043,-95.064789,99.477997,26.38933,0.701087,-0.250457,0.66337,0.07542,-53.490646,148.509613,-16.181238,0.324685,0.511655,-0.465647,0.644951,-40.925777,114.994492,-15.35084,0.32567,0.791414,0.446067,-0.261969,-39.647217,98.20298,-0.217036
0.025,-0.36432,-0.235823,0.899634,0.048136,-85.780678,150.593109,0.650609,-0.251292,-0.44708,0.858411,0.010179,-98.195747,119.631622,11.80836,0.857174,0.298212,0.080313,-0.412155,-95.235527,99.972504,27.027611,0.699787,-0.249697,0.665381,0.072239,-53.465252,148.513718,-16.026766,0.320766,0.506558,-0.463315,0.65257,-40.603073,115.200996,-14.762971,0.311725,0.802892,0.439923,-0.254281,-39.459114,98.619217,0.666574
0.033,-0.367404,-0.234421,0.898843,0.046284,-85.836586,150.590698,0.601426,-0.251299,-0.44399,0.860034,0.007945,-98.299828,119.800568,12.026845,0.861213,0.298296,0.077386,-0.404156,-95.362473,100.429321,27.583235,0.696846,-0.250135,0.668426,0.071036,-53.443069,148.522766,-15.8914,0.319366,0.501112,-0.460561,0.659375,-40.307529,115.380203,-14.231994,0.305855,0.805945,0.444371,-0.243803,-39.350544,98.948441,1.431701
0.041,-0.370583,-0.233418,0.897873,0.044827,-85.90126,150.595657,0.562588,-0.25266,-0.439536,0.86194,0.005567,-98.421135,119.967102,12.245072,0.865411,0.298102,0.074714,-0.395748,-95.492188,100.884331,28.135019,0.695977,-0.24922,0.669988,0.06798,-53.457962,148.588943,-15.788792,0.316698,0.49638,-0.457393,0.66641,-40.023632,115.53067,-13.721378,0.293909,0.81604,0.437838,-0.236629,-39.091827,99.357117,2.171355
0.05,-0.372719,-0.232962,0.897123,0.044495,-85.948112,150.601852,0.512686,-0.2546,-0.434492,0.863937,0.002838,-98.560135,120.165924,12.485339,0.869854,0.298622,0.072129,-0.385974,-95.649216,101.430344,28.764856,0.69278,-0.251429,0.672401,0.068678,-53.417332,148.614365,-15.618075,0.312852,0.488466,-0.456606,0.674563,-39.673977,115.701569,-13.16385,0.284001,0.824728,0.432056,-0.229118,-38.854286,99.783463,2.999378
0.058,-0.375078,-0.231523,0.896547,0.043774,-85.978905,150.605072,0.468269,-0.256306,-0.428303,0.866524,0.000585,-98.677101,120.344673,12.703805,0.873455,0.296837,0.068522,-0.379827,-95.750183,101.89991,29.297331,0.691242,-0.25249,0.673674,0.067803,-53.378689,148.621658,-15.456989,0.308016,0.484872,-0.45259,0.682046,-39.400845,115.866982,-12.624012,0.267094,0.835901,0.423661,-0.224594,-38.738136,100.160156,3.790544
0.066,-0.378541,-0.230289,0.89545,0.042939,-86.038292,150.612503,0.425483,-0.257352,-0.423048,0.86879,-0.002227,-98.787483,120.529686,12.916562,0.877907,0.296696,0.067147,-0.369786,-95.874199,102.375938,29.821676,0.688642,-0.250802,0.677139,0.065983,-53.314938,148.62941,-15.290727,0.308198,0.478749,-0.452661,0.68623,-39.161827,116.049614,-12.074077,0.262625,0.839687,0.422219,-0.218369,-38.570316,100.584373,4.547852
0.075,-0.381251,-0.22876,0.894711,0.04252,-86.092361,150.619644,0.390249,-0.258575,-0.416471,0.871591,-0.004428,-98.902802,120.736435,13.156239,0.881718,0.296615,0.063406,-0.361347,-96.000267,102.910614,30.395594,0.687608,-0.249812,0.678633,0.065166,-53.231365,148.646988,-15.141594,0.306758,0.472231,-0.450916,0.692512,-38.883076,116.266586,-11.476731,0.255177,0.846241,0.41745,-0.210941,-38.358814,101.065353,5.388309
0.083,-0.383447,-0.228196,0.893944,0.041937,-86.131409,150.627823,0.361671,-0.259776,-0.411109,0.873764,-0.00651,-99.004684,120.908295,13.361653,0.884652,0.296997,0.060884,-0.354227,-96.100197,103.403534,30.896097,0.686793,-0.250446,0.679413,0.063159,-53.162807,148.643158,-15.030512,0.304205,0.466662,-0.449238,0.698478,-38.646507,116.460373,-10.935132,0.245269,0.85353,0.411468,-0.204996,-38.230904,101.444855,6.138497
0.091,-0.386507,-0.228125,0.892658,0.041643,-86.173302,150.627701,0.311532,-0.259333,-0.407982,0.875358,-0.006741,-99.0896,121.088097,13.573406,0.887992,0.29681,0.058454,-0.346349,-96.197723,103.86776,31.366529,0.683116,-0.250451,0.683668,0.056789,-53.145851,148.640259,-14.83641,0.302009,0.46037,-0.448206,0.704246,-38.423607,116.65667,-10.380725,0.242986,0.857543,0.407446,-0.198911,-38.082645,101.87442,6.881739
0.1,-0.389163,-0.227693,0.89162,0.041483,-86.217194,150.625443,0.270051,-0.261804,-0.400252,0.878153,-0.010228,-99.204636,121.281242,13.791614,0.890823,0.298005,0.054647,-0.338588,-96.293335,104.397346,31.878948,0.680036,-0.253709,0.685782,0.053712,-53.114052,148.67894,-14.681007,0.299726,0.453435,-0.455347,0.705139,-38.205933,116.876457,-9.746801,0.236345,0.863392,0.401892,-0.192817,-37.917484,102.371002,7.684001
0.108,-0.390785,-0.228518,0.890769,0.039975,-86.258293,150.642105,0.239239,-0.261908,-0.396771,0.879703,-0.01003,-99.279144,121.461487,13.992832,0.894104,0.297531,0.052179,-0.330652,-96.377319,104.872307,32.323902,0.676223,-0.257267,0.688514,0.049842,-53.094696,148.677399,-14.473951,0.300471,0.446872,-0.454984,0.709234,-37.991177,117.080391,-9.238398,0.23434,0.866468,0.399211,-0.186947,-37.804344,102.797913,8.399186
0.116,-0.391419,-0.229226,0.890331,0.03947,-86.294884,150.651993,0.221723,-0.260822,-0.393888,0.881316,-0.010299,-99.345695,121.632751,14.173119,0.896634,0.297707,0.049056,-0.324056,-96.453018,105.324127,32.749149,0.67302,-0.258133,0.691703,0.044265,-53.083443,148.687592,-14.316806,0.304184,0.436819,-0.458569,0.711601,-37.75111,117.309097,-8.68873,0.226505,0.872491,0.394288,-0.178864,-37.646484,103.228127,9.080333
0.125,-0.394019,-0.230542,0.88884,0.039528,-86.337593,150.65152,0.175355,-0.262735,-0.387406,0.883595,-0.012116,-99.438019,121.817337,14.38059,0.899533,0.297123,0.045845,-0.31695,-96.518578,105.828644,33.203938,0.668706,-0.257787,0.696364,0.038146,-53.062363,148.679901,-14.119742,0.30784,0.42654,-0.465179,0.711974,-37.524174,117.535141,-8.113976,0.218468,0.878824,0.387879,-0.171726,-37.533249,103.704903,9.849795
0.133,-0.396606,-0.230646,0.887641,0.039988,-86.364723,150.65239,0.129124,-0.264367,-0.381883,0.88546,-0.01536,-99.518463,121.971642,14.538482,0.902467,0.29689,0.0432,-0.309101,-96.562019,106.271637,33.589222,0.6651,-0.258528,0.699684,0.035336,-53.02483,148.679504,-13.949549,0.30935,0.418629,-0.464607,0.716375,-37.316288,117.750465,-7.590083,0.210597,0.883588,0.383273,-0.167399,-37.513542,104.129646,10.535463
0.141,-0.398581,-0.230205,0.886884,0.039699,-86.375549,150.643433,0.093763,-0.264245,-0.377143,0.887506,-0.016462,-99.579926,122.128975,14.701484,0.905537,0.294223,0.04043,-0.302988,-96.61264,106.712677,33.958061,0.661787,-0.257915,0.70327,0.030477,-53.00679,148.687729,-13.764383,0.278549,0.435091,-0.436725,0.736463,-37.342701,117.856232,-7.047078,0.204877,0.888306,0.378368,-0.160546,-37.478489,104.535797,11.204433
0.15,-0.400067,-0.229129,0.88651,0.039325,-86.378662,150.636292,0.0541,-0.262964,-0.370955,0.890497,-0.016058,-99.641701,122.304428,14.873981,0.908775,0.292661,0.036988,-0.295144,-96.646156,107.180557,34.335773,0.659263,-0.259905,0.704974,0.028872,-52.991669,148.731476,-13.576142,0.273023,0.431222,-0.428823,0.745397,-37.204002,118.067169,-6.479254,0.196765,0.893366,0.373671,-0.153464,-37.464828,105.018341,11.96399
0.158,-0.401553,-0.227836,0.886145,0.03992,-86.390053,150.625778,0.015221,-0.264319,-0.368125,0.891219,-0.018674,-99.716499,122.443497,14.998199,0.910947,0.292168,0.034467,-0.289181,-96.672356,107.595947,34.649483,0.657283,-0.26031,0.706707,0.027996,-52.949554,148.74379,-13.393238,0.27112,0.426345,-0.42856,0.749039,-37.057533,118.268738,-5.977161,0.195206,0.896645,0.368698,-0.148274,-37.559139,105.385063,12.637583
0.166,-0.403334,-0.227262,0.885414,0.041412,-86.42498,150.62439,-0.022514,-0.264179,-0.36442,0.892736,-0.020725,-99.766853,122.583244,15.139455,0.913461,0.290838,0.031249,-0.282887,-96.700378,107.996521,34.964378,0.654083,-0.261169,0.709388,0.027099,-52.913952,148.754974,-13.225227,0.269261,0.421333,-0.426156,0.753902,-36.934399,118.461716,-5.490538,0.189507,0.900778,0.363927,-0.142276,-37.588528,105.802345,13.274321
0.175,-0.405922,-0.226981,0.884276,0.041981,-86.453423,150.625854,-0.057355,-0.26514,-0.359621,0.894385,-0.02117,-99.835373,122.740402,15.29496,0.915596,0.290311,0.028219,-0.276779,-96.718575,108.435059,35.284637,0.651245,-0.259089,0.712902,0.022868,-52.907284,148.767563,-13.043907,0.266496,0.416245,-0.424408,0.758682,-36.824284,118.672752,-4.949643,0.182554,0.905555,0.358153,-0.135539,-37.655224,106.248978,13.959969
0.183,-0.407627,-0.226696,0.883566,0.041945,-86.475067,150.629593,-0.074603,-0.263988,-0.353405,0.897253,-0.018778,-99.882088,122.863304,15.419155,0.918063,0.288528,0.025561,-0.270663,-96.742043,108.807144,35.551266,0.648708,-0.258302,0.715544,0.021327,-52.881664,148.769638,-12.86353,0.2654,0.411416,-0.424349,0.761726,-36.724319,118.849609,-4.484274,0.177505,0.90939,0.35344,-0.128768,-37.70237,106.647858,14.554424
0.191,-0.408774,-0.226469,0.883095,0.041937,-86.497101,150.631378,-0.084669,-0.264239,-0.346782,0.899798,-0.016865,-99.949791,122.994926,15.551657,0.920244,0.28721,0.023104,-0.264816,-96.758331,109.176697,35.809292,0.647041,-0.257693,0.717299,0.020372,-52.862125,148.784164,-12.735984,0.264142,0.405742,-0.421937,0.766532,-36.626011,119.037918,-4.02005,0.173376,0.913034,0.348485,-0.121935,-37.765469,107.027122,15.122933
0.2,-0.410448,-0.226649,0.882278,0.041814,-86.51593,150.631775,-0.105513,-0.263097,-0.339521,0.902888,-0.017285,-99.996742,123.140717,15.669542,0.921439,0.288077,0.019777,-0.259943,-96.756836,109.559357,36.08128,0.644356,-0.257383,0.719867,0.018739,-52.834606,148.77742,-12.544936,0.259888,0.401163,-0.418387,0.772321,-36.522858,119.242821,-3.503882,0.168715,0.916543,0.343442,-0.116324,-37.886269,107.452988,15.75964
0.208,-0.412434,-0.227554,0.88113,0.041571,-86.543411,150.629318,-0.129889,-0.262378,-0.331861,0.905918,-0.018418,-100.033592,123.274628,15.778023,0.922707,0.287892,0.017206,-0.255802,-96.760597,109.8946,36.295994,0.641959,-0.259827,0.721114,0.01929,-52.810806,148.81424,-12.422159,0.255318,0.397958,-0.415166,0.777226,-36.429443,119.424911,-3.072902,0.164803,0.919457,0.339587,-0.11009,-37.961643,107.826767,16.297565
0.216,-0.414935,-0.227776,0.879916,0.041171,-86.570778,150.628235,-0.161839,-0.261231,-0.32589,0.908401,-0.01902,-100.068077,123.407448,15.885936,0.924232,0.28687,0.014203,-0.251593,-96.760986,110.219643,36.507324,0.63991,-0.259236,0.723212,0.016622,-52.805191,148.841675,-12.263528,0.253699,0.39328,-0.412382,0.781607,-36.382454,119.609299,-2.652212,0.161236,0.922578,0.334623,-0.104306,-38.063896,108.193481,16.81358
0.225,-0.416764,-0.227324,0.879152,0.04152,-86.601761,150.621918,-0.177802,-0.260874,-0.319782,0.910638,-0.020583,-100.109291,123.539993,15.984932,0.925542,0.28738,0.011584,-0.246272,-96.757439,110.574219,36.715229,0.636843,-0.259822,0.725747,0.01467,-52.800484,148.863235,-12.084782,0.251792,0.388266,-0.409743,0.786105,-36.33474,119.821999,-2.180964,0.156493,0.925909,0.329511,-0.098114,-38.190739,108.591553,17.380461
0.233,-0.417865,-0.227058,0.878695,0.041575,-86.631287,150.623108,-0.18798,-0.263361,-0.309713,0.913377,-0.021497,-100.186028,123.659195,16.099491,0.926537,0.287977,0.010299,-0.241853,-96.749725,110.864281,36.887581,0.635635,-0.25945,0.726954,0.013861,-52.787884,148.878708,-11.983899,0.247837,0.384278,-0.404233,0.792151,-36.296715,120.00238,-1.767108,0.153323,0.928777,0.324323,-0.093162,-38.332817,108.937347,17.868227
0.241,-0.418161,-0.226549,0.878678,0.041729,-86.662857,150.623688,-0.188618,-0.265331,-0.30143,0.915592,-0.020767,-100.268951,123.776947,16.186342,0.927874,0.287169,0.007624,-0.237752,-96.73613,111.148155,37.052216,0.63439,-0.25866,0.728339,0.01292,-52.767509,148.890182,-11.895413,0.247557,0.378562,-0.404203,0.795001,-36.267181,120.167458,-1.384231,0.150891,0.93103,0.320621,-0.087277,-38.445271,109.272369,18.327759
0.25,-0.419096,-0.22656,0.878234,0.041644,-86.686615,150.621277,-0.200472,-0.262388,-0.295133,0.918518,-0.01936,-100.328758,123.916328,16.30328,0.929733,0.285284,0.004839,-0.23278,-96.728149,111.46299,37.223259,0.631956,-0.257639,0.730834,0.011642,-52.747017,148.890198,-11.732253,0.245607,0.373867,-0.406333,0.79674,-36.261444,120.347656,-0.921363,0.147941,0.933684,0.315945,-0.080783,-38.599552,109.640396,18.844839
0.258,-0.420384,-0.226965,0.877528,0.041329,-86.698761,150.618713,-0.219587,-0.263984,-0.294765,0.918131,-0.021509,-100.342537,123.981354,16.324755,0.930922,0.285126,0.002913,-0.228207,-96.710861,111.716652,37.366852,0.630074,-0.256376,0.732945,0.008394,-52.757961,148.917465,-11.627176,0.242826,0.36986,-0.405855,0.799701,-36.240448,120.51796,-0.558372,0.144205,0.935228,0.314045,-0.076998,-38.738506,110.007454,19.273106
0.266,-0.422042,-0.227512,0.876613,0.040843,-86.702904,150.616882,-0.246604,-0.263772,-0.291277,0.919271,-0.022854,-100.357246,124.056244,16.373297,0.931821,0.284469,0.000445,-0.225359,-96.685219,111.951241,37.485962,0.627588,-0.254963,0.735582,0.006766,-52.758087,148.948608,-11.519396,0.242842,0.365307,-0.405464,0.801983,-36.239326,120.680405,-0.218393,0.140283,0.937466,0.310411,-0.07158,-38.84782,110.34156,19.687103
0.275,-0.423826,-0.227616,0.87572,0.040967,-86.717979,150.609039,-0.275557,-0.262458,-0.28953,0.920166,-0.024128,-100.381683,124.123276,16.435879,0.932584,0.284406,-0.001759,-0.222256,-96.667389,112.192787,37.615974,0.626123,-0.254859,0.736861,0.007225,-52.745163,148.99115,-11.398646,0.24034,0.361347,-0.403598,0.805465,-36.262489,120.849167,0.158653,0.13817,0.939284,0.306857,-0.067033,-39.027943,110.683311,20.129978
0.283,-0.424497,-0.227519,0.875434,0.040658,-86.726997,150.59819,-0.286905,-0.261299,-0.284563,0.922,-0.025739,-100.375961,124.198273,16.493996,0.933168,0.284102,-0.00383,-0.220156,-96.646347,112.400726,37.722168,0.625082,-0.255083,0.737671,0.006768,-52.731503,149.019257,-11.313887,0.238586,0.357374,-0.401883,0.808611,-36.298683,120.975998,0.48376,0.137192,0.94057,0.304124,-0.063367,-39.193737,110.973763,20.509644
0.291,-0.424624,-0.227643,0.875356,0.04031,-86.727867,150.590195,-0.293157,-0.259652,-0.278905,0.924158,-0.026924,-100.36422,124.270775,16.561691,0.933893,0.284704,-0.005386,-0.216235,-96.617409,112.596199,37.809338,0.623347,-0.256615,0.73861,0.006496,-52.707184,149.04422,-11.216592,0.238559,0.35236,-0.400801,0.811351,-36.318771,121.102226,0.799962,0.137464,0.941429,0.302186,-0.059155,-39.349335,111.26075,20.870771
0.3,-0.425613,-0.227951,0.874845,0.039218,-86.727127,150.576813,-0.312585,-0.256793,-0.276187,0.925752,-0.027604,-100.334908,124.330162,16.64081,0.934399,0.285079,-0.007485,-0.213477,-96.579697,112.7882,37.895065,0.622085,-0.255417,0.740109,0.003213,-52.70871,149.082397,-11.127266,0.238196,0.348261,-0.400961,0.813147,-36.359718,121.235916,1.118552,0.13548,0.943602,0.297184,-0.054243,-39.562252,111.556313,21.276484
0.308,-0.426299,-0.22806,0.874507,0.038663,-86.726585,150.566833,-0.321498,-0.257869,-0.278822,0.924628,-0.028724,-100.358353,124.338005,16.634165,0.935059,0.285293,-0.009662,-0.210188,-96.547768,112.95285,37.962379,0.62017,-0.254139,0.74216,0.001009,-52.715927,149.105972,-11.051353,0.235515,0.34589,-0.399431,0.815689,-36.402702,121.342812,1.398802,0.134593,0.944772,0.294609,-0.049957,-39.747089,111.813057,21.623569
0.316,-0.42672,-0.228238,0.87427,0.038327,-86.724396,150.55954,-0.323162,-0.259374,-0.279884,0.923841,-0.030129,-100.391891,124.349579,16.620661,0.935422,0.285046,-0.01105,-0.208835,-96.521164,113.104919,38.034378,0.618036,-0.252151,0.744615,-0.000556,-52.697861,149.114487,-10.956469,0.236767,0.340406,-0.399926,0.817389,-36.4347,121.45153,1.657116,0.135982,0.944668,0.294605,-0.048147,-39.924274,112.081421,21.919443
0.325,-0.427352,-0.228241,0.873984,0.037798,-86.716858,150.549973,-0.325269,-0.261682,-0.279463,0.923273,-0.031461,-100.440666,124.367508,16.610855,0.9362,0.284927,-0.012632,-0.205396,-96.471207,113.257156,38.088135,0.616881,-0.251678,0.745731,-0.000939,-52.674889,149.135986,-10.859259,0.232818,0.33783,-0.397947,0.820551,-36.492218,121.548355,1.926157,0.137089,0.945175,0.292915,-0.045299,-40.16267,112.351814,22.253708
0.333,-0.427874,-0.228352,0.87371,0.037559,-86.710701,150.541641,-0.321965,-0.262191,-0.279143,0.92319,-0.032502,-100.471542,124.38266,16.614603,0.936422,0.284413,-0.015848,-0.204869,-96.432205,113.380417,38.1287,0.616341,-0.251402,0.746271,-0.001156,-52.664585,149.157684,-10.794337,0.234897,0.333163,-0.400125,0.820808,-36.529083,121.640121,2.15746,0.138496,0.945718,0.291064,-0.041454,-40.326439,112.56572,22.531824
0.341,-0.428235,-0.228467,0.87351,0.037385,-86.704323,150.532196,-0.314901,-0.262346,-0.278149,0.923387,-0.034117,-100.477898,124.396599,16.617567,0.936205,0.285904,-0.017272,-0.203668,-96.383141,113.494385,38.156151,0.61542,-0.249669,0.747606,-0.00295,-52.653252,149.19278,-10.719876,0.231385,0.332715,-0.398341,0.822852,-36.576363,121.708939,2.376189,0.137071,0.947553,0.286138,-0.038473,-40.513931,112.770935,22.793646
0.35,-0.427969,-0.228377,0.873645,0.037837,-86.696342,150.519272,-0.303626,-0.262668,-0.276801,0.923635,-0.035841,-100.47406,124.403931,16.615438,0.936879,0.286333,-0.017772,-0.199887,-96.32605,113.6045,38.186893,0.613363,-0.248585,0.749647,-0.004623,-52.635773,149.219528,-10.634682,0.230851,0.328083,-0.39754,0.825247,-36.623081,121.804092,2.609527,0.141008,0.947414,0.285138,-0.034942,-40.707001,112.983467,23.063248
0.358,-0.42795,-0.229152,0.873422,0.038507,-86.68927,150.49855,-0.280527,-0.263319,-0.275697,0.923734,-0.037005,-100.478767,124.400116,16.611721,0.936929,0.286767,-0.018708,-0.198946,-96.280197,113.690102,38.211708,0.612146,-0.24956,0.750314,-0.005103,-52.617474,149.239105,-10.562116,0.229164,0.32689,-0.397064,0.826418,-36.671638,121.858894,2.803313,0.141499,0.948622,0.281302,-0.03106,-40.88863,113.155678,23.287283
0.366,-0.428477,-0.227245,0.873639,0.039002,-86.687096,150.489365,-0.251563,-0.263935,-0.27499,0.923727,-0.038041,-100.474892,124.389099,16.602734,0.936769,0.287961,-0.020859,-0.197753,-96.212051,113.758263,38.215973,0.611646,-0.250233,0.750496,-0.005294,-52.60017,149.25383,-10.499037,0.228612,0.322937,-0.395742,0.828756,-36.719257,121.918556,2.977657,0.143068,0.949048,0.279361,-0.028214,-41.083122,113.313995,23.498007
0.375,-0.429884,-0.225799,0.873328,0.038899,-86.668221,150.478012,-0.222317,-0.264377,-0.274745,0.923625,-0.039192,-100.468361,124.369606,16.592144,0.937405,0.288025,-0.021983,-0.194499,-96.14315,113.810089,38.215279,0.611448,-0.251934,0.750092,-0.00471,-52.576725,149.280243,-10.42558,0.225845,0.321444,-0.393149,0.831325,-36.780064,121.978889,3.184421,0.146247,0.948869,0.278636,-0.024927,-41.26469,113.468697,23.719486
0.383,-0.43068,-0.22571,0.872978,0.038452,-86.66124,150.467865,-0.194534,-0.2644,-0.274417,0.923679,-0.040055,-100.451408,124.351372,16.582029,0.9379,0.287177,-0.023543,-0.19318,-96.085129,113.850761,38.217529,0.610629,-0.251882,0.750771,-0.005492,-52.556168,149.294617,-10.364427,0.231631,0.314363,-0.401762,0.828318,-36.856621,122.015678,3.328275,0.146759,0.949359,0.276846,-0.02314,-41.456623,113.625839,23.887316
0.391,-0.431343,-0.225922,0.872594,0.038492,-86.654388,150.45343,-0.173064,-0.264593,-0.274704,0.923504,-0.040843,-100.437675,124.322556,16.571327,0.937926,0.287084,-0.025629,-0.192926,-96.013863,113.880539,38.206978,0.610555,-0.251184,0.751061,-0.006125,-52.531464,149.306717,-10.307557,0.229886,0.311649,-0.399496,0.830921,-36.887268,122.058228,3.467124,0.148698,0.949455,0.275688,-0.020498,-41.644829,113.757004,24.058693
0.4,-0.431683,-0.226237,0.872332,0.038776,-86.638969,150.434265,-0.147392,-0.26484,-0.275623,0.923089,-0.042418,-100.421944,124.284973,16.564121,0.938186,0.287484,-0.02698,-0.190873,-95.939461,113.908211,38.194977,0.609226,-0.249893,0.752556,-0.007556,-52.514362,149.30101,-10.225099,0.231038,0.308231,-0.400827,0.831236,-36.953541,122.090469,3.63349,0.151212,0.949174,0.275456,-0.018104,-41.840054,113.887314,24.22558
0.408,-0.432627,-0.227337,0.871554,0.039301,-86.625603,150.405121,-0.124706,-0.265075,-0.276436,0.922694,-0.044197,-100.406441,124.252335,16.558769,0.938174,0.287625,-0.028767,-0.190459,-95.857864,113.906883,38.176502,0.608274,-0.248428,0.753777,-0.01035,-52.506222,149.315231,-10.155478,0.236862,0.304074,-0.405078,0.829064,-37.05547,122.0634,3.771018,0.151406,0.949885,0.273076,-0.015013,-42.006908,113.977585,24.360445
0.416,-0.431194,-0.22851,0.871967,0.039103,-86.588478,150.381989,-0.07061,-0.265174,-0.276723,0.922463,-0.046575,-100.391045,124.217453,16.547621,0.938155,0.287936,-0.029887,-0.18991,-95.786118,113.898911,38.154415,0.606789,-0.248661,0.754874,-0.011812,-52.486973,149.325851,-10.068138,0.237077,0.302112,-0.404582,0.829962,-37.117649,122.081268,3.889153,0.150866,0.950827,0.270224,-0.012061,-42.158047,114.053429,24.480452
0.425,-0.429751,-0.231185,0.871992,0.038694,-86.545616,150.355881,-0.008539,-0.264366,-0.277318,0.922487,-0.047142,-100.378815,124.166786,16.531221,0.937216,0.290702,-0.030927,-0.190163,-95.697289,113.865173,38.121407,0.606111,-0.248954,0.755317,-0.012162,-52.466553,149.33699,-10.004375,0.238735,0.298669,-0.407557,0.829277,-37.173237,122.08197,4.016798,0.152584,0.950869,0.26922,-0.009329,-42.341351,114.131889,24.607763
0.433,-0.428743,-0.232039,0.872239,0.039192,-86.534019,150.333603,0.057281,-0.263072,-0.278598,0.922403,-0.048459,-100.37265,124.122833,16.516136,0.936706,0.292328,-0.031741,-0.19005,-95.613464,113.834511,38.091965,0.605569,-0.249353,0.755631,-0.011469,-52.445786,149.34346,-9.946333,0.237841,0.296575,-0.405223,0.831426,-37.215702,122.107224,4.122034,0.155657,0.950165,0.270023,-0.006711,-42.485016,114.18544,24.710611
0.441,-0.429335,-0.232033,0.871926,0.039709,-86.509636,150.299026,0.118609,-0.261798,-0.279213,0.922562,-0.048795,-100.364197,124.077164,16.501732,0.936733,0.291948,-0.032972,-0.190289,-95.538521,113.808441,38.075207,0.605696,-0.24916,0.755599,-0.011077,-52.417053,149.347702,-9.864141,0.23903,0.293883,-0.404036,0.832618,-37.296261,122.101334,4.227018,0.156804,0.950148,0.26946,-0.00471,-42.636536,114.233002,24.811396
0.45,-0.430239,-0.231861,0.871502,0.040247,-86.466339,150.277359,0.170223,-0.260606,-0.279117,0.922954,-0.048316,-100.342194,124.016716,16.488953,0.936763,0.291153,-0.035176,-0.190966,-95.456276,113.774445,38.056103,0.605101,-0.249611,0.75593,-0.010848,-52.380497,149.344421,-9.753448,0.238662,0.293727,-0.404411,0.832596,-37.32645,122.110954,4.341693,0.158349,0.949876,0.269548,-0.002257,-42.795147,114.283882,24.90975
0.458,-0.429897,-0.232333,0.871496,0.041285,-86.446465,150.249023,0.226748,-0.259957,-0.280036,0.92286,-0.048289,-100.318787,123.961342,16.482609,0.936793,0.290814,-0.036039,-0.191175,-95.373764,113.722336,38.035736,0.604539,-0.252826,0.755314,-0.010615,-52.369682,149.371216,-9.687576,0.238585,0.292637,-0.403919,0.833241,-37.362434,122.108635,4.432033,0.158123,0.950339,0.268052,0.000219,-42.918774,114.29969,24.988504
0.466,-0.429715,-0.233418,0.871221,0.042836,-86.43187,150.220093,0.2877,-0.259382,-0.280657,0.922825,-0.048456,-100.290871,123.905792,16.477125,0.936362,0.291082,-0.037142,-0.192658,-95.296394,113.667847,38.02224,0.604501,-0.254493,0.754781,-0.010836,-52.364563,149.39183,-9.606847,0.238498,0.292043,-0.402148,0.83433,-37.385414,122.099983,4.527009,0.157367,0.950717,0.267149,0.002035,-43.050953,114.314163,25.071426
0.475,-0.429466,-0.23547,0.870709,0.044477,-86.417267,150.18634,0.349974,-0.259103,-0.281073,0.922741,-0.049113,-100.255707,123.840942,16.476488,0.936652,0.289031,-0.039045,-0.193956,-95.19622,113.599861,37.994911,0.604086,-0.253435,0.755442,-0.012601,-52.342724,149.397675,-9.476825,0.240999,0.290005,-0.404278,0.833292,-37.429466,122.075821,4.634666,0.157645,0.950567,0.267492,0.004385,-43.190361,114.316467,25.155041
0.483,-0.429249,-0.238299,0.869994,0.045482,-86.421066,150.161072,0.409696,-0.258894,-0.281619,0.922625,-0.049265,-100.226067,123.783615,16.485626,0.936719,0.287628,-0.040371,-0.195441,-95.106659,113.523041,37.979687,0.602236,-0.253534,0.756849,-0.014541,-52.331436,149.393646,-9.356735,0.242016,0.288788,-0.405076,0.833033,-37.466675,122.05542,4.726871,0.156969,0.950548,0.267908,0.006731,-43.311119,114.311302,25.230391
