Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0.125,0.756981,0.123307,0.607288,-0.207308,-117.691887,152.25827,-60.698193,-0.732392,-0.090361,-0.236931,0.631903,-120.065735,119.265839,-55.087353,-0.763847,-0.202064,-0.214977,0.574015,-120.691002,96.865616,-50.246395,0.910762,0.185815,-0.063121,-0.363319,-19.491564,149.464005,100.308823,0.547236,-0.100662,0.134322,0.819974,-13.034229,118.16362,111.141396,0.635734,-0.008991,-0.047289,0.770406,-13.886675,92.58445,114.240204
0.133,0.754442,0.129894,0.608774,-0.208181,-117.573402,152.224609,-60.652363,-0.731344,-0.090059,-0.237287,0.633025,-120.030678,119.273552,-55.155365,-0.762998,-0.201428,-0.215854,0.575038,-120.66301,96.869537,-50.352425,0.911022,0.185107,-0.062623,-0.363115,-19.856314,149.418655,99.891136,0.543472,-0.101306,0.133467,0.822534,-13.498335,118.137108,110.81842,0.633988,-0.00836,-0.048496,0.771775,-14.385946,92.570793,114.015671
0.141,0.753017,0.131065,0.609267,-0.211143,-117.514977,152.244278,-60.645718,-0.730914,-0.090829,-0.237422,0.633361,-119.98848,119.276787,-55.219124,-0.762432,-0.202687,-0.217186,0.574844,-120.620605,96.874008,-50.456905,0.911929,0.184432,-0.061796,-0.361319,-20.229301,149.367599,99.486374,0.541285,-0.101171,0.132655,0.824122,-13.972345,118.119553,110.488533,0.63072,-0.008539,-0.049111,0.774408,-14.899239,92.555145,113.774467
0.15,0.754788,0.126097,0.607805,-0.212057,-117.506516,152.273773,-60.670078,-0.729456,-0.092234,-0.23802,0.634612,-119.928757,119.276405,-55.303013,-0.761968,-0.20325,-0.218969,0.574584,-120.595459,96.882675,-50.557358,0.913001,0.183146,-0.060229,-0.359526,-20.660782,149.333405,99.01828,0.539558,-0.101207,0.130649,0.82557,-14.509432,118.11248,110.108963,0.630478,-0.007074,-0.052073,0.774426,-15.489208,92.53479,113.478157
0.158,0.753919,0.121988,0.609703,-0.212104,-117.424522,152.309296,-60.676704,-0.729571,-0.090643,-0.239312,0.634224,-119.876549,119.277779,-55.394768,-0.762468,-0.203904,-0.218654,0.573809,-120.549049,96.899178,-50.668545,0.913553,0.18202,-0.058746,-0.358941,-21.042997,149.310059,98.59874,0.538951,-0.10019,0.129591,0.826256,-14.984687,118.083633,109.756348,0.627674,-0.007529,-0.054861,0.776504,-16.051207,92.545929,113.215515
0.166,0.754213,0.118636,0.60991,-0.212363,-117.351234,152.328308,-60.661678,-0.729221,-0.089067,-0.239635,0.634728,-119.808891,119.287933,-55.462425,-0.761777,-0.203519,-0.218303,0.574995,-120.486153,96.899635,-50.754505,0.914538,0.181372,-0.057188,-0.357007,-21.443367,149.282822,98.18531,0.536702,-0.101283,0.12744,0.82792,-15.486887,118.078674,109.399048,0.626245,-0.006946,-0.056911,0.777516,-16.613914,92.522964,112.924866
0.175,0.754715,0.118201,0.608421,-0.215076,-117.285011,152.322678,-60.674454,-0.728543,-0.088464,-0.239339,0.635701,-119.739952,119.299377,-55.52829,-0.761728,-0.203102,-0.21796,0.575338,-120.422684,96.900818,-50.848251,0.915168,0.181026,-0.054653,-0.355965,-21.894596,149.267242,97.709511,0.536368,-0.100188,0.125745,0.828529,-16.02907,118.053856,108.986794,0.627328,-0.005383,-0.06143,0.77631,-17.263451,92.510185,112.564148
0.183,0.753361,0.118427,0.609736,-0.215973,-117.170654,152.327988,-60.643639,-0.727829,-0.088049,-0.238862,0.636755,-119.685173,119.301247,-55.5924,-0.761897,-0.202401,-0.218231,0.575258,-120.374008,96.910995,-50.941963,0.91613,0.179766,-0.052185,-0.354495,-22.30068,149.262817,97.290497,0.535546,-0.100737,0.123608,0.829315,-16.534052,118.051147,108.606079,0.625404,-0.006046,-0.06385,0.777661,-17.85619,92.501297,112.233925
0.191,0.75417,0.115975,0.608549,-0.217821,-117.082596,152.345581,-60.667114,-0.726273,-0.088446,-0.239236,0.638334,-119.611649,119.30584,-55.664299,-0.761757,-0.201758,-0.217923,0.575786,-120.306862,96.922485,-51.025158,0.916904,0.180081,-0.050848,-0.352522,-22.728014,149.26001,96.884483,0.535605,-0.100643,0.120451,0.829753,-17.04122,118.038239,108.225945,0.624741,-0.005797,-0.066725,0.777954,-18.46512,92.492607,111.888756
0.2,0.748881,0.118896,0.614776,-0.217004,-116.872833,152.309479,-60.537273,-0.726844,-0.086751,-0.240133,0.63758,-119.540977,119.31337,-55.768238,-0.761843,-0.201629,-0.217724,0.575792,-120.242859,96.942169,-51.123501,0.917371,0.178631,-0.047957,-0.35245,-23.200956,149.265259,96.416222,0.536454,-0.099979,0.116457,0.829855,-17.605892,118.044067,107.790771,0.624121,-0.006508,-0.070144,0.778146,-19.162111,92.495277,111.476112
0.208,0.748151,0.11956,0.614382,-0.220252,-116.775307,152.347336,-60.550446,-0.727139,-0.085594,-0.239749,0.637544,-119.463539,119.324585,-55.835415,-0.761633,-0.200556,-0.217327,0.576594,-120.174088,96.949783,-51.216171,0.917815,0.17867,-0.045904,-0.351547,-23.635839,149.285049,96.00177,0.534908,-0.101006,0.114938,0.83094,-18.135891,118.040131,107.39505,0.626138,-0.005904,-0.075608,0.776016,-19.804651,92.512215,111.085403
0.216,0.747722,0.11897,0.614804,-0.220851,-116.689835,152.351959,-60.537983,-0.726405,-0.085383,-0.239161,0.638629,-119.391838,119.335724,-55.901112,-0.761875,-0.199824,-0.217334,0.576526,-120.107269,96.966705,-51.296432,0.918084,0.178992,-0.043843,-0.350943,-24.080578,149.323975,95.596298,0.549138,-0.091384,0.099265,0.824768,-18.586779,118.014526,106.947495,0.624715,-0.006675,-0.07707,0.777012,-20.463737,92.521645,110.689507
0.225,0.746759,0.117859,0.615687,-0.222239,-116.576622,152.387848,-60.591759,-0.725728,-0.086998,-0.238991,0.639244,-119.290459,119.348778,-55.967583,-0.761601,-0.199665,-0.217494,0.576883,-120.024643,96.989639,-51.39991,0.918518,0.179132,-0.041276,-0.350048,-24.583561,149.375778,95.137871,0.550279,-0.091238,0.096672,0.824332,-19.179729,118.020287,106.473969,0.627252,-0.007017,-0.082272,0.774427,-21.21266,92.53952,110.212746
0.233,0.747189,0.116606,0.615312,-0.222492,-116.478874,152.399429,-60.601276,-0.724748,-0.086221,-0.239373,0.640317,-119.223465,119.376244,-56.035763,-0.761572,-0.199461,-0.217691,0.576918,-119.956146,97.01889,-51.478584,0.918751,0.178829,-0.039819,-0.349759,-25.02405,149.423553,94.739182,0.549757,-0.094182,0.097098,0.824299,-19.7167,118.048492,106.038795,0.625746,-0.009359,-0.083605,0.775477,-21.907734,92.586067,109.782967
0.241,0.750016,0.10987,0.612113,-0.225217,-116.437782,152.46817,-60.638313,-0.725116,-0.083608,-0.240895,0.639676,-119.15377,119.403717,-56.140732,-0.761028,-0.199558,-0.217779,0.577569,-119.899902,97.049858,-51.566689,0.919057,0.178445,-0.037696,-0.349387,-25.474957,149.491638,94.337662,0.546719,-0.098975,0.096723,0.825801,-20.227095,118.120369,105.625404,0.627899,-0.010759,-0.086604,0.773387,-22.605412,92.614037,109.329201
0.25,0.748988,0.105212,0.614194,-0.225195,-116.314674,152.522278,-60.680286,-0.724603,-0.082803,-0.241209,0.640244,-119.055679,119.443146,-56.222862,-0.761338,-0.198824,-0.218167,0.577266,-119.832649,97.083092,-51.672661,0.919473,0.178653,-0.034825,-0.348482,-25.975391,149.585693,93.886452,0.551558,-0.096956,0.092595,0.823292,-20.88949,118.135071,105.143341,0.628062,-0.014672,-0.088538,0.772971,-23.42309,92.694458,108.826004
0.258,0.750774,0.103912,0.611779,-0.226424,-116.247177,152.539246,-60.736191,-0.722979,-0.08367,-0.241574,0.641828,-118.9813,119.468437,-56.298153,-0.761405,-0.198435,-0.218572,0.577159,-119.774452,97.116676,-51.756996,0.920005,0.179013,-0.03237,-0.347128,-26.421913,149.67749,93.48484,0.552015,-0.098856,0.092142,0.822811,-21.464045,118.17939,104.710388,0.630292,-0.01651,-0.09005,0.770941,-24.149496,92.73922,108.34584
0.266,0.748198,0.103843,0.614717,-0.227024,-116.083206,152.575424,-60.734592,-0.722606,-0.083611,-0.241946,0.642115,-118.903877,119.503067,-56.373096,-0.761445,-0.198417,-0.218798,0.577027,-119.705818,97.155342,-51.854473,0.920692,0.179483,-0.029197,-0.34534,-26.866024,149.777756,93.078438,0.551868,-0.102151,0.091972,0.822525,-22.03632,118.233177,104.275681,0.627846,-0.02176,-0.089886,0.772824,-24.905851,92.812836,107.886078
0.275,0.749246,0.099434,0.613555,-0.22868,-115.97966,152.629562,-60.784859,-0.722538,-0.082299,-0.242956,0.641979,-118.823349,119.546783,-56.491817,-0.761604,-0.197897,-0.219625,0.576681,-119.660164,97.208191,-51.960594,0.921733,0.179682,-0.025413,-0.342748,-27.360674,149.89769,92.616447,0.552311,-0.105886,0.091959,0.821757,-22.685326,118.2873,103.783501,0.627996,-0.02593,-0.089367,0.772634,-25.758324,92.886559,107.348633
0.283,0.743676,0.10543,0.619223,-0.228895,-115.758255,152.633636,-60.775417,-0.722526,-0.082766,-0.242796,0.641994,-118.734016,119.591583,-56.564617,-0.761827,-0.197304,-0.220802,0.576139,-119.59848,97.246452,-52.061916,0.922769,0.179457,-0.022703,-0.340261,-27.795393,150.000092,92.218277,0.552295,-0.109959,0.091462,0.821288,-23.27494,118.341469,103.35466,0.628543,-0.030976,-0.088939,0.772052,-26.523859,92.953644,106.870628
0.291,0.743519,0.10477,0.619897,-0.227884,-115.648056,152.663376,-60.825954,-0.721101,-0.083255,-0.244248,0.642982,-118.663216,119.632843,-56.65992,-0.761461,-0.196662,-0.220585,0.576926,-119.537392,97.291061,-52.165977,0.923784,0.179079,-0.0211,-0.3378,-28.220018,150.077637,91.836899,0.553736,-0.113526,0.089859,0.820008,-23.868959,118.399216,102.929016,0.6283,-0.036751,-0.086968,0.772221,-27.299509,93.034554,106.397758
0.3,0.742578,0.103151,0.621319,-0.227817,-115.512993,152.6987,-60.886909,-0.71985,-0.082325,-0.244646,0.644351,-118.579849,119.681076,-56.770359,-0.761866,-0.195529,-0.221327,0.576492,-119.476143,97.346565,-52.291649,0.924845,0.178528,-0.018732,-0.33532,-28.694639,150.166122,91.390236,0.55367,-0.118309,0.090671,0.819288,-24.545961,118.439575,102.458527,0.628596,-0.043974,-0.08442,0.771885,-28.190575,93.123749,105.86882
0.308,0.741396,0.098161,0.624346,-0.225585,-115.375099,152.738281,-60.888767,-0.720376,-0.083547,-0.244241,0.643758,-118.512367,119.717552,-56.867973,-0.762268,-0.19428,-0.221274,0.576403,-119.423439,97.388229,-52.399063,0.933124,0.176113,-0.010809,-0.313285,-29.016327,150.162598,90.892708,0.553739,-0.123214,0.089891,0.818603,-25.138388,118.480911,102.043976,0.627916,-0.05226,-0.080953,0.772293,-28.998735,93.211838,105.406525
0.316,0.739497,0.099434,0.625118,-0.229095,-115.259827,152.802628,-60.985519,-0.718932,-0.083811,-0.24558,0.644828,-118.444427,119.760811,-56.978832,-0.761891,-0.194944,-0.222032,0.576386,-119.372154,97.43531,-52.5214,0.934487,0.174342,-0.00861,-0.310265,-29.436237,150.224991,90.496567,0.553972,-0.127011,0.089211,0.817939,-25.730171,118.506691,101.634239,0.629607,-0.059298,-0.078595,0.77065,-29.812523,93.277115,104.936203
0.325,0.737796,0.098056,0.627483,-0.228708,-115.132629,152.829987,-61.034405,-0.71781,-0.083621,-0.246279,0.645835,-118.365074,119.804802,-57.106274,-0.76186,-0.194376,-0.222628,0.576389,-119.339325,97.508034,-52.662743,0.93496,0.172694,-0.006333,-0.309817,-29.895676,150.284225,90.058151,0.553462,-0.131646,0.089613,0.817507,-26.400635,118.512848,101.177849,0.631902,-0.067756,-0.075618,0.768369,-30.745718,93.333038,104.410873
0.333,0.737167,0.096143,0.628756,-0.228053,-114.997116,152.870239,-61.091816,-0.715005,-0.082133,-0.247359,0.648718,-118.310974,119.857498,-57.223057,-0.76194,-0.193448,-0.223618,0.576212,-119.288513,97.544807,-52.802109,0.934851,0.172364,-0.00408,-0.310368,-30.304701,150.302704,89.657188,0.552807,-0.137087,0.091529,0.816844,-26.972984,118.503746,100.76432,0.634383,-0.075478,-0.074786,0.765682,-31.579506,93.391914,103.973854
0.341,0.737119,0.096429,0.628792,-0.227988,-114.886513,152.906799,-61.198074,-0.712873,-0.083231,-0.248852,0.650352,-118.238342,119.90715,-57.324524,-0.762233,-0.191774,-0.224159,0.576174,-119.25235,97.596695,-52.931847,0.93512,0.172705,-0.001155,-0.309391,-30.698833,150.310089,89.262512,0.552338,-0.141712,0.092075,0.81631,-27.551117,118.491531,100.369049,0.635264,-0.084121,-0.070738,0.764434,-32.442768,93.425377,103.531204
0.35,0.739775,0.089973,0.626602,-0.228052,-114.840042,152.972595,-61.367756,-0.719188,-0.084402,-0.253599,0.641352,-118.15065,119.938148,-57.571705,-0.762463,-0.19349,-0.225046,0.574949,-119.230179,97.65432,-53.095783,0.935906,0.171225,0.001255,-0.307832,-31.156179,150.313766,88.842957,0.550596,-0.147782,0.09129,0.816499,-28.20842,118.481621,99.943253,0.632285,-0.095297,-0.06794,0.765845,-33.4506,93.49649,103.074799
0.358,0.736274,0.085512,0.630547,-0.230213,-114.672638,153.076904,-61.389576,-0.713611,-0.083884,-0.252627,0.647999,-118.041634,120.03981,-57.568813,-0.763138,-0.19211,-0.225672,0.57427,-119.184219,97.701073,-53.247124,0.935603,0.172519,0.003998,-0.308006,-31.548822,150.294205,88.453323,0.550778,-0.151641,0.091965,0.815593,-28.778643,118.446518,99.559517,0.628839,-0.104528,-0.064415,0.76778,-34.341434,93.535484,102.673195
0.366,0.73851,0.085318,0.627754,-0.230757,-114.62188,153.097382,-61.5112,-0.714548,-0.08513,-0.256082,0.645443,-118.006226,120.058464,-57.756699,-0.762065,-0.193864,-0.227238,0.574488,-119.171608,97.758446,-53.400185,0.935803,0.172812,0.006805,-0.307184,-31.956377,150.289124,88.097641,0.550116,-0.157098,0.090482,0.815172,-29.327566,118.430565,99.181229,0.628556,-0.113026,-0.063707,0.766866,-35.199421,93.596359,102.261879
0.375,0.736603,0.085315,0.630306,-0.229896,-114.471611,153.139862,-61.609589,-0.715718,-0.084681,-0.258811,0.643112,-117.937515,120.128738,-57.923252,-0.761224,-0.195498,-0.230063,0.573925,-119.153725,97.814194,-53.581161,0.934779,0.173834,0.009418,-0.309647,-32.407028,150.268494,87.68634,0.550006,-0.161563,0.089733,0.814456,-29.940739,118.383232,98.757339,0.630433,-0.121115,-0.06483,0.763992,-36.1422,93.64933,101.791107
0.383,0.733748,0.085048,0.634051,-0.228824,-114.331032,153.177963,-61.675964,-0.71381,-0.087961,-0.259347,0.644576,-117.855942,120.194077,-57.990219,-0.760406,-0.19602,-0.23173,0.574161,-119.14843,97.871826,-53.746693,0.934331,0.176224,0.011635,-0.309572,-32.782028,150.243835,87.314491,0.549757,-0.164615,0.08861,0.814136,-30.482212,118.357063,98.387413,0.631258,-0.127762,-0.065409,0.762176,-36.979813,93.694534,101.383247
0.391,0.732237,0.084826,0.636081,-0.228112,-114.202789,153.227859,-61.785072,-0.715667,-0.089555,-0.259395,0.642274,-117.796448,120.28257,-58.173,-0.760152,-0.19644,-0.233548,0.573616,-119.150208,97.929634,-53.917587,0.933277,0.17741,0.01423,-0.311956,-33.182858,150.223404,86.965958,0.549274,-0.169089,0.086606,0.813761,-31.018389,118.338921,98.014061,0.629824,-0.135748,-0.066683,0.761871,-37.800442,93.771393,100.984169
0.4,0.73147,0.0832,0.63736,-0.227599,-114.072273,153.278931,-61.891155,-0.718939,-0.092001,-0.262567,0.636962,-117.746368,120.355461,-58.349316,-0.760653,-0.196977,-0.235702,0.571885,-119.142891,97.990021,-54.128002,0.931399,0.181589,0.017535,-0.314984,-33.597576,150.195679,86.56147,0.547344,-0.174538,0.086477,0.813924,-31.587997,118.317726,97.599144,0.625203,-0.14464,-0.066463,0.764057,-38.742065,93.858414,100.5466
0.408,0.729768,0.084784,0.639535,-0.226376,-113.970413,153.315857,-61.98262,-0.716776,-0.090863,-0.265306,0.638427,-117.706551,120.399681,-58.558678,-0.760066,-0.198519,-0.238666,0.570902,-119.160507,98.048874,-54.296719,0.9304,0.183039,0.020488,-0.316912,-34.013359,150.181335,86.225327,0.545772,-0.178002,0.085018,0.814384,-32.100788,118.30838,97.248535,0.625265,-0.151223,-0.067858,0.762608,-39.522362,93.941917,100.143501
0.416,0.728895,0.082944,0.640964,-0.225827,-113.865135,153.372879,-62.102741,-0.716356,-0.090311,-0.268511,0.637636,-117.676521,120.458244,-58.74892,-0.759184,-0.199347,-0.240382,0.571066,-119.15358,98.107849,-54.474407,0.930644,0.185013,0.023212,-0.314853,-34.379814,150.164627,85.882744,0.544443,-0.183665,0.083601,0.814162,-32.644127,118.303635,96.858307,0.624462,-0.157062,-0.071083,0.761792,-40.288445,94.032661,99.733887
0.425,0.725624,0.080262,0.644538,-0.227154,-113.705765,153.474716,-62.181282,-0.716916,-0.088568,-0.271522,0.635974,-117.646347,120.490898,-59.000195,-0.758778,-0.199696,-0.244328,0.569808,-119.177887,98.178276,-54.685287,0.930647,0.185844,0.025721,-0.314161,-34.800659,150.170227,85.51973,0.544888,-0.186803,0.080814,0.813432,-33.193066,118.290123,96.474373,0.623496,-0.163187,-0.074883,0.760931,-41.159702,94.153328,99.305145
0.433,0.720127,0.086154,0.650355,-0.225906,-113.491524,153.480026,-62.25853,-0.718125,-0.085773,-0.271484,0.635008,-117.632416,120.512947,-59.207378,-0.758679,-0.200458,-0.248566,0.567837,-119.184792,98.218025,-54.854031,0.930052,0.186783,0.027223,-0.315237,-35.171883,150.198471,85.215744,0.545386,-0.189694,0.077961,0.812707,-33.664886,118.295265,96.123596,0.623677,-0.168669,-0.077758,0.759297,-41.882324,94.261864,98.902412
0.441,0.717821,0.085691,0.653457,-0.224463,-113.362869,153.532837,-62.399399,-0.719889,-0.084786,-0.272671,0.632631,-117.613472,120.54541,-59.397453,-0.757532,-0.202953,-0.251071,0.567379,-119.239044,98.2855,-55.054928,0.929594,0.187473,0.028017,-0.316108,-35.534084,150.228546,84.910652,0.544551,-0.192794,0.077706,0.812562,-34.126835,118.301346,95.778694,0.617665,-0.17672,-0.079365,0.762208,-42.622837,94.409279,98.544327
0.45,0.716815,0.083463,0.655353,-0.222985,-113.260147,153.56572,-62.461597,-0.721448,-0.085227,-0.274827,0.629856,-117.587875,120.581146,-59.611874,-0.756542,-0.203201,-0.254825,0.566938,-119.297775,98.353958,-55.280678,0.930245,0.188485,0.031231,-0.313275,-35.931293,150.274811,84.576576,0.545184,-0.195983,0.076441,0.811494,-34.63335,118.327621,95.410233,0.619628,-0.179947,-0.085718,0.759166,-43.421947,94.568787,98.143913
0.458,0.715155,0.084562,0.657383,-0.221927,-113.140526,153.619476,-62.641502,-0.72242,-0.085278,-0.277024,0.62777,-117.567322,120.631027,-59.800278,-0.755741,-0.203219,-0.260262,0.565528,-119.3424,98.384071,-55.468334,0.930439,0.188592,0.032439,-0.312511,-36.28949,150.331039,84.288834,0.546454,-0.197746,0.074719,0.810371,-35.08466,118.359444,95.087753,0.623567,-0.182186,-0.088874,0.755033,-44.088863,94.68219,97.756485
0.466,0.713621,0.084749,0.659108,-0.221675,-113.046646,153.669281,-62.770653,-0.722893,-0.085564,-0.279312,0.626171,-117.545174,120.677582,-59.970432,-0.75513,-0.205185,-0.262261,0.56471,-119.398415,98.455132,-55.670021,0.930735,0.18827,0.033312,-0.311732,-36.646019,150.393784,84.007172,0.54706,-0.200555,0.073278,0.809403,-35.521988,118.410263,94.780556,0.621606,-0.187686,-0.090412,0.755119,-44.763489,94.830162,97.381752
0.475,0.71126,0.084844,0.662114,-0.220262,-112.965752,153.693939,-62.841587,-0.722606,-0.087618,-0.283211,0.624464,-117.527031,120.72834,-60.168285,-0.755149,-0.205588,-0.267747,0.561957,-119.453117,98.475197,-55.888199,0.930793,0.188296,0.033896,-0.311479,-37.054504,150.477234,83.722054,0.545336,-0.205076,0.072935,0.809465,-36.015213,118.480774,94.451195,0.619559,-0.19284,-0.094267,0.755032,-45.550522,95.031319,97.029701
