Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
5.758,0.7347,0.171923,0.632832,-0.173728,-63.426422,152.995529,-57.456104,-0.722321,-0.201237,-0.313423,0.582685,-67.5532,120.383087,-52.219242,-0.753396,-0.371431,-0.291305,0.457794,-68.596504,99.935081,-43.680237,0.581276,0.377534,0.716382,-0.079894,-65.985931,151.638962,81.67572,0.223087,-0.739278,0.560497,0.299237,-73.43084,117.914413,80.999474,0.444716,-0.616292,0.528023,0.378951,-71.819992,92.194351,79.201279
5.766,0.734543,0.172177,0.632853,-0.174066,-63.435535,152.995132,-57.458775,-0.721689,-0.200837,-0.312485,0.584109,-67.520142,120.360588,-52.219189,-0.753768,-0.367529,-0.291459,0.460225,-68.537041,99.832527,-43.801529,0.581897,0.377561,0.715883,-0.079716,-65.994415,151.646545,81.707268,0.224769,-0.736937,0.562589,0.299827,-73.433022,117.894936,81.048492,0.444593,-0.617539,0.526792,0.378778,-71.835403,92.212715,79.134735
5.775,0.734933,0.171494,0.632531,-0.174265,-63.442516,152.99678,-57.448925,-0.721255,-0.200598,-0.311609,0.585194,-67.482605,120.336342,-52.21917,-0.753861,-0.364318,-0.290716,0.463088,-68.468887,99.749687,-43.88081,0.58224,0.377537,0.715655,-0.079382,-65.99939,151.649338,81.723198,0.228666,-0.735213,0.562006,0.302198,-73.473778,117.904678,81.061188,0.446576,-0.61706,0.526029,0.378287,-71.826515,92.232475,79.054817
5.783,0.735039,0.171449,0.632415,-0.174281,-63.447155,152.992554,-57.453144,-0.720434,-0.200001,-0.310491,0.587001,-67.451729,120.313347,-52.224213,-0.753832,-0.361886,-0.28961,0.465726,-68.40377,99.680969,-43.949688,0.582502,0.377427,0.715496,-0.079416,-66.000313,151.645248,81.734695,0.23439,-0.732336,0.56238,0.304096,-73.494789,117.897202,81.095184,0.445031,-0.61874,0.525425,0.378202,-71.818268,92.253563,78.972588
5.791,0.734997,0.171706,0.632363,-0.174394,-63.450901,152.987427,-57.455338,-0.718069,-0.199246,-0.308683,0.591094,-67.423782,120.302666,-52.198517,-0.754018,-0.359291,-0.288406,0.468176,-68.342728,99.622818,-44.016941,0.582703,0.377099,0.715495,-0.079502,-66.002594,151.641922,81.736771,0.237307,-0.731389,0.562072,0.304681,-73.512756,117.893028,81.105553,0.448719,-0.617984,0.523775,0.377368,-71.820724,92.268173,78.887085
5.799,0.735178,0.171923,0.632087,-0.174422,-63.457352,152.981979,-57.455212,-0.717146,-0.198777,-0.307196,0.593144,-67.389633,120.288864,-52.18993,-0.754306,-0.355052,-0.286912,0.47185,-68.272469,99.554787,-44.082565,0.582835,0.376799,0.715535,-0.079598,-66.002663,151.637848,81.739365,0.231557,-0.738916,0.555388,0.303197,-73.545273,117.921974,81.054138,0.4498,-0.620445,0.519969,0.377306,-71.819954,92.305588,78.780922
5.808,0.735156,0.172128,0.632042,-0.174472,-63.461231,152.977905,-57.459343,-0.717044,-0.197548,-0.305826,0.594385,-67.346542,120.265945,-52.194767,-0.754395,-0.35107,-0.286165,0.47513,-68.191986,99.474197,-44.157532,0.582872,0.376608,0.715587,-0.079761,-66.00412,151.632996,81.738396,0.231675,-0.739999,0.554474,0.302138,-73.568932,117.931618,81.035896,0.450117,-0.623733,0.516785,0.375878,-71.769753,92.317047,78.683731
5.816,0.735102,0.172249,0.63204,-0.174588,-63.463737,152.975189,-57.46405,-0.71669,-0.196771,-0.304887,0.595551,-67.311653,120.247208,-52.193687,-0.754682,-0.347925,-0.286147,0.476993,-68.111778,99.40226,-44.230541,0.582986,0.376305,0.715664,-0.079672,-66.004211,151.622864,81.733627,0.233668,-0.739634,0.554102,0.302178,-73.586357,117.927643,81.031876,0.453078,-0.621149,0.518252,0.374578,-71.744629,92.317261,78.557655
5.825,0.735271,0.17219,0.631823,-0.174718,-63.472374,152.970947,-57.46553,-0.716126,-0.196072,-0.302985,0.597427,-67.271652,120.228447,-52.194935,-0.755021,-0.343928,-0.28436,0.480412,-68.009773,99.3144,-44.324703,0.582985,0.376093,0.715772,-0.079708,-66.005745,151.610641,81.719437,0.234138,-0.7413,0.551728,0.302075,-73.598839,117.914925,81.022087,0.455678,-0.619946,0.517742,0.374123,-71.704147,92.326675,78.41394
5.833,0.736308,0.172562,0.630329,-0.175379,-63.485043,152.952438,-57.465763,-0.715798,-0.195426,-0.301941,0.598559,-67.242813,120.210159,-52.190399,-0.755562,-0.341391,-0.283531,0.481859,-67.930046,99.254677,-44.393692,0.583009,0.376,0.715823,-0.079513,-66.00634,151.593903,81.70562,0.234985,-0.741887,0.550789,0.301691,-73.611603,117.903748,81.002579,0.456708,-0.625023,0.511926,0.372419,-71.703094,92.361923,78.236214
5.841,0.736461,0.172812,0.630026,-0.175577,-63.491188,152.946045,-57.468342,-0.715581,-0.194896,-0.301187,0.599371,-67.213631,120.194565,-52.185219,-0.756112,-0.3385,-0.281909,0.483983,-67.850403,99.20578,-44.444393,0.582698,0.375813,0.716084,-0.080321,-66.003067,151.556274,81.675652,0.236647,-0.741003,0.551783,0.300747,-73.63031,117.893646,80.966721,0.458672,-0.624279,0.512564,0.37037,-71.653542,92.359474,78.094826
5.849,0.736419,0.172927,0.630044,-0.17558,-63.494831,152.940826,-57.469715,-0.715344,-0.19424,-0.300489,0.600217,-67.178299,120.178352,-52.180321,-0.756454,-0.334203,-0.27962,0.487747,-67.763405,99.140793,-44.514694,0.582153,0.376195,0.716274,-0.080793,-66.00016,151.521454,81.647423,0.236943,-0.742348,0.550231,0.300038,-73.641884,117.880096,80.929634,0.463247,-0.620842,0.514482,0.367785,-71.590843,92.346558,77.935959
5.858,0.736455,0.17296,0.629956,-0.175711,-63.499702,152.936035,-57.471436,-0.715714,-0.19546,-0.299014,0.600116,-67.128334,120.146584,-52.194405,-0.757601,-0.33109,-0.279157,0.488356,-67.66523,99.08284,-44.569633,0.581766,0.376405,0.716469,-0.080866,-65.996292,151.487488,81.621338,0.238451,-0.742535,0.549634,0.299474,-73.64727,117.856888,80.885574,0.466217,-0.620412,0.513704,0.36584,-71.545395,92.381943,77.699593
5.866,0.736416,0.173221,0.629873,-0.175918,-63.502281,152.930481,-57.470177,-0.71555,-0.195367,-0.298186,0.600754,-67.087105,120.122131,-52.189262,-0.758176,-0.328151,-0.277707,0.49027,-67.576469,99.034653,-44.621597,0.581272,0.376724,0.716747,-0.080467,-65.99469,151.462219,81.602211,0.241242,-0.740518,0.551492,0.298818,-73.634872,117.818306,80.86277,0.466813,-0.623944,0.510494,0.363559,-71.491089,92.376678,77.520203
5.875,0.736499,0.173368,0.629684,-0.1761,-63.507462,152.922592,-57.470715,-0.715092,-0.195034,-0.297215,0.601887,-67.04525,120.097122,-52.186497,-0.75847,-0.324268,-0.275147,0.49383,-67.474983,98.979843,-44.676323,0.580645,0.377123,0.717135,-0.079668,-65.998802,151.425812,81.585968,0.243637,-0.740582,0.55061,0.29834,-73.639488,117.783531,80.815781,0.465723,-0.628271,0.508076,0.360882,-71.432205,92.396072,77.276779
5.883,0.736439,0.173582,0.629666,-0.176203,-63.511257,152.91568,-57.470512,-0.715048,-0.194148,-0.295959,0.602845,-67.011467,120.076416,-52.191563,-0.75851,-0.321339,-0.273279,0.496711,-67.383995,98.923706,-44.725853,0.580171,0.376083,0.71817,-0.07871,-65.99276,151.38736,81.54493,0.245818,-0.740764,0.549613,0.297939,-73.644005,117.746567,80.764282,0.469647,-0.626876,0.507707,0.358736,-71.359535,92.406403,77.05777
5.891,0.736455,0.173783,0.629524,-0.176445,-63.517159,152.908661,-57.470531,-0.715302,-0.192937,-0.294832,0.603484,-66.976669,120.054863,-52.198307,-0.758312,-0.318819,-0.271504,0.499602,-67.293854,98.861679,-44.782291,0.580223,0.376352,0.717969,-0.078867,-66.002258,151.352371,81.530388,0.249576,-0.738911,0.550737,0.29734,-73.634132,117.709015,80.7117,0.471056,-0.629977,0.504248,0.356328,-71.312668,92.407265,76.82576
5.9,0.736466,0.173899,0.629427,-0.176632,-63.522743,152.900162,-57.468288,-0.71702,-0.19239,-0.293927,0.602059,-66.935257,120.020279,-52.221107,-0.759146,-0.316109,-0.271012,0.500325,-67.194672,98.803101,-44.841633,0.579435,0.377596,0.717932,-0.079055,-66.007446,151.31218,81.50206,0.242283,-0.747455,0.544143,0.294141,-73.645576,117.708694,80.567253,0.472002,-0.630641,0.504824,0.35307,-71.232574,92.423607,76.557228
5.908,0.736066,0.173897,0.629853,-0.176782,-63.530422,152.893967,-57.469769,-0.717,-0.191898,-0.292598,0.602887,-66.894234,120.001511,-52.222324,-0.759749,-0.314017,-0.270013,0.501266,-67.108429,98.766182,-44.886005,0.578701,0.378683,0.717866,-0.079833,-66.008736,151.275055,81.473068,0.240456,-0.751199,0.540842,0.292184,-73.640205,117.699966,80.474869,0.47408,-0.631472,0.50456,0.349155,-71.168976,92.415642,76.329735
5.916,0.735926,0.173854,0.629966,-0.177005,-63.534035,152.888138,-57.471554,-0.716919,-0.19153,-0.291533,0.603615,-66.859436,119.984314,-52.221523,-0.760037,-0.311522,-0.268296,0.503304,-67.020073,98.72361,-44.929989,0.578014,0.379774,0.717824,-0.080005,-66.017624,151.238739,81.43821,0.240944,-0.752667,0.539224,0.290993,-73.631859,117.673828,80.391029,0.475741,-0.633297,0.502278,0.346875,-71.094467,92.42942,76.08049
5.924,0.73591,0.174016,0.629842,-0.177354,-63.539898,152.882751,-57.470684,-0.714976,-0.191061,-0.289961,0.606818,-66.82618,119.979492,-52.196209,-0.759842,-0.308385,-0.266001,0.506737,-66.933945,98.657104,-45.001595,0.577577,0.380478,0.717742,-0.080547,-66.017014,151.199341,81.407333,0.242598,-0.753557,0.53787,0.289817,-73.621849,117.647591,80.298309,0.477049,-0.635288,0.500276,0.344322,-71.010345,92.441788,75.83107
5.933,0.735765,0.174107,0.62993,-0.177553,-63.54541,152.877655,-57.471489,-0.715789,-0.190384,-0.288793,0.606629,-66.774467,119.959846,-52.205364,-0.759893,-0.306293,-0.26464,0.508638,-66.840393,98.60714,-45.042084,0.577316,0.381333,0.717431,-0.081144,-66.026611,151.157211,81.373543,0.248376,-0.74923,0.541832,0.28876,-73.575577,117.575821,80.251602,0.4775,-0.63737,0.499276,0.341287,-70.928848,92.453621,75.541649
5.941,0.735655,0.174157,0.629989,-0.177749,-63.550198,152.874298,-57.472282,-0.716928,-0.190183,-0.28774,0.605847,-66.733459,119.937538,-52.21685,-0.75974,-0.305444,-0.263781,0.509822,-66.745781,98.565849,-45.069839,0.576522,0.38183,0.717823,-0.080982,-66.038925,151.119034,81.343452,0.250051,-0.750246,0.539658,0.288747,-73.583588,117.553886,80.137833,0.478656,-0.640064,0.49687,0.338123,-70.864899,92.481354,75.261017
5.95,0.735515,0.174133,0.630166,-0.177727,-63.55381,152.870941,-57.476704,-0.717593,-0.189022,-0.28581,0.606337,-66.690582,119.921936,-52.204559,-0.759321,-0.304035,-0.2628,0.51179,-66.65966,98.521759,-45.112045,0.575789,0.3821,0.718383,-0.079951,-66.046211,151.076859,81.318771,0.257791,-0.746337,0.541218,0.289152,-73.562386,117.498848,80.05722,0.483067,-0.637089,0.499567,0.333462,-70.737808,92.495857,74.99588
5.958,0.734628,0.17476,0.630909,-0.17814,-63.544769,152.867798,-57.494537,-0.717389,-0.188957,-0.284234,0.607338,-66.646278,119.907227,-52.196754,-0.759288,-0.301397,-0.261057,0.514286,-66.582993,98.478226,-45.16481,0.575367,0.382982,0.718222,-0.080218,-66.058716,151.050644,81.296402,0.248332,-0.757092,0.532559,0.285525,-73.558266,117.51548,79.885857,0.484696,-0.640137,0.495901,0.330722,-70.669556,92.520218,74.718948
5.966,0.734493,0.1749,0.630994,-0.178261,-63.550465,152.866867,-57.497192,-0.715808,-0.188579,-0.282531,0.61011,-66.612801,119.907227,-52.17305,-0.759422,-0.298749,-0.258904,0.516717,-66.500267,98.43885,-45.214169,0.574777,0.384241,0.718006,-0.080359,-66.070969,151.019211,81.245453,0.247873,-0.759185,0.530762,0.283705,-73.535851,117.49456,79.785278,0.484026,-0.642565,0.495272,0.327926,-70.581947,92.538223,74.440796
5.974,0.734456,0.174978,0.630994,-0.178334,-63.555466,152.866394,-57.499077,-0.715069,-0.188129,-0.281244,0.611707,-66.579628,119.899841,-52.158772,-0.760114,-0.297817,-0.258326,0.516525,-66.41172,98.406532,-45.249565,0.573965,0.385802,0.717829,-0.080265,-66.085541,150.985931,81.206337,0.252498,-0.757488,0.53099,0.283736,-73.517601,117.471573,79.680946,0.484619,-0.644095,0.494193,0.325667,-70.489258,92.556236,74.162399
5.983,0.734448,0.175146,0.630937,-0.178405,-63.561485,152.863495,-57.502438,-0.71419,-0.187884,-0.279917,0.613416,-66.536346,119.890808,-52.139633,-0.760432,-0.296864,-0.257775,0.516882,-66.314606,98.369064,-45.290886,0.573173,0.387166,0.717763,-0.079951,-66.098099,150.952499,81.162872,0.256126,-0.756017,0.531876,0.282745,-73.474709,117.417229,79.598122,0.487366,-0.645328,0.491492,0.323206,-70.407051,92.597038,73.834274
5.991,0.734383,0.1753,0.630952,-0.17847,-63.564796,152.863663,-57.504036,-0.701775,-0.186933,-0.279541,0.628033,-66.535248,119.995522,-51.967739,-0.760414,-0.296465,-0.257051,0.517498,-66.246696,98.358444,-45.297493,0.57278,0.388133,0.717585,-0.079673,-66.110023,150.926071,81.125084,0.262561,-0.752333,0.533698,0.283237,-73.446754,117.379189,79.502991,0.486581,-0.649333,0.48886,0.320348,-70.307236,92.616661,73.588531
6,0.734483,0.17562,0.630863,-0.178058,-63.585579,152.856277,-57.505768,-0.700584,-0.186736,-0.278387,0.629931,-66.498413,119.996704,-51.942444,-0.759991,-0.293653,-0.254335,0.521052,-66.160095,98.32077,-45.334846,0.572109,0.389746,0.717284,-0.079325,-66.129166,150.901993,81.085114,0.260664,-0.755627,0.530877,0.281517,-73.429199,117.364052,79.358948,0.489511,-0.6475,0.490981,0.316324,-70.188141,92.657654,73.289536
6.008,0.734469,0.175787,0.63087,-0.177924,-63.589947,152.85466,-57.508808,-0.700326,-0.186648,-0.276599,0.63103,-66.458855,119.988266,-51.931679,-0.759637,-0.292754,-0.252691,0.522871,-66.092468,98.295807,-45.360241,0.571546,0.390641,0.717405,-0.077878,-66.149155,150.874084,81.03846,0.257086,-0.762494,0.523596,0.279922,-73.407349,117.363342,79.220078,0.491565,-0.648935,0.489141,0.313031,-70.098785,92.683861,73.031601
6.016,0.734474,0.175902,0.630826,-0.177945,-63.597179,152.853317,-57.510654,-0.699686,-0.185723,-0.27664,0.631994,-66.42411,119.988655,-51.921452,-0.759356,-0.29185,-0.251705,0.524258,-66.026024,98.271828,-45.378193,0.570894,0.391675,0.717455,-0.077001,-66.163284,150.849136,80.994865,0.258321,-0.76264,0.523948,0.277723,-73.380035,117.359436,79.10125,0.49087,-0.651919,0.487558,0.310379,-69.994774,92.715195,72.776405
6.025,0.734462,0.175935,0.630835,-0.17793,-63.602005,152.851532,-57.512218,-0.699696,-0.185418,-0.275886,0.632402,-66.395691,119.982849,-51.91465,-0.76045,-0.294092,-0.252292,0.521128,-65.943787,98.280266,-45.344097,0.570098,0.392186,0.718002,-0.075181,-66.177223,150.811523,80.942894,0.257763,-0.76547,0.521227,0.275565,-73.352112,117.349884,78.973404,0.489249,-0.656285,0.484222,0.308957,-69.893021,92.756935,72.489616
6.033,0.73447,0.176013,0.630778,-0.178026,-63.608139,152.850174,-57.516396,-0.699689,-0.185158,-0.274892,0.632919,-66.372116,119.975723,-51.909344,-0.760117,-0.290732,-0.250272,0.524463,-65.866837,98.249634,-45.379337,0.569429,0.39341,0.717892,-0.074903,-66.195679,150.784256,80.898605,0.261635,-0.76325,0.523212,0.274309,-73.293343,117.287003,78.922943,0.491854,-0.657017,0.482299,0.306263,-69.817131,92.804298,72.222412
6.041,0.734435,0.176018,0.630788,-0.178127,-63.613014,152.849716,-57.517097,-0.699651,-0.185379,-0.273888,0.633331,-66.346733,119.968887,-51.902328,-0.760292,-0.289513,-0.248651,0.525653,-65.812927,98.243805,-45.386784,0.567852,0.39409,0.718957,-0.073068,-66.21283,150.754578,80.819229,0.267311,-0.760825,0.523285,0.275432,-73.283722,117.253555,78.828239,0.494887,-0.656328,0.482137,0.303091,-69.703011,92.828545,72.000877
6.049,0.734451,0.17605,0.630755,-0.178144,-63.617508,152.848938,-57.521091,-0.699709,-0.18517,-0.273045,0.633692,-66.32872,119.964638,-51.897263,-0.761976,-0.288314,-0.247017,0.524642,-65.76326,98.260612,-45.358173,0.566812,0.395563,0.719108,-0.071679,-66.240227,150.724274,80.756409,0.272444,-0.757916,0.525071,0.275024,-73.262939,117.214897,78.747383,0.496117,-0.65738,0.48074,0.301011,-69.598373,92.860878,71.769371
6.058,0.734596,0.176041,0.630578,-0.178184,-63.623665,152.847153,-57.524807,-0.700375,-0.18557,-0.272347,0.63314,-66.313484,119.96666,-51.882847,-0.764552,-0.286755,-0.243722,0.523289,-65.707596,98.27932,-45.306805,0.566246,0.397162,0.718844,-0.069938,-66.265663,150.693283,80.691856,0.271216,-0.761148,0.521606,0.273904,-73.241592,117.197716,78.640213,0.498693,-0.6581,0.478251,0.299141,-69.505989,92.914703,71.493759
6.066,0.734579,0.176169,0.63053,-0.178299,-63.629089,152.847427,-57.529408,-0.700344,-0.184953,-0.271636,0.63366,-66.302719,119.964394,-51.880489,-0.765569,-0.283312,-0.241715,0.524607,-65.660347,98.264847,-45.310532,0.565701,0.398632,0.718593,-0.068556,-66.288078,150.67453,80.641487,0.27384,-0.761045,0.520937,0.27285,-73.221344,117.170288,78.563049,0.5037,-0.654845,0.479862,0.29529,-69.376541,92.930717,71.299049
6.075,0.734565,0.176123,0.630562,-0.178285,-63.633739,152.847824,-57.535618,-0.700488,-0.184594,-0.270825,0.633952,-66.293442,119.961586,-51.875061,-0.765487,-0.281037,-0.239823,0.526814,-65.613434,98.255508,-45.316574,0.565348,0.400331,0.718009,-0.067677,-66.305473,150.659805,80.57795,0.268023,-0.76904,0.513398,0.270487,-73.208496,117.185638,78.406731,0.503696,-0.657999,0.476884,0.293101,-69.270645,92.966476,71.044899
6.083,0.734646,0.176042,0.630506,-0.178232,-63.63818,152.8479,-57.540642,-0.700661,-0.184435,-0.270268,0.634045,-66.288277,119.961334,-51.866211,-0.765444,-0.28324,-0.239143,0.526004,-65.597916,98.301697,-45.24511,0.565086,0.401918,0.717336,-0.067599,-66.327873,150.640991,80.52076,0.271301,-0.766977,0.515675,0.26874,-73.156487,117.145882,78.360863,0.505936,-0.657764,0.475754,0.291606,-69.183418,92.994049,70.832565
6.091,0.734665,0.17607,0.630497,-0.178155,-63.643097,152.848297,-57.546253,-0.701046,-0.184211,-0.269933,0.633828,-66.288689,119.961952,-51.855988,-0.766261,-0.283205,-0.238528,0.525113,-65.579453,98.325783,-45.195705,0.564862,0.402722,0.717227,-0.065814,-66.345825,150.606674,80.470146,0.275425,-0.765831,0.514972,0.269162,-73.151367,117.131294,78.270515,0.509076,-0.656664,0.475379,0.28922,-69.083801,93.040192,70.624298
6.099,0.734618,0.176176,0.630538,-0.1781,-63.645142,152.847366,-57.549965,-0.701509,-0.184024,-0.269607,0.633509,-66.290161,119.96299,-51.846439,-0.766851,-0.282473,-0.23796,0.524904,-65.568756,98.335564,-45.16906,0.564679,0.404965,0.716129,-0.065579,-66.372612,150.578339,80.430946,0.281919,-0.762353,0.516885,0.268645,-73.12912,117.08757,78.217049,0.510959,-0.657628,0.47293,0.28772,-68.991959,93.055855,70.440193
6.108,0.734617,0.176227,0.630534,-0.178072,-63.649155,152.84642,-57.554199,-0.701875,-0.183845,-0.269272,0.633297,-66.295715,119.964157,-51.832603,-0.767214,-0.281849,-0.237367,0.524977,-65.566139,98.344742,-45.140747,0.564506,0.406531,0.71539,-0.065449,-66.404633,150.546463,80.385551,0.283433,-0.762183,0.516976,0.267357,-73.107544,117.042397,78.13974,0.512945,-0.657927,0.47186,0.285248,-68.886345,93.09285,70.222786
6.116,0.734654,0.176271,0.630519,-0.177925,-63.65353,152.845688,-57.55695,-0.702649,-0.183869,-0.269372,0.632389,-66.301384,119.967041,-51.815693,-0.767682,-0.281647,-0.23688,0.524621,-65.570343,98.353477,-45.11409,0.564424,0.407742,0.71482,-0.06484,-66.433479,150.518387,80.345001,0.28067,-0.765079,0.514807,0.266181,-73.089676,117.036697,78.061493,0.514602,-0.658497,0.470123,0.283816,-68.81456,93.134834,70.036743
6.125,0.734645,0.176213,0.630546,-0.177928,-63.655293,152.844879,-57.56004,-0.703149,-0.183474,-0.269095,0.632066,-66.310074,119.970146,-51.798271,-0.768055,-0.281233,-0.236364,0.52453,-65.578751,98.359245,-45.086472,0.564301,0.409665,0.713871,-0.064246,-66.465782,150.48877,80.286064,0.277982,-0.768278,0.51239,0.264445,-73.067467,117.03241,77.970993,0.516828,-0.660111,0.466077,0.282692,-68.722969,93.190941,69.841393
6.133,0.73464,0.176237,0.630536,-0.177958,-63.658417,152.844055,-57.560711,-0.703917,-0.182533,-0.268378,0.631788,-66.319077,119.971931,-51.782303,-0.768542,-0.28075,-0.236028,0.524227,-65.591644,98.364487,-45.063026,0.564114,0.41083,0.713443,-0.063197,-66.492867,150.463516,80.231239,0.281341,-0.766535,0.513207,0.264367,-73.049446,117.003654,77.918449,0.520484,-0.660633,0.461575,0.28215,-68.68042,93.254532,69.651527
6.141,0.734592,0.176228,0.630589,-0.177976,-63.658966,152.845139,-57.560654,-0.704213,-0.182217,-0.268055,0.631686,-66.326424,119.972763,-51.770218,-0.769335,-0.27793,-0.235109,0.524979,-65.607079,98.351349,-45.062275,0.564003,0.411677,0.713154,-0.061919,-66.514931,150.439423,80.174774,0.283944,-0.765851,0.512969,0.264027,-73.030891,116.975342,77.879814,0.52115,-0.66103,0.461619,0.27991,-68.583458,93.278084,69.50576
6.15,0.734299,0.176614,0.630751,-0.17823,-63.667149,152.850037,-57.566208,-0.70466,-0.18172,-0.267655,0.6315,-66.336479,119.974709,-51.752575,-0.769253,-0.276721,-0.234483,0.526017,-65.625107,98.348694,-45.047501,0.563918,0.411971,0.713237,-0.059755,-66.547333,150.409363,80.126762,0.286563,-0.765166,0.512753,0.263604,-73.014168,116.948303,77.83638,0.520631,-0.663927,0.458554,0.279056,-68.5,93.305702,69.345367
6.158,0.734654,0.176131,0.630555,-0.177936,-63.662823,152.848969,-57.557415,-0.705086,-0.181236,-0.26733,0.631301,-66.342789,119.975296,-51.739925,-0.769231,-0.276712,-0.234377,0.526101,-65.637901,98.35244,-45.02813,0.564301,0.412813,0.712516,-0.058914,-66.572609,150.389618,80.082985,0.286194,-0.766806,0.510997,0.262646,-73.001457,116.935257,77.782028,0.524157,-0.660954,0.460109,0.276944,-68.388458,93.33152,69.206413
6.166,0.734692,0.176155,0.630484,-0.178007,-63.664066,152.851028,-57.554173,-0.705292,-0.180507,-0.267243,0.631317,-66.349396,119.980072,-51.726837,-0.769781,-0.277713,-0.23506,0.524462,-65.647911,98.361328,-45.004623,0.56495,0.413519,0.711597,-0.058849,-66.59787,150.371414,80.024574,0.28475,-0.768851,0.509334,0.261466,-72.97924,116.935303,77.706512,0.535135,-0.655764,0.45564,0.275674,-68.389038,93.410088,69.055168
6.174,0.734771,0.176097,0.63041,-0.178001,-63.665127,152.854874,-57.550789,-0.705466,-0.180005,-0.267038,0.631352,-66.354691,119.982765,-51.715244,-0.769739,-0.277315,-0.235086,0.524722,-65.663078,98.364555,-44.990097,0.56482,0.41509,0.710829,-0.058314,-66.622337,150.342575,79.977074,0.293272,-0.764104,0.511324,0.262078,-72.963371,116.892563,77.701897,0.539935,-0.65522,0.451072,0.27512,-68.359177,93.49556,68.862602
6.183,0.734891,0.17595,0.630295,-0.178061,-63.667202,152.858429,-57.54512,-0.70594,-0.179358,-0.266918,0.631058,-66.361649,119.986359,-51.705231,-0.769594,-0.277429,-0.23537,0.524746,-65.680946,98.370514,-44.977436,0.564488,0.417114,0.709957,-0.057719,-66.634338,150.327179,79.929245,0.296798,-0.762692,0.511463,0.26195,-72.948364,116.865692,77.678528,0.550469,-0.647336,0.45014,0.274431,-68.323921,93.540833,68.739357
6.191,0.734974,0.175893,0.630235,-0.177988,-63.667934,152.861099,-57.540546,-0.706119,-0.178816,-0.266845,0.631043,-66.36483,119.99147,-51.695297,-0.769153,-0.276636,-0.23472,0.526101,-65.693466,98.373024,-44.96698,0.564727,0.418533,0.708928,-0.057749,-66.663689,150.308731,79.89257,0.291168,-0.768724,0.506227,0.260805,-72.94043,116.881393,77.601501,0.555829,-0.643415,0.449774,0.273449,-68.275627,93.568649,68.630066
6.2,0.735096,0.175837,0.630128,-0.177917,-63.667995,152.864197,-57.534843,-0.706475,-0.178544,-0.266455,0.630885,-66.368576,119.992516,-51.686333,-0.768789,-0.274871,-0.234003,0.527875,-65.703766,98.364296,-44.962429,0.565343,0.420512,0.707258,-0.057817,-66.697273,150.289703,79.842171,0.291862,-0.769452,0.505063,0.260137,-72.930717,116.867447,77.576027,0.56179,-0.639746,0.44924,0.270741,-68.198914,93.629906,68.478989
6.208,0.735168,0.175814,0.630023,-0.178011,-63.668015,152.867249,-57.530254,-0.706411,-0.178119,-0.266599,0.631016,-66.373192,119.997719,-51.679337,-0.768657,-0.274352,-0.233932,0.528368,-65.713631,98.361435,-44.956814,0.565774,0.421548,0.706424,-0.056246,-66.714653,150.273102,79.788765,0.29225,-0.770151,0.504107,0.259488,-72.918121,116.855156,77.552094,0.563525,-0.639072,0.448297,0.270289,-68.132576,93.658295,68.383041
6.216,0.735172,0.175872,0.630021,-0.177944,-63.667671,152.869141,-57.524311,-0.70653,-0.178007,-0.266414,0.630993,-66.378624,119.997665,-51.674545,-0.76864,-0.274363,-0.234016,0.52835,-65.722488,98.364799,-44.948292,0.566072,0.422568,0.705611,-0.055787,-66.739944,150.253998,79.743019,0.294296,-0.7687,0.505297,0.259162,-72.903419,116.828278,77.547951,0.564103,-0.641048,0.445037,0.269792,-68.057274,93.678368,68.312241
6.224,0.735275,0.175835,0.629949,-0.177813,-63.666946,152.8694,-57.518654,-0.706603,-0.177921,-0.266293,0.630987,-66.382706,119.999504,-51.669674,-0.768644,-0.274447,-0.234229,0.528206,-65.730354,98.366959,-44.942585,0.566176,0.423029,0.705391,-0.053997,-66.76561,150.237564,79.684067,0.295558,-0.768312,0.505334,0.258804,-72.888878,116.806999,77.526306,0.565465,-0.64008,0.445973,0.267684,-67.978928,93.698486,68.224518
6.233,0.735235,0.17593,0.629929,-0.177952,-63.667263,152.869431,-57.510841,-0.706539,-0.178929,-0.265959,0.630914,-66.389359,119.992317,-51.658516,-0.768747,-0.274303,-0.234152,0.528166,-65.737648,98.367676,-44.939419,0.565343,0.424411,0.705349,-0.052392,-66.782257,150.217575,79.658447,0.296509,-0.768152,0.50515,0.25855,-72.874397,116.786888,77.505264,0.565162,-0.641011,0.4463,0.265543,-67.878197,93.724419,68.125481
6.241,0.735246,0.175888,0.629924,-0.177966,-63.666725,152.868027,-57.50333,-0.706199,-0.178362,-0.266733,0.631129,-66.392914,119.998344,-51.66098,-0.768915,-0.274103,-0.234011,0.528088,-65.740196,98.364433,-44.938133,0.565407,0.424862,0.705133,-0.050936,-66.812485,150.212936,79.594994,0.297774,-0.767793,0.505008,0.258442,-72.860176,116.77066,77.490578,0.56321,-0.643764,0.445931,0.263645,-67.774719,93.757065,68.023544
